E-VBM_eV,total,Cl,Li,P,S
2.380,0.3635,0.0004,0.0489,0.1041,0.1840
2.390,0.3741,0.0004,0.0503,0.1073,0.1892
2.400,0.3851,0.0004,0.0517,0.1106,0.1946
2.410,0.3960,0.0005,0.0532,0.1139,0.1998
2.420,0.4064,0.0005,0.0545,0.1170,0.2049
2.430,0.4170,0.0005,0.0559,0.1202,0.2101
2.440,0.4287,0.0005,0.0575,0.1238,0.2158
2.450,0.4418,0.0006,0.0592,0.1277,0.2222
2.460,0.4556,0.0006,0.0611,0.1319,0.2290
2.470,0.4700,0.0006,0.0630,0.1362,0.2359
2.480,0.4848,0.0006,0.0649,0.1407,0.2432
2.490,0.4996,0.0007,0.0670,0.1452,0.2504
2.500,0.5128,0.0007,0.0688,0.1491,0.2566
2.510,0.5225,0.0007,0.0700,0.1523,0.2612
2.520,0.5300,0.0008,0.0710,0.1546,0.2646
2.530,0.5374,0.0008,0.0721,0.1570,0.2680
2.540,0.5462,0.0008,0.0732,0.1601,0.2720
2.550,0.5553,0.0009,0.0746,0.1629,0.2762
2.560,0.5646,0.0009,0.0761,0.1657,0.2804
2.570,0.5777,0.0009,0.0778,0.1699,0.2865
2.580,0.5914,0.0010,0.0797,0.1742,0.2928
2.590,0.6011,0.0010,0.0811,0.1775,0.2973
2.600,0.6149,0.0011,0.0830,0.1817,0.3037
2.610,0.6328,0.0011,0.0854,0.1873,0.3121
2.620,0.6530,0.0012,0.0883,0.1938,0.3214
2.630,0.6732,0.0012,0.0913,0.2004,0.3307
2.640,0.6898,0.0013,0.0938,0.2057,0.3381
2.650,0.7032,0.0014,0.0958,0.2100,0.3441
2.660,0.7202,0.0014,0.0981,0.2152,0.3520
2.670,0.7447,0.0015,0.1016,0.2228,0.3634
2.680,0.7760,0.0016,0.1061,0.2327,0.3777
2.690,0.8114,0.0017,0.1114,0.2440,0.3939
2.700,0.8530,0.0019,0.1177,0.2568,0.4128
2.710,0.9016,0.0021,0.1251,0.2720,0.4346
2.720,0.9639,0.0023,0.1349,0.2917,0.4625
2.730,1.0668,0.0028,0.1517,0.3239,0.5082
2.740,1.1851,0.0033,0.1711,0.3611,0.5602
2.750,1.3031,0.0038,0.1898,0.3982,0.6125
2.760,1.3905,0.0041,0.2025,0.4253,0.6526
2.770,1.3519,0.0037,0.1933,0.4129,0.6393
2.780,1.3328,0.0036,0.1883,0.4068,0.6331
2.790,1.4416,0.0037,0.2011,0.4400,0.6877
2.800,1.5826,0.0039,0.2182,0.4832,0.7581
2.810,1.5187,0.0038,0.2093,0.4644,0.7262
2.820,1.4214,0.0036,0.1960,0.4352,0.6783
2.830,1.3572,0.0035,0.1867,0.4162,0.6476
2.840,1.3221,0.0034,0.1810,0.4059,0.6312
2.850,1.3045,0.0033,0.1778,0.4013,0.6229
2.860,1.2925,0.0033,0.1754,0.3981,0.6175
2.870,1.2697,0.0033,0.1716,0.3912,0.6070
2.880,1.2404,0.0032,0.1669,0.3825,0.5941
2.890,1.2117,0.0031,0.1621,0.3738,0.5810
2.900,1.1899,0.0030,0.1586,0.3673,0.5705
2.910,1.1643,0.0030,0.1549,0.3598,0.5580
2.920,1.1280,0.0029,0.1500,0.3483,0.5402
2.930,1.0877,0.0028,0.1450,0.3358,0.5204
2.940,1.0636,0.0027,0.1423,0.3286,0.5085
2.950,1.0730,0.0027,0.1438,0.3320,0.5124
2.960,1.1159,0.0028,0.1494,0.3457,0.5323
2.970,1.1906,0.0030,0.1587,0.3693,0.5685
2.980,1.2933,0.0032,0.1711,0.4020,0.6181
2.990,1.4263,0.0036,0.1871,0.4441,0.6826
3.000,1.5968,0.0040,0.2076,0.4976,0.7656
3.010,1.7530,0.0043,0.2261,0.5471,0.8416
3.020,1.8221,0.0044,0.2331,0.5697,0.8761
3.030,1.8723,0.0044,0.2372,0.5863,0.9021
3.040,1.9682,0.0046,0.2457,0.6175,0.9508
3.050,2.0511,0.0048,0.2517,0.6453,0.9930
3.060,2.0554,0.0049,0.2497,0.6484,0.9947
3.070,1.9560,0.0046,0.2364,0.6183,0.9459
3.080,1.8698,0.0045,0.2250,0.5917,0.9048
3.090,1.7590,0.0043,0.2104,0.5570,0.8522
3.100,1.6579,0.0041,0.1971,0.5254,0.8038
3.110,1.6194,0.0041,0.1918,0.5135,0.7853
3.120,1.6049,0.0040,0.1895,0.5093,0.7784
3.130,1.5897,0.0040,0.1871,0.5048,0.7710
3.140,1.5764,0.0040,0.1851,0.5013,0.7641
3.150,1.5753,0.0040,0.1845,0.5015,0.7639
3.160,1.5777,0.0040,0.1845,0.5024,0.7651
3.170,1.5953,0.0040,0.1866,0.5082,0.7738
3.180,1.6376,0.0041,0.1912,0.5218,0.7946
3.190,1.6810,0.0042,0.1959,0.5358,0.8150
3.200,1.7164,0.0043,0.1997,0.5476,0.8319
3.210,1.7413,0.0044,0.2022,0.5562,0.8445
3.220,1.7605,0.0044,0.2041,0.5626,0.8540
3.230,1.7676,0.0044,0.2048,0.5652,0.8569
3.240,1.7587,0.0044,0.2037,0.5630,0.8515
3.250,1.7611,0.0044,0.2039,0.5643,0.8523
3.260,1.7922,0.0044,0.2076,0.5745,0.8673
3.270,1.8318,0.0045,0.2123,0.5875,0.8862
3.280,1.8280,0.0046,0.2115,0.5867,0.8839
3.290,1.8074,0.0045,0.2086,0.5808,0.8738
3.300,1.7979,0.0044,0.2070,0.5785,0.8689
3.310,1.7878,0.0044,0.2055,0.5757,0.8635
3.320,1.7799,0.0044,0.2042,0.5740,0.8600
3.330,1.7803,0.0043,0.2040,0.5749,0.8602
3.340,1.7843,0.0043,0.2040,0.5768,0.8613
3.350,1.7786,0.0043,0.2030,0.5751,0.8580
3.360,1.7674,0.0043,0.2015,0.5718,0.8527
3.370,1.7577,0.0042,0.2000,0.5690,0.8479
3.380,1.7442,0.0042,0.1981,0.5652,0.8416
3.390,1.7389,0.0042,0.1971,0.5642,0.8393
3.400,1.7402,0.0041,0.1967,0.5650,0.8392
3.410,1.7440,0.0041,0.1966,0.5669,0.8422
3.420,1.7564,0.0041,0.1974,0.5714,0.8484
3.430,1.8008,0.0041,0.2021,0.5865,0.8695
3.440,1.8194,0.0042,0.2038,0.5930,0.8785
3.450,1.7533,0.0040,0.1952,0.5716,0.8471
3.460,1.7075,0.0039,0.1890,0.5571,0.8249
3.470,1.7114,0.0039,0.1887,0.5591,0.8270
3.480,1.7446,0.0039,0.1922,0.5703,0.8435
3.490,1.7638,0.0040,0.1938,0.5766,0.8525
3.500,1.7260,0.0039,0.1886,0.5645,0.8357
3.510,1.6734,0.0038,0.1816,0.5476,0.8119
3.520,1.6234,0.0036,0.1751,0.5315,0.7883
3.530,1.5786,0.0035,0.1697,0.5167,0.7670
3.540,1.5414,0.0034,0.1653,0.5046,0.7504
3.550,1.5165,0.0033,0.1623,0.4966,0.7393
3.560,1.4953,0.0032,0.1598,0.4904,0.7284
3.570,1.4761,0.0031,0.1575,0.4850,0.7196
3.580,1.4613,0.0030,0.1559,0.4799,0.7125
3.590,1.4511,0.0029,0.1547,0.4769,0.7084
3.600,1.4460,0.0028,0.1540,0.4758,0.7064
3.610,1.4446,0.0028,0.1538,0.4755,0.7053
3.620,1.4494,0.0027,0.1542,0.4772,0.7077
3.630,1.4619,0.0027,0.1552,0.4816,0.7148
3.640,1.4725,0.0026,0.1562,0.4856,0.7196
3.650,1.4808,0.0025,0.1571,0.4888,0.7229
3.660,1.5087,0.0025,0.1598,0.4983,0.7373
3.670,1.5470,0.0024,0.1634,0.5114,0.7568
3.680,1.5758,0.0024,0.1662,0.5212,0.7710
3.690,1.5466,0.0023,0.1631,0.5113,0.7572
3.700,1.4575,0.0023,0.1541,0.4818,0.7137
3.710,1.3965,0.0022,0.1484,0.4619,0.6825
3.720,1.3537,0.0022,0.1450,0.4482,0.6598
3.730,1.3341,0.0023,0.1448,0.4422,0.6465
3.740,1.3491,0.0026,0.1495,0.4480,0.6469
3.750,1.3996,0.0032,0.1597,0.4666,0.6600
3.760,1.4876,0.0042,0.1749,0.4977,0.6877
3.770,1.4711,0.0048,0.1750,0.4927,0.6727
3.780,1.3452,0.0047,0.1592,0.4499,0.6164
3.790,1.2923,0.0050,0.1540,0.4321,0.5889
3.800,1.2472,0.0055,0.1504,0.4174,0.5615
3.810,1.1548,0.0054,0.1406,0.3870,0.5155
3.820,1.0917,0.0054,0.1351,0.3670,0.4833
3.830,1.1451,0.0067,0.1466,0.3868,0.4935
3.840,1.1625,0.0078,0.1532,0.3937,0.4888
3.850,1.1900,0.0090,0.1620,0.4036,0.4884
3.860,1.2836,0.0113,0.1814,0.4356,0.5115
3.870,1.3918,0.0136,0.2032,0.4722,0.5418
3.880,1.4575,0.0157,0.2197,0.4937,0.5564
3.890,1.4993,0.0177,0.2345,0.5058,0.5618
3.900,1.5289,0.0202,0.2497,0.5131,0.5595
3.910,1.5626,0.0229,0.2675,0.5215,0.5566
3.920,1.6868,0.0264,0.3017,0.5612,0.5865
3.930,1.8724,0.0306,0.3494,0.6226,0.6361
3.940,2.1229,0.0365,0.4150,0.7036,0.7034
3.950,2.4506,0.0447,0.5051,0.8062,0.7918
3.960,3.0200,0.0608,0.6841,0.9697,0.9437
3.970,4.0203,0.0931,1.0495,1.2267,1.1959
3.980,4.9012,0.1198,1.3648,1.4580,1.4219
3.990,5.1243,0.1215,1.3993,1.5423,1.4990
4.000,5.3402,0.1225,1.4304,1.6200,1.5806
4.010,5.8402,0.1258,1.5064,1.7983,1.7637
4.020,6.5738,0.1339,1.6426,2.0476,2.0138
4.030,7.1479,0.1420,1.7693,2.2317,2.2029
4.040,7.3472,0.1444,1.8302,2.2817,2.2772
4.050,7.7132,0.1487,1.9263,2.3887,2.4009
4.060,7.8300,0.1470,1.9444,2.4305,2.4521
4.070,7.4596,0.1367,1.8400,2.3230,2.3535
4.080,7.1537,0.1257,1.7381,2.2409,2.2789
4.090,7.0195,0.1179,1.6829,2.2092,2.2613
4.100,6.5992,0.1059,1.5550,2.0884,2.1515
4.110,6.2251,0.0967,1.4304,1.9870,2.0541
4.120,6.6209,0.1059,1.5273,2.1105,2.1811
4.130,6.3328,0.1057,1.4683,2.0177,2.0674
4.140,6.0101,0.1037,1.3909,1.9198,1.9467
4.150,5.9138,0.1028,1.3659,1.8941,1.9084
4.160,5.8287,0.1013,1.3465,1.8687,1.8772
4.170,5.5944,0.0972,1.2902,1.7963,1.7990
4.180,5.0305,0.0874,1.1492,1.6187,1.6159
4.190,4.4688,0.0779,1.0152,1.4373,1.4305
4.200,4.1193,0.0727,0.9373,1.3223,1.3109
4.210,3.8082,0.0685,0.8706,1.2152,1.2035
4.220,3.6129,0.0667,0.8321,1.1457,1.1338
4.230,3.5432,0.0673,0.8259,1.1165,1.1039
4.240,3.5330,0.0692,0.8351,1.1056,1.0932
4.250,3.5510,0.0720,0.8518,1.1025,1.0912
4.260,3.5478,0.0745,0.8635,1.0924,1.0826
4.270,3.5109,0.0764,0.8659,1.0717,1.0638
4.280,3.4741,0.0778,0.8646,1.0533,1.0478
4.290,3.4407,0.0791,0.8643,1.0362,1.0334
4.300,3.4586,0.0823,0.8839,1.0311,1.0314
4.310,3.5367,0.0882,0.9285,1.0386,1.0443
4.320,3.6421,0.0971,0.9933,1.0454,1.0599
4.330,3.7692,0.1079,1.0728,1.0525,1.0786
4.340,3.8655,0.1181,1.1417,1.0506,1.0884
4.350,3.9554,0.1274,1.2010,1.0508,1.1003
4.360,4.0551,0.1371,1.2609,1.0554,1.1168
4.370,4.2458,0.1518,1.3584,1.0790,1.1547
4.380,4.3760,0.1627,1.4280,1.0921,1.1801
4.390,3.9837,0.1422,1.2683,1.0079,1.0896
4.400,3.2374,0.0957,0.9320,0.8747,0.9289
4.410,2.7946,0.0628,0.7078,0.8137,0.8439
4.420,2.8959,0.0604,0.7102,0.8597,0.8814
4.430,3.1267,0.0646,0.7661,0.9305,0.9497
4.440,3.2733,0.0664,0.7993,0.9754,0.9956
4.450,3.3738,0.0655,0.8128,1.0104,1.0311
4.460,3.5520,0.0658,0.8445,1.0682,1.0908
4.470,3.8280,0.0693,0.9024,1.1528,1.1806
4.480,4.1554,0.0749,0.9745,1.2496,1.2864
4.490,4.4915,0.0807,1.0469,1.3512,1.3979
4.500,4.7426,0.0848,1.0950,1.4334,1.4870
4.510,4.8588,0.0887,1.1243,1.4669,1.5269
4.520,4.9152,0.0957,1.1732,1.4655,1.5328
4.530,5.2705,0.1109,1.3231,1.5384,1.6206
4.540,6.0361,0.1437,1.6332,1.7021,1.8008
4.550,6.9139,0.1880,2.0177,1.8760,1.9792
4.560,7.0656,0.2028,2.1321,1.8779,1.9824
4.570,6.7537,0.1938,2.0425,1.7846,1.8907
4.580,7.3439,0.2034,2.1440,1.9751,2.0878
4.590,8.0961,0.2216,2.3138,2.2016,2.3228
4.600,8.0185,0.2384,2.4059,2.1170,2.2516
4.610,7.9703,0.2517,2.4625,2.0630,2.2030
4.620,8.1248,0.2615,2.5333,2.0835,2.2282
4.630,8.2520,0.2623,2.5737,2.1096,2.2536
4.640,8.0011,0.2537,2.5118,2.0324,2.1710
4.650,7.6921,0.2410,2.4007,1.9537,2.0925
4.660,7.2940,0.2273,2.2714,1.8361,1.9875
4.670,7.0242,0.2194,2.1913,1.7412,1.9166
4.680,7.8302,0.2476,2.4498,1.9179,2.1375
4.690,8.3431,0.2703,2.6560,2.0093,2.2695
4.700,7.1607,0.2416,2.3859,1.6666,1.9289
4.710,6.1501,0.2147,2.1406,1.3761,1.6350
4.720,5.7590,0.2041,2.0611,1.2554,1.5122
4.730,5.4930,0.1927,1.9817,1.1951,1.4319
4.740,5.2681,0.1776,1.8729,1.1694,1.3754
4.750,5.1110,0.1660,1.7865,1.1561,1.3380
4.760,5.1649,0.1613,1.7759,1.1913,1.3506
4.770,5.3398,0.1593,1.8030,1.2588,1.3916
4.780,5.5349,0.1583,1.8365,1.3320,1.4457
4.790,5.7913,0.1600,1.8860,1.4187,1.5265
4.800,6.0893,0.1690,1.9854,1.4905,1.6083
4.810,6.5904,0.1854,2.1773,1.5981,1.7306
4.820,7.7045,0.2074,2.5492,1.8695,2.0069
4.830,8.6518,0.2142,2.8003,2.1364,2.2711
4.840,8.5530,0.1923,2.6188,2.1854,2.3249
4.850,8.4661,0.1830,2.5004,2.1998,2.3715
4.860,7.7567,0.1850,2.4046,1.9465,2.1397
4.870,6.5213,0.1716,2.1718,1.5636,1.7110
4.880,5.9232,0.1565,2.0076,1.4077,1.5352
4.890,5.6272,0.1506,1.9335,1.3201,1.4581
4.900,5.7400,0.1535,1.9858,1.3370,1.4879
4.910,6.1265,0.1624,2.1107,1.4295,1.5980
4.920,6.4064,0.1691,2.1979,1.4983,1.6800
4.930,6.4491,0.1721,2.2274,1.5005,1.6864
4.940,6.4375,0.1746,2.2417,1.4836,1.6798
4.950,6.4389,0.1783,2.2748,1.4599,1.6738
4.960,6.3247,0.1798,2.2533,1.4139,1.6488
4.970,5.8821,0.1734,2.1025,1.2957,1.5579
4.980,5.2132,0.1575,1.8746,1.1323,1.3981
4.990,4.4781,0.1325,1.5913,0.9828,1.2103
5.000,3.9403,0.1089,1.3608,0.8902,1.0771
5.010,3.7386,0.0967,1.2632,0.8649,1.0275
5.020,3.6798,0.0942,1.2405,0.8518,1.0151
5.030,3.6712,0.0943,1.2340,0.8490,1.0168
5.040,3.7464,0.0968,1.2590,0.8638,1.0376
5.050,3.8919,0.1028,1.3250,0.8864,1.0705
5.060,3.9843,0.1092,1.3758,0.8936,1.0899
5.070,3.8787,0.1119,1.3515,0.8569,1.0651
5.080,3.7313,0.1126,1.3122,0.8112,1.0315
5.090,3.4305,0.1080,1.2275,0.7268,0.9534
5.100,2.9801,0.0997,1.1113,0.5978,0.8280
5.110,2.6663,0.0957,1.0425,0.4997,0.7359
5.120,2.4450,0.0946,1.0088,0.4204,0.6666
5.130,2.2402,0.0935,0.9818,0.3442,0.6006
5.140,2.1062,0.0929,0.9704,0.2903,0.5543
5.150,2.0339,0.0934,0.9756,0.2542,0.5263
5.160,1.9890,0.0946,0.9903,0.2245,0.5052
5.170,1.9702,0.0966,1.0129,0.2015,0.4907
5.180,2.0197,0.1007,1.0583,0.1939,0.4954
5.190,2.1046,0.1061,1.1142,0.1953,0.5101
5.200,2.1876,0.1100,1.1554,0.2062,0.5271
5.210,2.2765,0.1139,1.1967,0.2198,0.5456
5.220,2.3702,0.1179,1.2411,0.2339,0.5647
5.230,2.4074,0.1189,1.2581,0.2418,0.5699
5.240,2.4038,0.1177,1.2547,0.2447,0.5654
5.250,2.4470,0.1188,1.2747,0.2532,0.5721
5.260,2.5507,0.1230,1.3226,0.2707,0.5923
5.270,2.6584,0.1267,1.3686,0.2913,0.6144
5.280,2.6964,0.1246,1.3779,0.3033,0.6256
5.290,2.7216,0.1221,1.3857,0.3085,0.6352
5.300,2.7583,0.1219,1.4010,0.3127,0.6460
5.310,2.8573,0.1249,1.4473,0.3239,0.6710
5.320,3.0511,0.1322,1.5504,0.3410,0.7171
5.330,3.2096,0.1383,1.6446,0.3489,0.7527
5.340,3.3910,0.1455,1.7503,0.3607,0.7933
5.350,3.5874,0.1530,1.8560,0.3808,0.8376
5.360,3.9119,0.1652,2.0217,0.4197,0.9106
5.370,4.4299,0.1838,2.2740,0.4875,1.0290
5.380,5.0049,0.1977,2.5456,0.5654,1.1683
5.390,5.3997,0.1996,2.7410,0.6112,1.2732
5.400,5.7216,0.2001,2.9144,0.6382,1.3573
5.410,5.6986,0.1975,2.9115,0.6318,1.3530
5.420,5.4468,0.1950,2.7872,0.6114,1.2873
5.430,5.5459,0.1977,2.8388,0.6274,1.3063
5.440,5.7502,0.2036,2.9536,0.6486,1.3517
5.450,5.9770,0.2088,3.0991,0.6606,1.4009
5.460,6.0040,0.2093,3.1518,0.6416,1.3995
5.470,5.8599,0.2107,3.0992,0.6127,1.3554
5.480,5.6868,0.2103,3.0266,0.5866,1.3012
5.490,5.6278,0.2064,3.0263,0.5655,1.2759
5.500,5.9988,0.2117,3.2554,0.5907,1.3537
5.510,6.2790,0.2142,3.4349,0.6072,1.4137
5.520,6.2640,0.2047,3.4739,0.5808,1.4038
5.530,6.2390,0.1916,3.5242,0.5439,1.3880
5.540,6.1055,0.1780,3.5291,0.4921,1.3360
5.550,5.7900,0.1669,3.4321,0.4257,1.2357
5.560,5.7607,0.1712,3.4844,0.3890,1.2031
5.570,5.8702,0.1873,3.6149,0.3646,1.1995
5.580,5.9775,0.2002,3.7170,0.3503,1.2071
5.590,5.8669,0.1999,3.6586,0.3317,1.1835
5.600,5.8243,0.2012,3.6301,0.3243,1.1744
5.610,6.0044,0.2096,3.7479,0.3254,1.2049
5.620,6.3166,0.2278,3.9737,0.3197,1.2467
5.630,6.3573,0.2376,4.0299,0.2956,1.2398
5.640,6.1711,0.2368,3.9259,0.2677,1.1984
5.650,6.0045,0.2359,3.8215,0.2503,1.1638
5.660,5.9644,0.2381,3.7832,0.2497,1.1568
5.670,6.0689,0.2417,3.8253,0.2622,1.1889
5.680,6.2553,0.2453,3.9151,0.2796,1.2454
5.690,6.2697,0.2428,3.8915,0.2869,1.2691
5.700,6.0945,0.2300,3.7550,0.2838,1.2568
5.710,5.6891,0.2060,3.4886,0.2697,1.1945
5.720,5.4301,0.1928,3.3173,0.2613,1.1503
5.730,5.2434,0.1813,3.1872,0.2593,1.1222
5.740,4.9395,0.1653,2.9837,0.2523,1.0717
5.750,4.6646,0.1516,2.8037,0.2418,1.0254
5.760,4.4982,0.1405,2.6931,0.2346,1.0019
5.770,4.4788,0.1332,2.6787,0.2323,1.0068
5.780,4.8157,0.1387,2.8925,0.2419,1.0796
5.790,5.2535,0.1479,3.1639,0.2569,1.1761
5.800,5.4472,0.1509,3.2773,0.2626,1.2260
5.810,5.4374,0.1487,3.2663,0.2615,1.2307
5.820,5.3190,0.1437,3.1961,0.2563,1.2047
5.830,5.1539,0.1387,3.1064,0.2442,1.1637
5.840,4.7355,0.1282,2.8693,0.2138,1.0649
5.850,4.0295,0.1102,2.4592,0.1715,0.8986
5.860,3.3702,0.0930,2.0699,0.1376,0.7437
5.870,2.8666,0.0783,1.7679,0.1143,0.6300
5.880,2.5015,0.0663,1.5480,0.0983,0.5498
5.890,2.1730,0.0556,1.3495,0.0853,0.4761
5.900,1.8162,0.0457,1.1306,0.0729,0.3947
5.910,1.4550,0.0369,0.9014,0.0629,0.3136
5.920,1.4547,0.0398,0.8766,0.0788,0.3139
5.930,1.8335,0.0544,1.0701,0.1204,0.3988
5.940,1.9769,0.0586,1.1456,0.1373,0.4274
5.950,1.8156,0.0507,1.0707,0.1226,0.3815
5.960,1.8403,0.0441,1.1390,0.1100,0.3596
5.970,2.2261,0.0420,1.4725,0.1059,0.3878
5.980,2.8920,0.0457,1.9921,0.1140,0.4641
5.990,3.5288,0.0487,2.4441,0.1353,0.5606
6.000,4.0370,0.0470,2.7722,0.1638,0.6529
6.010,4.6213,0.0470,3.1724,0.1902,0.7438
6.020,5.0709,0.0501,3.4716,0.2127,0.8153
6.030,5.6058,0.0569,3.8331,0.2341,0.8961
6.040,6.3235,0.0664,4.3147,0.2633,1.0068
6.050,6.9342,0.0765,4.7154,0.2883,1.1054
6.060,7.4152,0.0880,5.0230,0.3053,1.1908
6.070,7.8822,0.0992,5.3150,0.3245,1.2754
6.080,8.3076,0.1102,5.5710,0.3484,1.3470
6.090,9.1055,0.1298,6.0907,0.3762,1.4711
6.100,9.7152,0.1477,6.5063,0.3821,1.5558
6.110,10.3779,0.1674,6.9594,0.3906,1.6403
6.120,10.2768,0.1740,6.8787,0.3813,1.6206
6.130,9.7237,0.1683,6.4564,0.3692,1.5675
6.140,9.5743,0.1694,6.3033,0.3757,1.5759
6.150,9.5449,0.1731,6.2514,0.3867,1.5753
6.160,9.9298,0.1804,6.5064,0.4167,1.6207
6.170,10.6157,0.1952,6.9767,0.4470,1.7280
6.180,11.0626,0.2108,7.2665,0.4484,1.8376
6.190,11.0923,0.2178,7.2684,0.4373,1.8816
6.200,10.6525,0.2156,7.0146,0.3969,1.7917
6.210,10.5237,0.2197,6.9248,0.3877,1.7614
6.220,10.1294,0.2186,6.6283,0.3822,1.7052
6.230,9.2215,0.2107,6.0395,0.3434,1.5368
6.240,8.2833,0.1990,5.4309,0.3019,1.3645
6.250,7.6503,0.1913,5.0125,0.2772,1.2524
6.260,7.2699,0.1876,4.7536,0.2651,1.1904
6.270,7.2020,0.1888,4.6956,0.2634,1.1858
6.280,7.4325,0.1945,4.8345,0.2709,1.2293
6.290,7.7296,0.2043,5.0146,0.2812,1.2782
6.300,8.1283,0.2202,5.2658,0.2924,1.3352
6.310,8.4033,0.2338,5.4424,0.2972,1.3686
6.320,8.1201,0.2264,5.2605,0.2817,1.3147
6.330,7.5477,0.2051,4.8887,0.2577,1.2219
6.340,7.3359,0.1964,4.7405,0.2497,1.1939
6.350,7.3567,0.1983,4.7341,0.2494,1.1975
6.360,7.3890,0.2015,4.7361,0.2506,1.1991
6.370,7.4524,0.1977,4.7751,0.2478,1.2158
6.380,7.6887,0.1926,4.9364,0.2432,1.2603
6.390,7.5760,0.1829,4.8628,0.2349,1.2405
6.400,7.4532,0.1809,4.7422,0.2361,1.2120
6.410,7.6620,0.1909,4.8217,0.2475,1.2267
6.420,8.3004,0.2145,5.1797,0.2640,1.3064
6.430,9.4231,0.2539,5.8340,0.2923,1.4921
6.440,10.5293,0.2884,6.4749,0.3248,1.7024
6.450,11.1314,0.2960,6.8058,0.3534,1.8283
6.460,11.6491,0.3006,7.0839,0.3912,1.9336
6.470,12.1853,0.3158,7.4037,0.4115,2.0227
6.480,11.7570,0.3107,7.1406,0.3795,1.9289
6.490,10.6092,0.2864,6.4400,0.3176,1.7145
6.500,8.8564,0.2401,5.3824,0.2504,1.4262
6.510,7.6026,0.2083,4.6259,0.2155,1.2326
6.520,6.8186,0.1837,4.1760,0.1889,1.0981
6.530,6.5064,0.1683,4.0386,0.1775,1.0379
6.540,6.3723,0.1586,3.9857,0.1763,1.0139
6.550,6.1239,0.1471,3.8157,0.1761,0.9796
6.560,5.9316,0.1360,3.6722,0.1798,0.9578
6.570,6.0121,0.1327,3.7392,0.1884,0.9738
6.580,6.6470,0.1432,4.1733,0.2095,1.0635
6.590,7.4764,0.1582,4.7028,0.2366,1.1819
6.600,8.1520,0.1720,5.1191,0.2591,1.2745
6.610,9.1112,0.1889,5.6746,0.2943,1.3990
6.620,10.4973,0.2082,6.4735,0.3466,1.5872
6.630,12.0593,0.2357,7.4282,0.3878,1.8118
6.640,12.7494,0.2539,7.8843,0.3766,1.8874
6.650,12.4684,0.2463,7.7146,0.3420,1.8115
6.660,11.3327,0.2149,6.9951,0.3127,1.6445
6.670,10.2220,0.1877,6.3291,0.2941,1.4840
6.680,9.7417,0.1803,6.0835,0.2789,1.3991
6.690,9.5335,0.1775,6.0069,0.2564,1.3482
6.700,9.8111,0.1822,6.2348,0.2613,1.3676
6.710,9.9623,0.1831,6.3680,0.2736,1.3764
6.720,9.5894,0.1732,6.1421,0.2666,1.3215
6.730,9.3527,0.1657,6.0148,0.2603,1.2791
6.740,9.2075,0.1601,5.9408,0.2575,1.2523
6.750,9.1192,0.1555,5.8893,0.2570,1.2395
6.760,8.8959,0.1496,5.7369,0.2508,1.2090
6.770,8.5364,0.1410,5.4942,0.2449,1.1583
6.780,8.2632,0.1331,5.3100,0.2482,1.1206
6.790,8.2896,0.1327,5.3208,0.2526,1.1156
6.800,8.4039,0.1379,5.4048,0.2561,1.1160
6.810,8.5682,0.1434,5.5196,0.2608,1.1247
6.820,8.5361,0.1405,5.5031,0.2573,1.1078
6.830,8.7020,0.1401,5.5838,0.2625,1.1436
6.840,9.0096,0.1446,5.7388,0.2635,1.2147
6.850,9.3922,0.1493,5.9393,0.2702,1.2941
6.860,10.2677,0.1618,6.4505,0.3101,1.4333
6.870,11.3183,0.1801,7.0976,0.3616,1.5663
6.880,11.9275,0.1928,7.4662,0.3908,1.6421
6.890,11.4668,0.1879,7.1786,0.3801,1.5551
6.900,10.2516,0.1714,6.4675,0.3390,1.3448
6.910,9.5413,0.1615,6.0443,0.3129,1.2290
6.920,8.8520,0.1528,5.6153,0.2879,1.1293
6.930,8.5001,0.1499,5.4056,0.2693,1.0713
6.940,8.9235,0.1551,5.7046,0.2645,1.0840
6.950,9.5693,0.1609,6.1123,0.2687,1.1172
6.960,9.4559,0.1564,6.0130,0.2672,1.0803
6.970,8.5856,0.1406,5.4622,0.2411,0.9604
6.980,7.9930,0.1317,5.0970,0.2187,0.8852
6.990,7.9044,0.1318,5.0544,0.2145,0.8642
7.000,8.2525,0.1411,5.2757,0.2198,0.8876
