E-VBM_eV,total,Cl,Li,P,S
2.380,0.2703,0.0029,0.0342,0.0792,0.1345
2.390,0.2901,0.0031,0.0368,0.0851,0.1443
2.400,0.3124,0.0033,0.0397,0.0917,0.1552
2.410,0.3379,0.0035,0.0430,0.0993,0.1677
2.420,0.3683,0.0039,0.0470,0.1082,0.1826
2.430,0.3987,0.0042,0.0510,0.1172,0.1975
2.440,0.4181,0.0045,0.0536,0.1231,0.2069
2.450,0.4281,0.0046,0.0548,0.1262,0.2116
2.460,0.4387,0.0048,0.0562,0.1293,0.2168
2.470,0.4512,0.0049,0.0578,0.1330,0.2229
2.480,0.4658,0.0051,0.0597,0.1376,0.2299
2.490,0.4757,0.0052,0.0610,0.1406,0.2347
2.500,0.4723,0.0051,0.0605,0.1397,0.2329
2.510,0.4652,0.0050,0.0595,0.1377,0.2292
2.520,0.4655,0.0050,0.0595,0.1380,0.2292
2.530,0.4769,0.0052,0.0610,0.1416,0.2347
2.540,0.4913,0.0053,0.0630,0.1461,0.2414
2.550,0.5052,0.0055,0.0649,0.1504,0.2481
2.560,0.5262,0.0057,0.0677,0.1568,0.2580
2.570,0.5530,0.0059,0.0713,0.1651,0.2708
2.580,0.5832,0.0062,0.0753,0.1742,0.2851
2.590,0.6167,0.0066,0.0798,0.1846,0.3010
2.600,0.6518,0.0070,0.0845,0.1953,0.3176
2.610,0.6847,0.0073,0.0889,0.2055,0.3332
2.620,0.7140,0.0076,0.0928,0.2146,0.3472
2.630,0.7406,0.0079,0.0963,0.2229,0.3598
2.640,0.7656,0.0082,0.0996,0.2308,0.3717
2.650,0.7880,0.0084,0.1026,0.2379,0.3821
2.660,0.8062,0.0086,0.1050,0.2436,0.3904
2.670,0.8229,0.0088,0.1073,0.2489,0.3980
2.680,0.8443,0.0090,0.1101,0.2557,0.4080
2.690,0.8659,0.0092,0.1129,0.2625,0.4182
2.700,0.8792,0.0093,0.1148,0.2668,0.4244
2.710,0.8877,0.0094,0.1160,0.2696,0.4284
2.720,0.8946,0.0094,0.1169,0.2717,0.4317
2.730,0.9169,0.0096,0.1201,0.2787,0.4422
2.740,0.9592,0.0100,0.1258,0.2920,0.4621
2.750,0.9902,0.0103,0.1301,0.3017,0.4766
2.760,1.0068,0.0105,0.1325,0.3068,0.4842
2.770,1.0422,0.0107,0.1375,0.3179,0.5007
2.780,1.1072,0.0113,0.1465,0.3380,0.5313
2.790,1.1863,0.0120,0.1574,0.3625,0.5686
2.800,1.2547,0.0126,0.1670,0.3837,0.6009
2.810,1.3072,0.0130,0.1746,0.3998,0.6252
2.820,1.3763,0.0136,0.1848,0.4213,0.6567
2.830,1.4716,0.0144,0.1988,0.4511,0.7005
2.840,1.5687,0.0152,0.2131,0.4815,0.7455
2.850,1.6523,0.0160,0.2253,0.5075,0.7845
2.860,1.7299,0.0167,0.2366,0.5312,0.8206
2.870,1.8155,0.0174,0.2490,0.5576,0.8604
2.880,1.8943,0.0181,0.2605,0.5818,0.8974
2.890,1.9415,0.0185,0.2680,0.5956,0.9199
2.900,1.9617,0.0187,0.2719,0.6009,0.9296
2.910,1.9620,0.0187,0.2733,0.6000,0.9297
2.920,1.9613,0.0188,0.2751,0.5984,0.9293
2.930,1.9969,0.0190,0.2827,0.6071,0.9463
2.940,2.0804,0.0197,0.2976,0.6291,0.9863
2.950,2.2014,0.0207,0.3192,0.6625,1.0446
2.960,2.2878,0.0214,0.3367,0.6850,1.0862
2.970,2.2910,0.0215,0.3417,0.6818,1.0875
2.980,2.2808,0.0215,0.3446,0.6760,1.0822
2.990,2.3894,0.0225,0.3675,0.7040,1.1333
3.000,2.1061,0.0203,0.3204,0.6242,0.9962
3.010,1.5651,0.0162,0.2249,0.4762,0.7363
3.020,1.4402,0.0153,0.1998,0.4453,0.6753
3.030,1.5333,0.0162,0.2121,0.4758,0.7178
3.040,1.6219,0.0170,0.2246,0.5040,0.7585
3.050,1.6462,0.0171,0.2278,0.5121,0.7696
3.060,1.6455,0.0170,0.2273,0.5122,0.7695
3.070,1.6638,0.0171,0.2296,0.5182,0.7782
3.080,1.6825,0.0172,0.2320,0.5241,0.7870
3.090,1.6428,0.0167,0.2258,0.5124,0.7686
3.100,1.6074,0.0163,0.2187,0.5030,0.7522
3.110,1.5889,0.0160,0.2150,0.4984,0.7432
3.120,1.5342,0.0154,0.2082,0.4814,0.7167
3.130,1.4723,0.0148,0.2001,0.4621,0.6871
3.140,1.4068,0.0141,0.1910,0.4418,0.6567
3.150,1.3462,0.0134,0.1821,0.4232,0.6286
3.160,1.3275,0.0131,0.1790,0.4177,0.6199
3.170,1.3488,0.0133,0.1814,0.4248,0.6298
3.180,1.4473,0.0142,0.1963,0.4547,0.6768
3.190,1.6349,0.0159,0.2255,0.5104,0.7669
3.200,1.8318,0.0176,0.2552,0.5700,0.8610
3.210,1.9999,0.0189,0.2789,0.6225,0.9404
3.220,2.0928,0.0194,0.2904,0.6533,0.9832
3.230,2.0976,0.0193,0.2885,0.6578,0.9834
3.240,2.1174,0.0194,0.2887,0.6670,0.9908
3.250,2.1814,0.0198,0.2958,0.6890,1.0197
3.260,2.2248,0.0200,0.3006,0.7040,1.0393
3.270,2.2504,0.0202,0.3033,0.7131,1.0504
3.280,2.2990,0.0205,0.3091,0.7298,1.0722
3.290,2.3148,0.0205,0.3105,0.7360,1.0792
3.300,2.2312,0.0196,0.2986,0.7100,1.0401
3.310,2.1140,0.0185,0.2820,0.6736,0.9856
3.320,2.0628,0.0179,0.2739,0.6587,0.9613
3.330,2.0640,0.0178,0.2728,0.6602,0.9609
3.340,2.0572,0.0176,0.2710,0.6590,0.9570
3.350,2.0162,0.0173,0.2651,0.6466,0.9376
3.360,1.9073,0.0164,0.2516,0.6113,0.8868
3.370,1.7908,0.0154,0.2369,0.5734,0.8323
3.380,1.7485,0.0150,0.2310,0.5602,0.8125
3.390,1.7592,0.0151,0.2317,0.5641,0.8173
3.400,1.7794,0.0152,0.2337,0.5712,0.8266
3.410,1.8035,0.0153,0.2362,0.5795,0.8378
3.420,1.8374,0.0155,0.2402,0.5910,0.8533
3.430,1.8841,0.0159,0.2460,0.6067,0.8742
3.440,1.9914,0.0167,0.2593,0.6418,0.9238
3.450,2.1680,0.0181,0.2817,0.6993,1.0053
3.460,2.3996,0.0202,0.3130,0.7745,1.1094
3.470,2.4208,0.0206,0.3172,0.7806,1.1174
3.480,2.1368,0.0184,0.2812,0.6882,0.9860
3.490,1.9090,0.0168,0.2528,0.6155,0.8783
3.500,1.8439,0.0164,0.2453,0.5955,0.8456
3.510,1.8381,0.0166,0.2452,0.5947,0.8407
3.520,1.8815,0.0174,0.2512,0.6099,0.8580
3.530,1.8154,0.0170,0.2421,0.5899,0.8263
3.540,1.6092,0.0151,0.2135,0.5243,0.7321
3.550,1.4587,0.0137,0.1920,0.4767,0.6640
3.560,1.3456,0.0127,0.1752,0.4412,0.6131
3.570,1.1951,0.0114,0.1540,0.3934,0.5442
3.580,0.9908,0.0097,0.1276,0.3277,0.4485
3.590,0.8150,0.0081,0.1067,0.2711,0.3640
3.600,0.7541,0.0076,0.1007,0.2518,0.3330
3.610,0.7710,0.0078,0.1040,0.2577,0.3388
3.620,0.8140,0.0083,0.1106,0.2723,0.3564
3.630,0.8746,0.0090,0.1197,0.2928,0.3814
3.640,0.9508,0.0097,0.1310,0.3186,0.4130
3.650,1.0406,0.0107,0.1446,0.3488,0.4503
3.660,1.1444,0.0119,0.1603,0.3836,0.4935
3.670,1.2655,0.0131,0.1787,0.4241,0.5438
3.680,1.4518,0.0151,0.2069,0.4867,0.6215
3.690,2.5596,0.0270,0.3613,0.8561,1.1030
3.700,3.9333,0.0421,0.5553,1.3141,1.6994
3.710,3.9316,0.0436,0.5574,1.3129,1.6968
3.720,2.3557,0.0270,0.3335,0.7861,1.0171
3.730,0.6509,0.0075,0.0921,0.2171,0.2815
3.740,0.0675,0.0007,0.0096,0.0225,0.0293
3.750,0.0009,0.0000,0.0001,0.0003,0.0004
3.760,0.0000,0.0000,0.0000,0.0000,0.0000
3.770,0.0000,0.0000,0.0000,0.0000,0.0000
3.780,0.0000,0.0000,0.0000,0.0000,0.0000
3.790,0.0005,0.0000,0.0001,0.0002,0.0002
3.800,0.1469,0.0026,0.0308,0.0498,0.0422
3.810,0.5125,0.0091,0.1039,0.1752,0.1492
3.820,0.8438,0.0150,0.1673,0.2905,0.2485
3.830,1.6239,0.0272,0.3172,0.5718,0.4902
3.840,2.9279,0.0457,0.5583,1.0451,0.9058
3.850,4.1554,0.0616,0.7722,1.4906,1.3138
3.860,4.8744,0.0716,0.8966,1.7457,1.5560
3.870,5.0630,0.0763,0.9354,1.8012,1.6155
3.880,5.3664,0.0829,0.9995,1.8983,1.7147
3.890,5.4516,0.0858,1.0267,1.9185,1.7465
3.900,4.9318,0.0808,0.9530,1.7187,1.5759
3.910,3.7682,0.0642,0.7506,1.3007,1.1882
3.920,2.6444,0.0465,0.5393,0.9072,0.8135
3.930,2.2728,0.0413,0.4689,0.7758,0.6895
3.940,2.1860,0.0411,0.4555,0.7422,0.6592
3.950,2.1356,0.0424,0.4546,0.7183,0.6359
3.960,2.1988,0.0473,0.4856,0.7289,0.6407
3.970,2.5258,0.0583,0.5795,0.8247,0.7239
3.980,3.6398,0.0847,0.8533,1.1818,1.0478
3.990,5.1646,0.1165,1.2094,1.6840,1.5112
4.000,5.8146,0.1303,1.3593,1.8979,1.7198
4.010,5.3052,0.1212,1.2505,1.7218,1.5690
4.020,4.8738,0.1139,1.1631,1.5682,1.4308
4.030,5.4438,0.1306,1.3181,1.7361,1.5900
4.040,6.6416,0.1612,1.6260,2.1064,1.9428
4.050,7.2466,0.1740,1.7700,2.3017,2.1326
4.060,6.5482,0.1553,1.5872,2.0858,1.9405
4.070,5.5640,0.1319,1.3392,1.7737,1.6564
4.080,5.0398,0.1191,1.2019,1.6104,1.5043
4.090,4.8708,0.1147,1.1502,1.5611,1.4555
4.100,5.1410,0.1219,1.2134,1.6480,1.5341
4.110,5.6428,0.1354,1.3373,1.8058,1.6828
4.120,5.7196,0.1380,1.3476,1.8311,1.7083
4.130,5.7248,0.1385,1.3374,1.8348,1.7173
4.140,6.0016,0.1457,1.4034,1.9190,1.8118
4.150,5.8140,0.1414,1.3623,1.8523,1.7605
4.160,5.2220,0.1273,1.2204,1.6592,1.5806
4.170,4.8292,0.1181,1.1266,1.5311,1.4617
4.180,4.6392,0.1145,1.0864,1.4642,1.4050
4.190,4.5096,0.1138,1.0678,1.4115,1.3636
4.200,4.5050,0.1186,1.0901,1.3922,1.3547
4.210,4.5724,0.1239,1.1247,1.3995,1.3697
4.220,4.6176,0.1251,1.1399,1.4107,1.3853
4.230,4.4250,0.1222,1.0987,1.3469,1.3228
4.240,4.2126,0.1202,1.0569,1.2748,1.2493
4.250,4.3224,0.1245,1.0964,1.3027,1.2778
4.260,4.6600,0.1356,1.2048,1.3921,1.3719
4.270,4.9086,0.1457,1.2992,1.4495,1.4334
4.280,4.7128,0.1438,1.2709,1.3753,1.3637
4.290,4.4146,0.1391,1.2084,1.2719,1.2675
4.300,4.4094,0.1420,1.2226,1.2573,1.2590
4.310,4.6078,0.1480,1.2802,1.3102,1.3155
4.320,4.6484,0.1450,1.2776,1.3292,1.3329
4.330,4.3142,0.1301,1.1691,1.2439,1.2421
4.340,3.5302,0.1044,0.9412,1.0244,1.0155
4.350,2.9022,0.0839,0.7546,0.8501,0.8339
4.360,2.8314,0.0792,0.7216,0.8376,0.8162
4.370,2.9908,0.0813,0.7529,0.8905,0.8648
4.380,3.2272,0.0854,0.8049,0.9654,0.9355
4.390,3.4682,0.0897,0.8599,1.0406,1.0069
4.400,3.8064,0.0956,0.9383,1.1461,1.1064
4.410,4.3590,0.1043,1.0646,1.3191,1.2689
4.420,5.2398,0.1324,1.3423,1.5473,1.4984
4.430,6.4500,0.1756,1.7497,1.8440,1.8070
4.440,6.9018,0.1910,1.8977,1.9554,1.9266
4.450,6.1526,0.1685,1.6622,1.7586,1.7301
4.460,5.6674,0.1477,1.4741,1.6533,1.6137
4.470,5.4696,0.1380,1.3923,1.6133,1.5686
4.480,4.8316,0.1234,1.2179,1.4329,1.3907
4.490,4.4736,0.1168,1.1213,1.3311,1.2888
4.500,4.7060,0.1232,1.1776,1.4009,1.3546
4.510,5.1978,0.1352,1.2972,1.5494,1.4936
4.520,5.7526,0.1487,1.4300,1.7174,1.6516
4.530,6.4290,0.1669,1.5982,1.9200,1.8458
4.540,7.6716,0.2009,1.9141,2.2904,2.2021
4.550,7.5990,0.1987,1.8911,2.2698,2.1851
4.560,6.4184,0.1686,1.5958,1.9105,1.8445
4.570,6.0306,0.1631,1.5189,1.7789,1.7238
4.580,6.0724,0.1685,1.5445,1.7811,1.7320
4.590,6.3364,0.1764,1.6080,1.8587,1.8115
4.600,6.8548,0.1927,1.7414,2.0046,1.9587
4.610,6.7346,0.1942,1.7266,1.9540,1.9183
4.620,5.8504,0.1732,1.5099,1.6842,1.6656
4.630,5.3736,0.1619,1.3955,1.5353,1.5291
4.640,5.3884,0.1648,1.4152,1.5259,1.5297
4.650,5.7394,0.1764,1.5204,1.6143,1.6254
4.660,6.1668,0.1887,1.6414,1.7269,1.7418
4.670,6.5794,0.2005,1.7550,1.8366,1.8516
4.680,6.8778,0.2068,1.8206,1.9267,1.9360
4.690,6.9912,0.2036,1.8147,1.9808,1.9811
4.700,6.8492,0.1980,1.7607,1.9484,1.9485
4.710,7.0116,0.2091,1.8185,1.9812,1.9855
4.720,7.6716,0.2323,2.0006,2.1600,2.1619
4.730,7.4184,0.2232,1.9251,2.0934,2.0935
4.740,6.3922,0.1904,1.6485,1.8092,1.8115
4.750,6.2722,0.1869,1.6219,1.7717,1.7739
4.760,6.7616,0.2046,1.7633,1.8986,1.9009
4.770,7.0834,0.2182,1.8576,1.9795,1.9848
4.780,6.8638,0.2106,1.7924,1.9215,1.9304
4.790,5.9632,0.1791,1.5438,1.6765,1.6916
4.800,5.3182,0.1569,1.3690,1.4975,1.5191
4.810,5.2794,0.1533,1.3510,1.4903,1.5160
4.820,5.4762,0.1543,1.3845,1.5561,1.5829
4.830,5.4394,0.1518,1.3737,1.5445,1.5774
4.840,5.0294,0.1450,1.2957,1.4086,1.4541
4.850,4.6440,0.1397,1.2242,1.2802,1.3363
4.860,4.4440,0.1382,1.1918,1.2092,1.2748
4.870,4.3568,0.1394,1.1866,1.1710,1.2471
4.880,4.4062,0.1436,1.2154,1.1725,1.2584
4.890,4.7708,0.1541,1.3171,1.2657,1.3602
4.900,5.3964,0.1697,1.4737,1.4381,1.5393
4.910,5.5958,0.1773,1.5328,1.4865,1.5956
4.920,4.9552,0.1724,1.4309,1.2686,1.3966
4.930,4.1590,0.1675,1.3179,0.9872,1.1440
4.940,3.9818,0.1670,1.3054,0.9156,1.0852
4.950,4.1122,0.1669,1.3277,0.9588,1.1259
4.960,4.1084,0.1666,1.3248,0.9583,1.1244
4.970,4.0886,0.1673,1.3242,0.9495,1.1162
4.980,4.1484,0.1705,1.3480,0.9602,1.1299
4.990,4.1192,0.1735,1.3559,0.9411,1.1159
5.000,3.9824,0.1748,1.3385,0.8891,1.0699
5.010,3.8622,0.1737,1.3125,0.8506,1.0323
5.020,3.8192,0.1715,1.2925,0.8438,1.0216
5.030,3.9236,0.1714,1.3058,0.8815,1.0545
5.040,4.1430,0.1736,1.3486,0.9519,1.1200
5.050,4.1918,0.1741,1.3599,0.9682,1.1319
5.060,3.9624,0.1701,1.3126,0.8981,1.0600
5.070,3.7226,0.1660,1.2629,0.8230,0.9864
5.080,3.4434,0.1619,1.2060,0.7352,0.9013
5.090,3.0346,0.1543,1.1147,0.6125,0.7808
5.100,2.6446,0.1468,1.0295,0.4932,0.6665
5.110,2.4098,0.1441,0.9900,0.4139,0.5948
5.120,2.3076,0.1450,0.9848,0.3717,0.5601
5.130,2.2752,0.1478,0.9971,0.3488,0.5448
5.140,2.2406,0.1506,1.0096,0.3252,0.5291
5.150,2.2034,0.1533,1.0226,0.3001,0.5123
5.160,2.1856,0.1579,1.0472,0.2759,0.4987
5.170,2.1630,0.1642,1.0788,0.2449,0.4812
5.180,2.1748,0.1739,1.1315,0.2153,0.4699
5.190,2.2998,0.1910,1.2341,0.2037,0.4847
5.200,2.5412,0.2164,1.3861,0.2117,0.5247
5.210,2.7532,0.2388,1.5193,0.2189,0.5590
5.220,2.7650,0.2418,1.5443,0.2084,0.5555
5.230,2.7532,0.2415,1.5531,0.1989,0.5467
5.240,2.9056,0.2560,1.6487,0.2068,0.5671
5.250,3.0720,0.2727,1.7562,0.2133,0.5886
5.260,3.1064,0.2766,1.7899,0.2077,0.5885
5.270,3.1398,0.2770,1.8111,0.2101,0.5933
5.280,3.2584,0.2831,1.8705,0.2265,0.6159
5.290,3.4220,0.2928,1.9513,0.2484,0.6475
5.300,3.7112,0.3136,2.1033,0.2799,0.7011
5.310,3.4222,0.2843,1.9305,0.2644,0.6547
5.320,2.8996,0.2350,1.6274,0.2290,0.5678
5.330,2.9510,0.2367,1.6490,0.2387,0.5796
5.340,3.1982,0.2545,1.7759,0.2676,0.6274
5.350,3.6412,0.2864,2.0070,0.3168,0.7145
5.360,3.9078,0.3042,2.1478,0.3451,0.7639
5.370,3.7692,0.2916,2.0739,0.3323,0.7308
5.380,3.6344,0.2802,2.0008,0.3214,0.6995
5.390,3.7624,0.2870,2.0671,0.3356,0.7232
5.400,4.3976,0.3309,2.4273,0.3791,0.8470
5.410,4.9022,0.3675,2.7486,0.3876,0.9364
5.420,4.9278,0.3711,2.8083,0.3584,0.9259
5.430,5.0968,0.3847,2.9171,0.3655,0.9471
5.440,5.0358,0.3818,2.8781,0.3673,0.9296
5.450,4.5578,0.3507,2.6080,0.3321,0.8336
5.460,4.2546,0.3323,2.4436,0.3042,0.7699
5.470,4.2174,0.3325,2.4303,0.2973,0.7559
5.480,4.5016,0.3630,2.6071,0.3154,0.7905
5.490,4.5480,0.3687,2.6413,0.3182,0.7940
5.500,4.5428,0.3572,2.6314,0.3236,0.8073
5.510,4.8310,0.3702,2.7907,0.3503,0.8667
5.520,4.8686,0.3646,2.8063,0.3566,0.8772
5.530,4.7728,0.3386,2.7466,0.3530,0.8693
5.540,4.5622,0.2926,2.6319,0.3309,0.8474
5.550,4.4710,0.2595,2.5772,0.3206,0.8493
5.560,5.1384,0.2887,2.9445,0.3787,0.9859
5.570,6.0912,0.3465,3.4871,0.4516,1.1678
5.580,5.5286,0.3158,3.1893,0.3947,1.0510
5.590,4.4174,0.2503,2.5886,0.2882,0.8234
5.600,4.5446,0.2574,2.6764,0.2772,0.8443
5.610,4.5956,0.2615,2.7015,0.2802,0.8552
5.620,4.5484,0.2628,2.6820,0.2800,0.8368
5.630,5.1902,0.3024,3.0687,0.3197,0.9470
5.640,5.8858,0.3433,3.4812,0.3691,1.0673
5.650,6.0478,0.3517,3.5755,0.3851,1.0937
5.660,5.7494,0.3307,3.3967,0.3654,1.0435
5.670,5.8490,0.3403,3.4617,0.3683,1.0528
5.680,5.8250,0.3520,3.4597,0.3626,1.0286
5.690,5.6976,0.3452,3.3821,0.3502,1.0111
5.700,6.4028,0.3769,3.7801,0.3947,1.1658
5.710,6.7236,0.3956,3.9598,0.4169,1.2335
5.720,5.4780,0.3199,3.2148,0.3465,1.0129
5.730,4.2612,0.2439,2.4976,0.2729,0.7966
5.740,4.0754,0.2324,2.4042,0.2534,0.7582
5.750,4.3394,0.2452,2.5643,0.2648,0.8069
5.760,5.1262,0.2868,3.0211,0.3141,0.9562
5.770,6.0150,0.3331,3.5239,0.3759,1.1311
5.780,6.3792,0.3549,3.7179,0.4076,1.2012
5.790,6.5900,0.3715,3.8233,0.4337,1.2368
5.800,6.6822,0.3782,3.8635,0.4501,1.2605
5.810,6.0950,0.3456,3.5186,0.4128,1.1605
5.820,5.0394,0.2827,2.9114,0.3342,0.9692
5.830,4.4250,0.2358,2.5719,0.2743,0.8636
5.840,4.8168,0.2385,2.8085,0.2814,0.9584
5.850,5.9390,0.2726,3.4610,0.3384,1.2039
5.860,6.4610,0.2813,3.7854,0.3530,1.3117
5.870,5.7370,0.2439,3.4058,0.2905,1.1435
5.880,4.7782,0.2046,2.8740,0.2270,0.9272
5.890,4.3808,0.1922,2.6528,0.2044,0.8289
5.900,4.7698,0.2074,2.9019,0.2174,0.8856
5.910,5.5688,0.2307,3.4172,0.2361,1.0138
5.920,5.5850,0.2253,3.4477,0.2236,1.0041
5.930,4.9428,0.1978,3.0659,0.1912,0.8787
5.940,4.6336,0.1822,2.8985,0.1719,0.8060
5.950,4.9924,0.1934,3.1380,0.1862,0.8553
5.960,5.4520,0.2105,3.4234,0.2108,0.9325
5.970,5.4260,0.2094,3.4029,0.2106,0.9288
5.980,5.8570,0.2212,3.6718,0.2212,0.9979
5.990,6.4456,0.2399,4.0412,0.2394,1.0857
6.000,6.3512,0.2384,3.9918,0.2329,1.0496
6.010,5.8132,0.2226,3.6850,0.2046,0.9248
6.020,5.6208,0.2189,3.6116,0.1823,0.8441
6.030,5.4150,0.2087,3.4899,0.1707,0.7981
6.040,4.9896,0.1869,3.1952,0.1598,0.7551
6.050,5.1654,0.1887,3.2998,0.1633,0.7950
6.060,5.8730,0.2121,3.7552,0.1874,0.8992
6.070,6.7690,0.2455,4.3169,0.2222,1.0419
6.080,7.2122,0.2624,4.5849,0.2373,1.1203
6.090,6.8762,0.2511,4.3846,0.2151,1.0617
6.100,5.5576,0.2079,3.5757,0.1614,0.8314
6.110,4.2898,0.1644,2.7778,0.1201,0.6148
6.120,4.2978,0.1620,2.7697,0.1242,0.6169
6.130,5.5992,0.2007,3.5581,0.1777,0.8393
6.140,7.1282,0.2482,4.5196,0.2282,1.0700
6.150,7.3410,0.2563,4.6832,0.2230,1.0700
6.160,6.3644,0.2229,4.0664,0.1891,0.9162
6.170,5.2820,0.1833,3.3751,0.1547,0.7564
6.180,5.0254,0.1753,3.2296,0.1389,0.7056
6.190,5.4340,0.1910,3.5051,0.1434,0.7536
6.200,6.1126,0.2119,3.9219,0.1664,0.8644
6.210,6.4904,0.2220,4.1417,0.1824,0.9427
6.220,6.4650,0.2208,4.1116,0.1843,0.9597
6.230,6.1936,0.2120,3.9325,0.1803,0.9269
6.240,6.1838,0.2097,3.9293,0.1824,0.9211
6.250,6.5618,0.2206,4.1669,0.1966,0.9794
6.260,6.6194,0.2270,4.2017,0.2022,0.9848
6.270,6.4734,0.2300,4.1150,0.1997,0.9464
6.280,6.5566,0.2379,4.1717,0.2006,0.9431
6.290,6.8996,0.2525,4.3973,0.2028,0.9743
6.300,6.4844,0.2387,4.1363,0.1847,0.9031
6.310,5.9746,0.2208,3.8065,0.1689,0.8269
6.320,6.6132,0.2444,4.2117,0.1843,0.9107
6.330,7.4778,0.2719,4.7564,0.2047,1.0314
6.340,7.2392,0.2560,4.5879,0.1989,1.0012
6.350,6.5298,0.2250,4.1227,0.1822,0.9011
6.360,6.2020,0.2100,3.9126,0.1728,0.8445
6.370,6.3212,0.2084,3.9793,0.1739,0.8543
6.380,6.6764,0.2175,4.1897,0.1823,0.9021
6.390,6.7310,0.2252,4.2232,0.1817,0.8999
6.400,6.6178,0.2287,4.1593,0.1750,0.8715
6.410,6.2926,0.2221,3.9651,0.1620,0.8186
6.420,5.8796,0.2093,3.7157,0.1477,0.7576
6.430,6.5166,0.2296,4.1279,0.1615,0.8296
6.440,8.5282,0.2900,5.4068,0.2006,1.0545
6.450,9.2244,0.3068,5.8492,0.2107,1.1277
6.460,7.7848,0.2602,4.9396,0.1807,0.9599
6.470,6.6556,0.2249,4.2308,0.1549,0.8135
6.480,6.7318,0.2265,4.2897,0.1530,0.7988
6.490,7.6924,0.2627,4.8888,0.1770,0.9209
6.500,7.8424,0.2681,4.9606,0.1874,0.9653
6.510,7.2088,0.2395,4.5593,0.1726,0.8822
6.520,7.7910,0.2613,4.9436,0.1800,0.9128
6.530,8.1958,0.2807,5.2024,0.1875,0.9413
6.540,7.2126,0.2472,4.5632,0.1669,0.8481
6.550,6.5042,0.2207,4.1033,0.1493,0.7820
6.560,7.1800,0.2427,4.5518,0.1601,0.8478
6.570,7.6738,0.2594,4.8918,0.1674,0.8791
6.580,6.9944,0.2365,4.4666,0.1509,0.7807
6.590,5.9924,0.2015,3.8197,0.1288,0.6633
6.600,5.8226,0.1941,3.7040,0.1236,0.6549
6.610,6.4790,0.2176,4.1280,0.1356,0.7349
6.620,7.1450,0.2408,4.5613,0.1491,0.7992
6.630,8.3646,0.2755,5.3380,0.1744,0.9091
6.640,9.9300,0.3180,6.3019,0.2081,1.0372
6.650,9.0290,0.2891,5.6922,0.1933,0.9234
6.660,7.6182,0.2503,4.7913,0.1678,0.7912
6.670,8.9948,0.2992,5.6731,0.2018,0.9451
6.680,10.2136,0.3424,6.4466,0.2317,1.0654
6.690,9.4654,0.3191,5.9700,0.2131,0.9749
6.700,8.4536,0.2825,5.3323,0.1837,0.8610
6.710,8.2848,0.2722,5.2169,0.1740,0.8328
6.720,8.2846,0.2660,5.1921,0.1751,0.8302
6.730,7.8870,0.2486,4.9213,0.1696,0.8024
6.740,7.2080,0.2263,4.4829,0.1562,0.7422
6.750,7.2014,0.2252,4.4767,0.1552,0.7392
6.760,7.7480,0.2418,4.8299,0.1622,0.7835
6.770,8.2424,0.2619,5.1473,0.1682,0.8201
6.780,9.3500,0.3015,5.8384,0.1904,0.9199
6.790,9.4680,0.3037,5.8955,0.1944,0.9309
6.800,8.4468,0.2681,5.2385,0.1754,0.8458
6.810,9.7952,0.3081,6.0536,0.2057,1.0038
6.820,10.9428,0.3379,6.7322,0.2290,1.1183
6.830,9.6972,0.2937,5.9465,0.2006,0.9741
6.840,8.7254,0.2639,5.3427,0.1792,0.8611
6.850,8.1720,0.2476,4.9919,0.1672,0.7915
6.860,8.2456,0.2510,5.0183,0.1712,0.7935
6.870,9.0866,0.2761,5.5039,0.1893,0.8656
6.880,8.7420,0.2614,5.2946,0.1794,0.8169
6.890,7.4940,0.2226,4.5551,0.1501,0.7041
6.900,7.7256,0.2358,4.6947,0.1533,0.7400
6.910,8.2434,0.2548,4.9970,0.1661,0.7907
6.920,8.6386,0.2627,5.2184,0.1786,0.8227
6.930,9.8802,0.2944,5.9538,0.2108,0.9383
6.940,10.7976,0.3176,6.5007,0.2336,1.0272
6.950,9.8924,0.2868,5.9527,0.2083,0.9376
6.960,8.7358,0.2504,5.2698,0.1752,0.8229
6.970,9.3506,0.2705,5.6777,0.1907,0.8834
6.980,10.0320,0.2906,6.1016,0.2124,0.9490
6.990,9.1700,0.2641,5.5525,0.1926,0.8628
7.000,7.9962,0.2293,4.8109,0.1608,0.7458
