time_s_exact,electrode,sample_index,coordinate_R40_m,coordinate_R80_m,coordinate_R160_m,R40_x_surface,R80_x_surface,R160_x_surface,difference_R80_minus_R40_x_surface,difference_R160_minus_R80_x_surface,R40_x_particle_average,R80_x_particle_average,R160_x_particle_average,difference_R80_minus_R40_x_particle_average,difference_R160_minus_R80_x_particle_average,R40_Eeq_V,R80_Eeq_V,R160_Eeq_V,difference_R80_minus_R40_Eeq_V,difference_R160_minus_R80_Eeq_V,R40_etaMid_V,R80_etaMid_V,R160_etaMid_V,difference_R80_minus_R40_etaMid_V,difference_R160_minus_R80_etaMid_V,R40_phil_V,R80_phil_V,R160_phil_V,difference_R80_minus_R40_phil_V,difference_R160_minus_R80_phil_V
0.01,N,122,0.000026433333333333333,0.000026433333333333333,0.000026433333333333333,0.011754298655261355,0.011779159868256745,0.011799560649419978,0.000024861212995390,0.000020400781163233,0.011720938254132287,0.011720938270088875,0.011720938286918597,1.5956588E-11,1.6829722E-11,1.4109457415388547,1.4093870099528367,1.4081079355173103,-0.0015587315860180,-0.0012790744355264,-0.05486241778721013,-0.05482446607374514,-0.054793098127179585,0.00003795171346499,0.000031367946565555,-1.356071900816972,-1.35455112243709,-1.3533034170726832,0.001520778379882,0.0012477053644068
0.01,N,123,0.00002665,0.00002665,0.00002665,0.011754304131285713,0.011779169180750573,0.011799572853638066,0.000024865049464860,0.000020403672887493,0.011720938295975303,0.011720938311091557,0.011720938327033054,1.5116254E-11,1.5941497E-11,1.4109453982067681,1.4093864260843716,1.4081071703454655,-0.0015589721223965,-0.0012792557389061,-0.05486883060084513,-0.05483064063798282,-0.054799093111251196,0.00003818996286231,0.000031547526731624,-1.3560650828477727,-1.3545443022019112,-1.3532965951301086,0.0015207806458615,0.0012477070718026
0.01,N,124,0.000026866666666666665,0.000026866666666666665,0.000026866666666666665,0.011754309619037017,0.011779178513173866,0.01179958508395281,0.000024868894136849,0.000020406570778944,0.011720938337907928,0.011720938352181994,0.011720938367233312,1.4274066E-11,1.5051318E-11,1.4109450541394333,1.4093858409663822,1.40810640353743,-0.0015592131730511,-0.0012794374289522,-0.054875299219194984,-0.05483687049837793,-0.0548051430091141,0.000038428720817054,0.00003172748926383,-1.3560582088583502,-1.3545374259408427,-1.3532897171573834,0.0015207829175075,0.0012477087834593
0.01,N,125,0.000027083333333333332,0.000027083333333333332,0.000027083333333333332,0.011754315187468755,0.011779187982705759,0.011799597493797104,0.000024872795237004,0.000020409511091345,0.011720938380457053,0.011720938393876166,0.011720938408023842,1.3419113E-11,1.4147676E-11,1.4109447050136512,1.40938524725205,1.4081056254733715,-0.0015594577616012,-0.0012796217786785,-0.054881819326078274,-0.05484314831488235,-0.054811238207517654,0.000038671011195924,0.000031910107364696,-1.356051278841751,-1.354530493647176,-1.3532827831479861,0.001520785194575,0.0012477104991899
0.01,N,126,0.0000273,0.0000273,0.0000273,0.01175432076783058,0.011779197472511674,0.011799609930188141,0.000024876704681094,0.000020412457676467,0.011720938423097344,0.01172093843565961,0.01172093844890165,1.2562266E-11,1.324204E-11,1.4109443551398841,1.4093846522665912,1.4081048457449032,-0.0015597028732929,-0.0012798065216880,-0.054888395243119614,-0.05484948142347568,-0.05481738830853944,0.000038913819643934,0.00003209311493624,-1.356044292786915,-1.354523505310247,-1.3532757930915489,0.001520787476668,0.0012477122186981
0.01,N,127,0.00002751666666666666,0.00002751666666666666,0.00002751666666666666,0.01175432642875526,0.011779207099221641,0.011799622545833381,0.000024880670466381,0.000020415446611740,0.01172093846635323,0.011720938478045896,0.011720938490368846,1.1692666E-11,1.2322950E-11,1.410944000215042,1.409384048697614,1.408104054777676,-0.001559951517428,-0.001279993919938,-0.0548950226743361,-0.054855862518623066,-0.05482358374449747,0.000039160155713034,0.000032278774125596,-1.356037250686801,-1.3545164609232614,-1.3532687469814655,0.0015207897635396,0.0012477139417959
0.01,N,128,0.00002773333333333333,0.00002773333333333333,0.00002773333333333333,0.01175433210181371,0.011779216746551071,0.01179963518847655,0.000024884644737361,0.000020418441925479,0.01172093850970183,0.011720938520522974,0.011720938531924803,1.0821144E-11,1.1401829E-11,1.4109436445294448,1.4093834438358517,1.4081032621177505,-0.0015602006935931,-0.0012801817181012,-0.054901705921425625,-0.05486229890202843,-0.05482983407211717,0.000039407019397195,0.00003246482991126,-1.3560301525301353,-1.3545093604753498,-1.3532616448071697,0.0015207920547855,0.0012477156681801
0.01,N,129,0.000027949999999999995,0.000027949999999999995,0.000027949999999999995,0.011754337855318325,0.011779226530581513,0.011799648010100435,0.000024888675263188,0.000020421479518922,0.011720938553665138,0.011720938563602007,0.011720938574069247,9.936869E-12,1.0467240E-11,1.410943283800088,1.4093828304033018,1.4081024582362127,-0.0015604533967862,-0.0012803721670891,-0.05490844070857892,-0.05486878330263112,-0.054836129769234354,0.00003965740594780,0.000032653533396766,-1.3560229983097891,-1.3545022039596342,-1.3532544865619731,0.0015207943501549,0.0012477173976611
0.01,N,130,0.000028166666666666666,0.000028166666666666666,0.000028166666666666666,0.011754343621160958,0.011779236335577774,0.011799660859174572,0.000024892714416816,0.000020424523596798,0.011720938597722727,0.011720938606773354,0.011720938616303949,9.050627E-12,9.530595E-12,1.41094292229717,1.4093822156562505,1.4081016526336174,-0.0015607066409195,-0.0012805630226331,-0.054915231317587576,-0.05487532298789555,-0.05484248034727002,0.000039908329692026,0.00003284264062553,-1.3560157880142756,-1.3544949913650388,-1.3532472722351099,0.0015207966492368,0.0012477191299289
0.01,N,131,0.00002838333333333333,0.00002838333333333333,0.00002838333333333333,0.011754349467334009,0.011779246277073505,0.011799673886957785,0.000024896809739496,0.000020427609884280,0.011720938642394143,0.01172093865054577,0.011720938659126252,8.151627E-12,8.580482E-12,1.4109425557577502,1.4093815923510478,1.4081008358264413,-0.0015609634067024,-0.0012807565246065,-0.05492207349279421,-0.05488191072119841,-0.05484887632953339,0.00004016277159580,0.00003303439166502,-1.3560085216363784,-1.3544877226846015,-1.3532400018198099,0.0015207989517769,0.0012477208647916
0.01,N,132,0.000028599999999999997,0.000028599999999999997,0.000028599999999999997,0.011754355326049884,0.011779256239882322,0.011799686942644714,0.000024900913832438,0.000020430702762392,0.011720938687161394,0.011720938694412025,0.011720938702040301,7.250631E-12,7.628276E-12,1.4109421884319289,1.4093809677095717,1.4081000172697764,-0.0015612207223572,-0.0012809504397953,-0.0549289714961092,-0.054888553735805035,-0.054855327182187,0.000040417760304165,0.000033226553618035,-1.356001199164396,-1.35448039790704,-1.3532326753051047,0.001520801257356,0.0012477226019353
0.01,N,133,0.000028816666666666665,0.000028816666666666665,0.000028816666666666665,0.011754361264981325,0.011779266338990547,0.01179970017677093,0.000024905074009222,0.000020433837780383,0.011720938732541599,0.011720938738878469,0.011720938745541074,6.336870E-12,6.662605E-12,1.4109418160768057,1.409380334522487,1.4080991875254454,-0.0015614815543187,-0.0012811469970416,-0.05493592109200218,-0.0548952448294906,-0.05486182347396573,0.00004067626251158,0.00003342135552487,-1.3559938205910265,-1.354473017025309,-1.3532252926841457,0.0015208035657175,0.0012477243411633
0.01,N,134,0.000029033333333333332,0.000029033333333333332,0.000029033333333333332,0.011754367216660969,0.01177927645976007,0.011799713439255496,0.000024909243099101,0.000020436979495426,0.01172093877801922,0.011720938783440306,0.011720938789135094,5.421086E-12,5.694788E-12,1.4109414429224043,1.4093796999772967,1.4080983560031215,-0.0015617429451076,-0.0012813439741752,-0.05494292652252564,-0.05490199120135553,-0.05486837462581673,0.00004093532117011,0.00003361657553880,-1.3559863859043513,-1.354465580027918,-1.3532178539457624,0.0015208058764333,0.0012477260821556
0.01,N,135,0.000029249999999999993,0.000029249999999999993,0.000029249999999999993,0.011754373248442218,0.011779286716630396,0.011799726879911387,0.000024913468188178,0.000020440163280991,0.011720938824108912,0.011720938828601441,0.011720938833314957,4.492529E-12,4.713516E-12,1.4109410647458465,1.40937905689895,1.4080975133099318,-0.0015620078468965,-0.0012815435890182,-0.054949983572257555,-0.05490878568354196,-0.05487497125186169,0.000041197888715595,0.00003381443168027,-1.3559788950969829,-1.3544580869077398,-1.3532103590830247,0.0015208081892431,0.0012477278247151
0.01,N,136,0.000029466666666666663,0.000029466666666666663,0.000029466666666666663,0.011754379293177639,0.011779296995511177,0.011799740349381457,0.000024917702333538,0.000020443353870280,0.011720938870297591,0.011720938873859506,0.01172093887758957,3.561915E-12,3.730064E-12,1.4109406857570967,1.4093784124406061,1.4080966688101706,-0.0015622733164906,-0.0012817436304355,-0.05495709646340852,-0.054915635441017185,-0.05488162272787278,0.000041461022391335,0.000034012713144405,-1.3559713481567879,-1.3544505376530753,-1.35320280808456,0.0015208105037126,0.0012477295685153
0.01,N,137,0.000029683333333333328,0.000029683333333333328,0.000029683333333333328,0.011754385417901608,0.011779307410295637,0.011799753996756679,0.000024921992394029,0.000020446586461042,0.011720938917097481,0.011720938919716017,0.01172093892244917,2.618536E-12,2.733153E-12,1.4109403017532791,1.4093777594614654,1.4080958131562316,-0.0015625422918137,-0.0012819463052338,-0.054964261000646664,-0.05492253334025787,-0.05488831971331809,0.000041727660388794,0.00003421362693978,-1.3559637450762911,-1.3544429322567146,-1.3531952009433588,0.0015208128195765,0.0012477313133558
0.01,N,138,0.0000299,0.0000299,0.0000299,0.011754391555786307,0.011779317847440688,0.011799767673403103,0.000024926291654381,0.000020449825962415,0.01172093896399794,0.011720938965670995,0.01172093896740501,1.673055E-12,1.734015E-12,1.4109399169243186,1.4093771050803756,1.4080949556670666,-0.0015628118439430,-0.0012821494133090,-0.054971481386360876,-0.05492948651213014,-0.05489507153883233,0.000041994874230736,0.00003441497329781,-1.3559560858431439,-1.3544352707067502,-1.3531875376478462,0.0015208151363937,0.0012477330589040
0.01,N,139,0.000030116666666666662,0.000030116666666666662,0.000030116666666666662,0.011754397773547393,0.011779328420293719,0.011799781527690347,0.000024930646746326,0.000020453107396628,0.011720939011508759,0.011720939012223559,0.011720939012944978,7.14800E-13,7.21419E-13,1.4109395270873224,1.409376442190758,1.4080940870402971,-0.0015630848965644,-0.0012823551504609,-0.05497875344528835,-0.054936487857415006,-0.054901868909192464,0.000042265587873344,0.000034618948222542,-1.3559483704497857,-1.3544275529958896,-1.353179818190932,0.0015208174538961,0.0012477348049576
0.01,N,140,0.00003033333333333333,0.00003033333333333333,0.00003033333333333333,0.011754404004676363,0.011779339015858457,0.011799795411707054,0.000024935011182094,0.000020456395848597,0.011720939059121721,0.01172093905887613,0.011720939058582711,-2.45591E-13,-2.93419E-13,1.4109391364121953,1.4093757778771774,1.4080932165495699,-0.0015633585350179,-0.0012825613276075,-0.05498608136001848,-0.054943544472907835,-0.05490872110993417,0.000042536887110645,0.000034823362973665,-1.3559405988836488,-1.3544197791120152,-1.353172042560837,0.0015208197716336,0.0012477365511782
0.01,N,141,0.00003055,0.00003055,0.00003055,0.011754410315570424,0.011779349746936923,0.011799809473102,0.000024939431366499,0.000020459726165077,0.011720939107344192,0.011720939106125438,0.011720939104803707,-1.218754E-12,-1.321731E-12,1.4109387407360103,1.409375105067248,1.4080923349377013,-0.0015636356687623,-0.0012827701295467,-0.054993460975339525,-0.054950649293664,-0.05491561889110841,0.000042811681675525,0.00003503040255559,-1.3559327711370892,-1.354411949047754,-1.3531642107503925,0.0015208220893352,0.0012477382973615
0.01,N,142,0.000030766666666666665,0.000030766666666666665,0.000030766666666666665,0.011754416640040143,0.01177936050107921,0.01179982356468591,0.000024943861039067,0.00002046306360670,0.011720939155670396,0.011720939153476308,0.011720939151123978,-2.194088E-12,-2.352330E-12,1.410938344208668,1.4093744308112788,1.4080914514330651,-0.0015639133973892,-0.0012829793782137,-0.0550008964540567,-0.05495780938243433,-0.05492257149318314,0.00004308707162237,0.00003523788925119,-1.3559248871973206,-1.3544040627907783,-1.353156322747616,0.0015208244065423,0.0012477400431623
0.01,N,143,0.00003098333333333333,0.00003098333333333333,0.00003098333333333333,0.011754423044164563,0.011779371390542423,0.011799837833387268,0.000024948346377860,0.000020466442844845,0.011720939204605268,0.011720939201423065,0.011720939198026662,-3.182203E-12,-3.396403E-12,1.4109379426871893,1.4093737480710493,1.4080905568236388,-0.0015641946161400,-0.0012831912474105,-0.055008383660990035,-0.05496501770852191,-0.054929569711450243,0.000043365952468125,0.000035447997071667,-1.3559169470566155,-1.3543961203336339,-1.35314837854526,0.0015208267229816,0.0012477417883739
0.01,N,144,0.0000312,0.0000312,0.0000312,0.011754429462073035,0.011779382303422587,0.01179985213273836,0.000024952841349552,0.000020469829315773,0.011720939253645464,0.011720939249472945,0.011720939245030142,-4.172519E-12,-4.442803E-12,1.4109375403014868,1.4093730638626396,1.4080896602925561,-0.0015644764388472,-0.0012834035700835,-0.05501592673918032,-0.054972281300664116,-0.054936622741346586,0.000043645438516204,0.000035658559317530,-1.3559089507019664,-1.35438812166378,-1.3531403781311349,0.0015208290381864,0.0012477435326451
0.01,N,145,0.00003141666666666667,0.00003141666666666667,0.00003141666666666667,0.011754435959526665,0.011779393351432275,0.01179986660894787,0.000024957391905610,0.000020473257515595,0.011720939303293489,0.011720939298117869,0.011720939292615196,-5.175620E-12,-5.502673E-12,1.4109371329285156,1.4093723711819703,1.408088752672923,-0.0015647617465453,-0.0012836185090473,-0.05502352157346446,-0.0549795931623831,-0.05494372142336945,0.00004392841108136,0.00003587173901365,-1.3559008981255642,-1.3543800667736847,-1.3531323214979172,0.0015208313518795,0.0012477452757675
0.01,N,146,0.000031633333333333334,0.000031633333333333334,0.000031633333333333334,0.011754442470973368,0.011779404423213076,0.011799881116269175,0.000024961952239708,0.000020476693056099,0.011720939353048434,0.011720939346867474,0.01172093934030256,-6.180960E-12,-6.564914E-12,1.4109367246782165,1.4093716770109155,1.4080878431026642,-0.0015650476673010,-0.0012838339082513,-0.05503117228713483,-0.054986960288426534,-0.05495087490795525,0.000044211998708296,0.000036085380471284,-1.3558927893141797,-1.3543719556505929,-1.3531242086332098,0.0015208336635868,0.0012477470173831
0.01,N,147,0.00003185,0.00003185,0.00003185,0.011754449061856562,0.011779415629933414,0.01179989580019161,0.000024966568076852,0.000020480170258196,0.011720939403410383,0.011720939396211291,0.011720939388570672,-7.199092E-12,-7.640619E-12,1.4109363114474616,1.4093709743795126,1.4080869224599861,-0.0015653370679490,-0.0012840519195265,-0.05503887478502878,-0.054994375716513,-0.05495807408077913,0.00004449906851578,0.00003630163573387,-1.3558846242599212,-1.3543637882868942,-1.353116039529613,0.0015208359730270,0.0012477487572812
0.01,N,148,0.00003206666666666666,0.00003206666666666666,0.00003206666666666666,0.011754455666942493,0.011779426860780082,0.011799910515689209,0.000024971193837589,0.000020483654909127,0.01172093945388086,0.011720939445661355,0.011720939436942603,-8.219505E-12,-8.718752E-12,1.410935897326233,1.409370270235453,1.4080859998376303,-0.001565627090780,-0.0012842703978227,-0.055046633170702464,-0.055001846407422006,-0.05496532804730436,0.000044786763280458,0.000036518360117646,-1.3558764029493393,-1.3543555646696201,-1.3531078141745219,0.0015208382797192,0.0012477504950982
0.01,N,149,0.00003228333333333333,0.00003228333333333333,0.00003228333333333333,0.011754462351357103,0.011779438226377703,0.011799925407532393,0.000024975875020600,0.000020487181154690,0.011720939504957513,0.011720939495704796,0.011720939485894458,-9.252717E-12,-9.810338E-12,1.4109354782313084,1.4093695576428693,1.408085066158877,-0.0015659205884391,-0.0012844914839923,-0.0550544433689828,-0.05500936543304835,-0.054972627738357094,0.00004507793593445,0.000036737694691256,-1.3558681253744589,-1.3543472847910807,-1.3530995325604602,0.0015208405833782,0.0012477522306205
0.01,N,150,0.0000325,0.0000325,0.0000325,0.01175446905018478,0.01177944961645794,0.011799940331415433,0.00002498056627316,0.000020490714957493,0.011720939556144295,0.01172093954585606,0.011720939534951678,-1.0288235E-11,-1.0904382E-11,1.410935058232723,1.4093688435152907,1.408084130471311,-0.0015662147174323,-0.0012847130439797,-0.05506230946370305,-0.05501693972022492,-0.054979982214452994,0.00004536974347813,0.000036957505771926,-1.3558597915216084,-1.3543389486380941,-1.3530911946746156,0.0015208428835143,0.0012477539634785
0.01,N,151,0.00003271666666666667,0.00003271666666666667,0.00003271666666666667,0.011754475828234178,0.011779461141101913,0.011799955431390226,0.000024985312867735,0.000020494290288313,0.011720939607936435,0.011720939596599885,0.011720939584587984,-1.1336550E-11,-1.2011901E-11,1.4109346332671473,1.409368120950926,1.4080831837432626,-0.0015665123162213,-0.0012849372076634,-0.05507022739966416,-0.055024562375000974,-0.05498738245154522,0.000045665024663186,0.000037179923455754,-1.3558514013827325,-1.3543305562028918,-1.3530828005094353,0.0015208451798407,0.0012477556934565
0.01,N,152,0.00003293333333333333,0.00003293333333333333,0.00003293333333333333,0.011754482620907619,0.011779472690585858,0.011799970563870913,0.000024990069678239,0.000020497873285055,0.011720939659840323,0.011720939647453096,0.011720939634331184,-1.2387227E-11,-1.3121912E-11,1.4109342073846836,1.4093673968291611,1.4080822349771815,-0.0015668105555225,-0.0012851618519796,-0.05507820124099383,-0.05503224029028475,-0.05499483746522604,0.00004596095070908,0.00003740282505871,-1.3558429549439346,-1.3543221074720764,-1.353074350051898,0.0015208474718582,0.0012477574201784
0.01,N,153,0.00003315,0.00003315,0.00003315,0.011754489492696668,0.011779484374447749,0.01179998587219124,0.000024994881751081,0.000020501497743491,0.011720939712348756,0.011720939698898057,0.011720939684652652,-1.3450699E-11,-1.4245405E-11,1.4109337765418826,1.4093666642822587,1.4080812751864253,-0.0015671122596239,-0.0012853890958334,-0.05508622695245391,-0.05503996660625643,-0.05500233827655099,0.00004626034619748,0.00003762832970544,-1.355834452197079,-1.3543136024378024,-1.353065843294376,0.0015208497592766,0.0012477591434264
0.01,N,154,0.00003336666666666667,0.00003336666666666667,0.00003336666666666667,0.011754496379321409,0.011779496083508074,0.011800001213484871,0.000024999704186665,0.000020505129976797,0.011720939764970557,0.011720939750453982,0.011720939735082564,-1.4516575E-11,-1.5371418E-11,1.4109333447689232,1.4093659301554815,1.4080803133283313,-0.0015674146134417,-0.0012856168271502,-0.05509430857847453,-0.0550477481819196,-0.05500989385621158,0.00004656039655493,0.00003785432570802,-1.3558258931280456,-1.3543050410864557,-1.353057280223638,0.0015208520415899,0.0012477608628177
0.01,N,155,0.000033583333333333334,0.000033583333333333334,0.000033583333333333334,0.01175450334495651,0.011779507926761867,0.011800016730367721,0.000025004581805357,0.000020508803605854,0.011720939818196097,0.011720939802600853,0.011720939786089924,-1.5595244E-11,-1.6510929E-11,1.4109329080422255,1.4093651876151325,1.4080793404612622,-0.0015677204270930,-0.0012858471538703,-0.0551024421037678,-0.055055578191572696,-0.05501749527034483,0.000046863912195104,0.000038082921227866,-1.3558172777286184,-1.3542964234101142,-1.3530486608319812,0.0015208543185042,0.0012477625781330
0.01,N,156,0.000033799999999999995,0.000033799999999999995,0.000033799999999999995,0.011754510325639646,0.011779519795573672,0.011800032280692672,0.000025009469934026,0.000020512485119000,0.011720939871536629,0.011720939854860276,0.011720939837207265,-1.6676353E-11,-1.7653011E-11,1.4109324703720565,1.409364443472365,1.4080783654974631,-0.0015680268996915,-0.0012860779749019,-0.055110631553079825,-0.05506346346032798,-0.055025151444762166,0.000047168092751845,0.000038312015565814,-1.3558086059844514,-1.3542877493949472,-1.3530399851059642,0.0015208565895042,0.0012477642889830
0.01,N,157,0.00003401666666666666,0.00003401666666666666,0.00003401666666666666,0.011754517385228685,0.011779531798395868,0.011800048006358118,0.000025014413167183,0.000020516207962250,0.011720939925480098,0.011720939907709832,0.011720939888901258,-1.7770266E-11,-1.8808574E-11,1.4109320277546984,1.4093636909275038,1.4080773795402837,-0.0015683368271946,-0.0012863113872201,-0.055118872931065654,-0.05507139719658416,-0.055032853490662115,0.000047475734481494,0.000038543705922045,-1.355799877887249,-1.3542790190329552,-1.35303125303781,0.0015208588542938,0.0012477659951452
0.01,N,158,0.00003423333333333333,0.00003423333333333333,0.00003423333333333333,0.01175452446007878,0.011779543827136783,0.011800063765935868,0.000025019367058003,0.000020519938799085,0.01172093997954019,0.011720939960673528,0.01172093994070677,-1.8866662E-11,-1.9966758E-11,1.4109315841805126,1.4093629367576086,1.4080763914568935,-0.0015686474229040,-0.0012865453007151,-0.055127170242793344,-0.055079386191579705,-0.05504061028899443,0.000047784051213639,0.000038775902585275,-1.3557910934224395,-1.35427023231009,-1.353022464613865,0.0015208611123495,0.001247767696225
0.01,N,159,0.00003445,0.00003445,0.00003445,0.011754531613731193,0.011779555989706342,0.011800079700607046,0.000025024375975149,0.000020523710900704,0.011720940034202435,0.01172094001422657,0.011720939993088134,-1.9975865E-11,-2.1138436E-11,1.4109311356656324,1.409362174197015,1.4080753923956135,-0.0015689614686174,-0.0012867818014015,-0.055135519512848896,-0.05508742368779962,-0.05504841299600338,0.000048095825049276,0.00003901069179624,-1.355782252581648,-1.3542613892182764,-1.3530136198262792,0.0015208633633716,0.0012477693919972
0.01,N,160,0.000034666666666666665,0.000034666666666666665,0.000034666666666666665,0.011754538782858403,0.011779568178556481,0.011800095669662166,0.000025029395698078,0.000020527491105685,0.011720940088982933,0.01172094006789533,0.011720940045582585,-2.1087603E-11,-2.2312745E-11,1.4109306861805235,1.409361409988699,1.4080743911785523,-0.0015692761918245,-0.0012870188101467,-0.05514392472663365,-0.05509551644261923,-0.05505627044779149,0.00004840828401442,0.00003924599482774,-1.3557733553500764,-1.3542524897432482,-1.3530047186611867,0.0015208656068282,0.0012477710820615
0.01,N,161,0.00003488333333333333,0.00003488333333333333,0.00003488333333333333,0.011754546030685164,0.011779580501054874,0.011800111813565306,0.000025034470369710,0.000020531312510432,0.01172094014436479,0.01172094012215265,0.011720940098652075,-2.221214E-11,-2.3500575E-11,1.4109302317611634,1.4093606374009953,1.4080733789989877,-0.0015695943601681,-0.0012872584020076,-0.05515238192865635,-0.05510365773259962,-0.055064173845634556,0.00004872419605673,0.000039483886965064,-1.3557644017192712,-1.354243533876854,-1.3529957611106636,0.0015208678424172,0.0012477727661904
0.01,N,162,0.0000351,0.0000351,0.0000351,0.011754553294201166,0.011779592850196866,0.011800127992325472,0.000025039555995700,0.000020535142128606,0.011720940199866544,0.011720940176527302,0.01172094015183621,-2.3339242E-11,-2.4691092E-11,1.4109297763581299,1.409359863142809,1.4080723646339806,-0.0015699132153209,-0.0012874985088284,-0.05516089508466204,-0.05511185428126719,-0.055072131980802075,0.00004904080339485,0.000039722300465115,-1.3557553916742051,-1.3542345216046074,-1.3529867471606316,0.0015208700695977,0.0012477744439758
0.01,N,163,0.00003531666666666666,0.00003531666666666666,0.00003531666666666666,0.011754560636314733,0.011779605332808033,0.011800144345689906,0.000025044696493300,0.000020539012881873,0.011720940255968884,0.011720940231489719,0.011720940205594598,-2.4479165E-11,-2.5895121E-11,1.410929316027239,1.4093590805164622,1.408071339321753,-0.0015702355107768,-0.0012877411947092,-0.05516946025907643,-0.055120099399245115,-0.055080136099586285,0.000049360859831315,0.000039963299658830,-1.3557463252063475,-1.3542254529182833,-1.3529776768030946,0.0015208722880642,0.0012477761151887
0.01,N,164,0.00003553333333333333,0.00003553333333333333,0.00003553333333333333,0.011754567994332702,0.011779617842426999,0.011800160734385922,0.000025049848094297,0.000020542891958923,0.01172094031219275,0.011720940286571066,0.011720940259469192,-2.5621684E-11,-2.7101874E-11,1.4109288546991847,1.4093582961967988,1.4080703117943296,-0.0015705585023859,-0.0012879844024692,-0.05517808139799052,-0.05512839977622086,-0.05508819494843786,0.00004968162176966,0.00004020482778300,-1.355737202300443,-1.354216327803175,-1.3529685500237596,0.001520874497268,0.0012477777794154
0.01,N,165,0.000035749999999999995,0.000035749999999999995,0.000035749999999999995,0.0117545754308471,0.011779630485337386,0.011800177297444089,0.000025055054490286,0.000020546812106703,0.011720940369016443,0.011720940342239403,0.011720940313917258,-2.6777040E-11,-2.8322145E-11,1.410928388449614,1.4093575035201193,1.408069273334865,-0.0015708849294947,-0.0012882301852543,-0.05518675458573896,-0.055136748756871024,-0.05509629981865394,0.000050005828867936,0.000040448938217084,-1.3557280229478836,-1.3542071462509828,-1.3529593668145585,0.0015208766969008,0.0012477794364243
0.01,N,166,0.00003596666666666666,0.00003596666666666666,0.00003596666666666666,0.011754582883481808,0.011779643155620972,0.011800193896309886,0.000025060272139164,0.000020550740688914,0.011720940425963316,0.01172094039802828,0.01172094036848309,-2.7935036E-11,-2.954519E-11,1.4109279211893433,1.409356709127214,1.4080682326303582,-0.0015712120621293,-0.0012884764968558,-0.05519548374876937,-0.05514515299705347,-0.05510445941187547,0.00005033075171590,0.00004069358517800,-1.355718787133182,-1.354197908246778,-1.352950127160984,0.001520878886404,0.001247781085794
0.01,N,167,0.00003618333333333333,0.00003618333333333333,0.00003618333333333333,0.011754590414512605,0.011779655959019556,0.011800210669297333,0.000025065544506951,0.000020554710277777,0.011720940483509239,0.011720940454403379,0.011720940423621621,-2.9105860E-11,-3.0781758E-11,1.4109274490138473,1.4093559063883536,1.4080671810088896,-0.0015715426254937,-0.0012887253794640,-0.05520426499131936,-0.055153605875489564,-0.055112665064398936,0.000050659115829796,0.000040940811090628,-1.3557094948476553,-1.354188613782188,-1.352940831054896,0.0015208810654673,0.001247782727292
0.01,N,168,0.0000364,0.0000364,0.0000364,0.011754597961880357,0.011779668790157957,0.01180022747856997,0.000025070828277600,0.000020558688412013,0.011720940541179998,0.011720940510900623,0.011720940478879486,-3.0279375E-11,-3.2021137E-11,1.4109269758140677,1.4093551019102812,1.4080661271124364,-0.0015718739037865,-0.0012889747978448,-0.055213102220195154,-0.055162114014212005,-0.055120925433060686,0.000050988205983149,0.000041188581151319,-1.3557001460755858,-1.354179262842063,-1.3529314784815716,0.0015208832335228,0.0012477843604914
0.01,N,169,0.000036616666666666664,0.000036616666666666664,0.000036616666666666664,0.01175460558754467,0.011779681754236201,0.011800244461725366,0.000025076166691531,0.000020562707489165,0.011720940599449052,0.01172094056798332,0.011720940534709278,-3.1465732E-11,-3.3274042E-11,1.410926497705303,1.4093542890972361,1.4080650623139992,-0.0015722086080669,-0.0012892267832369,-0.05522199155953622,-0.05517067082598692,-0.055129231899148534,0.00005132073354930,0.000041438926838386,-1.3556907408082128,-1.354169855417955,-1.3529220694327995,0.0015208853902578,0.0012477859851555
0.01,N,170,0.00003683333333333333,0.00003683333333333333,0.00003683333333333333,0.011754613229763343,0.011779694746422112,0.011800261481645043,0.000025081516658769,0.000020566735222931,0.0117209406578446,0.011720940625189797,0.011720940590659984,-3.2654803E-11,-3.4529813E-11,1.4109260185586248,1.4093534745219154,1.4080639952105398,-0.0015725440367094,-0.0012894793113756,-0.05523093689651004,-0.055179282899025406,-0.05513759307470156,0.000051653997484634,0.000041689824323846,-1.355681279029589,-1.3541603914944926,-1.3529126038936417,0.0015208875350964,0.0012477876008509
0.01,N,171,0.00003704999999999999,0.00003704999999999999,0.00003704999999999999,0.011754620950179814,0.011779707871374036,0.011800278675210189,0.000025086921194222,0.000020570803836153,0.011720940716837689,0.011720940682980954,0.011720940647181844,-3.3856735E-11,-3.5799110E-11,1.4109255345091531,1.4093526516225203,1.408062917219974,-0.0015728828866328,-0.0012897344025463,-0.05523993437515662,-0.05518794368012814,-0.05514600038599471,0.00005199069502848,0.00004194329413343,-1.3556717607308761,-1.3541508710631551,-1.352903081855815,0.0015208896677210,0.0012477892073401
0.01,N,172,0.00003726666666666666,0.00003726666666666666,0.00003726666666666666,0.011754628687368802,0.011779721024802726,0.011800295906020268,0.000025092337433924,0.000020574881217542,0.01172094077595894,0.011720940740897523,0.011720940703826207,-3.5061417E-11,-3.7071316E-11,1.4109250494080898,1.4093518269377086,1.40806183689425,-0.0015732224703812,-0.0012899900434586,-0.05524898786300758,-0.055196659723694586,-0.05515446240027333,0.000052328139312994,0.000042197323421256,-1.3556621858958948,-1.354141294108346,-1.3528935033041638,0.0015208917875488,0.0012477908041822
