lli,lam_pe,lam_ne,v_peak,dqdv_peak,v_valley,dqdv_valley,pvs,hops,jump_peak,jump_valley
0.06,0.04,0.12,3.561456304419526,6.002420228659285,3.8297044774659956,4.437554539258416,-5.8336490110215315,11,0.0021570901543230825,0.05639563936791214
0.06,0.04,0.14,3.555648534420543,5.958050888417197,3.815750740428784,4.224726372752822,-6.66401312878314,12,0.005807769998983137,0.013953737037211589
0.06,0.04,0.16,3.552000968847672,5.908683396654344,3.80716632616815,4.031751801360596,-7.355746152234894,13,0.0036475655728711587,0.008584414260634166
0.06,0.04,0.18,3.5481979407839748,5.854479645186712,3.7935698121944093,3.8711255384183634,-8.083054081821727,14,0.0038030280636971447,0.01359651397374062
0.06,0.04,0.2,3.5445465114682144,5.799363185900374,3.7840142773346797,3.763194014372908,-8.50289459276493,15,0.003651429315760346,0.009555534859729597
0.06,0.06,0.0,3.570112347181168,6.189021934105427,3.755290204794899,4.9012681430579645,-6.954145639451322,6,0.012116924900616333,0.0005620670507138215
0.06,0.06,0.02,3.568808150148185,6.16103715552755,3.757615222710519,4.8966342435809675,-6.696798455625368,7,0.0013041970329830121,0.002325017915620009
0.06,0.06,0.04,3.563924396494741,6.127940003313713,3.7585003025685744,4.880799081056563,-6.409534188595339,8,0.004883753653444067,0.0008850798580555264
0.06,0.06,0.06,3.561017706823531,6.09052316792738,3.764709410044202,4.842948912598979,-6.12481625712968,9,0.0029066896712102164,0.00620910747562764
0.06,0.06,0.08,3.5572004294161284,6.048257187547326,3.776293540006089,4.757266382980775,-5.892429940358457,10,0.003817277407402564,0.011584129961887069
0.06,0.06,0.1,3.55264579807826,6.006335811541966,3.8252575967111975,4.363633925042059,-6.025791600868124,11,0.004554631337868376,0.048964056705108394
0.06,0.06,0.12,3.547211860560066,5.956326083113027,3.811941098921104,4.14966974526908,-6.824544009679913,12,0.0054339375181937655,0.013316497790093251
0.06,0.06,0.14,3.543850404444956,5.908180445392036,3.8040960196058506,3.962544252470596,-7.476153600968716,13,0.003361456115110073,0.007845079315253578
0.06,0.06,0.16,3.5399816608372836,5.855736641878339,3.7901136790618124,3.815246903443571,-8.157651119270707,14,0.0038687436076725312,0.013982340544038241
0.06,0.06,0.18,3.536191555404031,5.8006226623844865,3.780065357011096,3.7184596382076243,-8.537870859665734,15,0.003790105433252755,0.010048322050716596
0.06,0.06,0.2,3.5327316381312333,5.742491526078208,3.7707825631095955,3.6769520106612834,-8.676880863221484,16,0.003459917272797597,0.00928279390150033
0.06,0.08,0.0,3.558157466503719,6.157700392762172,3.7564430153409827,4.794572899637166,-6.874568021312267,7,0.011954880677449431,0.001152810546083849
0.06,0.08,0.02,3.556581840855575,6.122770047798408,3.7621251189104994,4.7732385723518425,-6.565680416393618,8,0.0015756256481438413,0.0056821035695167055
0.06,0.08,0.04,3.5513456063887077,6.084638593830044,3.766184443119678,4.725251128697917,-6.327475450048197,9,0.005236234466867273,0.004059324209178428
0.06,0.08,0.08,3.543782852122475,5.996275794165643,3.824216212086926,4.282993541081071,-6.109409569894806,11,0.013417577293653338,0.047922672080837
0.06,0.08,0.1,3.5388924440001457,5.946519910313915,3.8078560858310344,4.07088741695661,-6.973554048381796,12,0.004890408122329326,0.01636012625589167
0.06,0.08,0.12,3.535843864643315,5.897417078663104,3.796615273455333,3.8916803752663247,-7.691551434009593,13,0.003048579356830672,0.011240812375701292
0.06,0.08,0.14,3.5321557033473554,5.847136036981618,3.7870888432255336,3.7551919635416056,-8.205853795389896,14,0.0036881612959596133,0.009526430229799487
0.06,0.08,0.16,3.5281353442542023,5.793876612239409,3.776574543342269,3.6741217182804764,-8.532288389834656,15,0.004020359093153125,0.010514299883264577
0.06,0.08,0.18,3.5244351545305417,5.738518378992439,3.7665244118330907,3.6507602491804985,-8.623918934175515,16,0.0037001897236605963,0.010050131509178328
0.06,0.08,0.2,3.5187785196036514,5.679461065982216,3.7586837007573535,3.685212452092763,-8.31265337538409,17,0.0056566349268902805,0.00784071107573725
0.06,0.1,0.0,3.548460296214555,6.104859369231677,3.761467270030703,4.662392148895614,-6.771924855291811,8,0.009697170289163726,0.00502425468972012
0.06,0.1,0.02,3.543586838475262,6.064726316684338,3.7668707680452425,4.6071007246407625,-6.528125847887025,9,0.004873457739293041,0.005403498014539654
0.06,0.1,0.06,3.6404886994473467,7.606832812748072,3.8179131928361865,4.193367868601574,-19.23897247188763,11,0.012289264782128662,0.025072204869699632
0.06,0.1,0.08,3.529550740910609,5.926347449339773,3.8066739473795845,3.9872350233674485,-6.997293552856646,12,0.014232111211866183,0.01754226470734155
0.06,0.1,0.1,3.527008160550384,5.880995944894493,3.7965957707230213,3.8186267371988123,-7.650088987305424,13,0.002542580360224811,0.010078176656563187
0.06,0.1,0.12,3.523507813061746,5.830789747662085,3.783429599002413,3.6978825873726078,-8.20595762132983,14,0.0035003474886381447,0.01316617172060841
0.06,0.1,0.14,3.519536361729819,5.776079169121716,3.7774058590252046,3.630191701090501,-8.321602556866711,15,0.00397145133192689,0.006023739977208287
0.06,0.1,0.16,3.5155597174360524,5.723339356947984,3.7666685615624607,3.622163715972826,-8.367589155551313,16,0.00397664429376654,0.010737297462743989
0.06,0.1,0.18,3.509223632472056,5.669252923754164,3.752929592886819,3.674629040850871,-8.184551085696235,17,0.006336084963996402,0.013738968675641505
0.06,0.1,0.2,3.5067772908462924,5.6103539319967375,3.742505505735723,3.7863710550324825,-7.737651930295244,18,0.002446341625763626,0.010424087151096106
0.06,0.12,0.0,3.5355166625742447,6.034909897330573,3.7713793772977304,4.4873043055934785,-6.561467731563398,9,0.01294363364031037,0.009912107267027626
0.06,0.12,0.02,3.5301166425281734,5.993311079144623,3.8267729421412002,4.326775226522726,-5.61773289424768,10,0.005400020046071319,0.0553935648434698
0.06,0.12,0.04,3.5267222422429914,5.949016155815961,3.8105529798970834,4.099698708953182,-6.515564389352943,11,0.0033944002851820088,0.016219962244116815
0.06,0.12,0.06,3.522687610655206,5.901657965450764,3.8001278547043746,3.9002704782912954,-7.213760548757219,12,0.004034631587785498,0.010425125192708773
0.06,0.12,0.08,3.5176604362210777,5.855460561988914,3.7913879451859667,3.744309407578285,-7.7126013472084995,13,0.0050271744341281455,0.008739909518407973
0.06,0.12,0.1,3.5146548617580167,5.8057512943242795,3.7841573840313307,3.6381858216937006,-8.042839281601816,14,0.003005574463061045,0.007230561154635939
0.06,0.12,0.12,3.507793688679035,5.756237103114343,3.77383614200323,3.5869142848655136,-8.154047563248602,15,0.006861173078981597,0.010321242028100919
0.06,0.12,0.14,3.503774129854743,5.705408338383582,3.7627856501610353,3.5933760103400276,-8.154202274655523,16,0.004019558824292169,0.011050491842194532
0.06,0.12,0.16,3.4998750731010744,5.654148419028453,3.7523975583326026,3.6624115676980677,-7.8873643648178025,17,0.0038990567536685283,0.0103880918284327
0.06,0.12,0.18,3.497048326734005,5.595627520299419,3.740793448501478,3.794567348624538,-7.389112687116867,18,0.002826746367069255,0.011604109831124365
0.06,0.12,0.2,3.491470722708575,5.540308448453181,3.730345443836502,3.984365395756083,-6.513636291651919,19,0.005577604025430283,0.010448004664976196
0.08,0.0,0.0,3.6187946849295143,5.709989255044441,3.7169605929888876,4.631619016908037,-10.985180695157192,4,0.015942656612966122,0.019335999162436224
0.08,0.0,0.02,3.6152182403787894,5.762958459520162,3.7149509456746053,4.744501714225464,-10.211863222539346,5,0.003576444550724922,0.0020096473142823257
0.08,0.0,0.04,3.6115402560316974,5.809442496279603,3.716115706358163,4.872816943242363,-8.95645727666738,6,0.0036779843470919893,0.0011647606835576418
0.08,0.0,0.06,3.6075486703630983,5.841502197241626,3.730042175484932,5.004024197705658,-6.836917587614143,7,0.003991585668599029,0.013926469126769092
0.08,0.0,0.08,3.606055196547534,5.85965821023068,3.7390104473418626,5.100742650536388,-5.708052560242798,8,0.0014934738155645277,0.00896827185693061
0.08,0.0,0.1,3.6009091718029005,5.87250554494101,3.749304396188184,5.1521592930614055,-4.854241468103752,9,0.005146024744633326,0.010293948846321399
0.08,0.0,0.12,3.597653086823154,5.872877840211979,3.754170449467408,5.171158259039758,-4.4833337932428,10,0.0032560849797462765,0.004866053279223959
0.08,0.0,0.14,3.593690310383464,5.866802830567505,3.754068100416658,5.178034296451028,-4.294662833138678,11,0.003962776439690341,0.0001023490507501279
0.08,0.0,0.16,3.591499986178483,5.846241514594024,3.7552324348221733,5.173458921064117,-4.109036413386803,12,0.002190324204980776,0.0011643344055154436
0.08,0.0,0.18,3.5859248953111194,5.823409863458342,3.763812844424587,5.1464419803278405,-3.805585968607076,13,0.005575090867363741,0.008580409602413575
0.08,0.02,0.0,3.6098628282542222,5.88756692584122,3.7223443589857514,4.802672608577173,-9.645088488824639,5,0.00893185667529206,0.005383765996863854
0.08,0.02,0.02,3.606152427004737,5.9198966779315985,3.73353937315973,4.910959718877143,-7.920253915396257,6,0.0037104012494850735,0.011195014173978723
0.08,0.02,0.04,3.60241679449513,5.941666502033507,3.7404845458774427,4.996838078311914,-6.84322308621759,7,0.0037356325096071785,0.0069451727177125555
0.08,0.02,0.06,3.5983533431585255,5.952648471520395,3.7498329965385326,5.050044649328911,-5.958581248711868,8,0.004063451336604462,0.009348450661089913
0.08,0.02,0.08,3.59371505720332,5.951330838533776,3.751068160874265,5.073114159703271,-5.581184344905075,9,0.0046382859552056566,0.0012351643357324527
0.08,0.02,0.1,3.591186593410821,5.941628125742997,3.7539420968562855,5.082150453710875,-5.280790227287842,10,0.002528463792498936,0.002873935982020459
0.08,0.02,0.12,3.5876416741595363,5.923347702241504,3.754749289395194,5.0840008461116755,-5.022792378110171,11,0.0035449192512846395,0.0008071925389083745
0.08,0.02,0.14,3.5832057115537985,5.9028174817460295,3.760171755629509,5.072767256718212,-4.690449116174524,12,0.004435962605737753,0.005422466234314971
0.08,0.02,0.16,3.578075559424504,5.870138046092442,3.7669339643692545,5.029476981487146,-4.451276949263802,13,0.005130152129294352,0.006762208739745645
0.08,0.02,0.2,3.6615138211364067,7.034166923895205,3.8239762899610534,4.2541755800729675,-17.11159115046325,15,0.012486813947824693,0.027075028188739303
0.08,0.04,0.0,3.59778588843853,6.010370734355326,3.7405903628063473,4.894501186092395,-7.813967686956487,6,0.012076939815692356,0.018246003820595824
0.08,0.04,0.02,3.5941862266020945,6.0224525454774644,3.7476267809938193,4.94667564804724,-7.011033697674404,7,0.0035996618364353417,0.007036418187472027
0.08,0.04,0.04,3.5903384273105523,6.020835896764516,3.7505238842761512,4.973217252497757,-6.540035931549911,8,0.00384779929154222,0.0028971032823319476
0.08,0.04,0.06,3.5862545586466315,6.008757183710448,3.7526724288723927,4.984824247937873,-6.152782356747598,9,0.004083868663920853,0.002148544596241475
0.08,0.04,0.08,3.5841496227729728,5.989291037850789,3.756596419824819,4.990010735419204,-5.794716512659562,10,0.0021049358736586754,0.003923990952426237
0.08,0.04,0.1,3.578309129462596,5.966822845509646,3.7551368386040176,4.984729647854457,-5.5539553298727675,11,0.0058404933103766155,0.0014595812208013648
0.08,0.04,0.12,3.5744421390485726,5.935113360040134,3.761878472400955,4.965402629115094,-5.173547271125775,12,0.0038669904140236078,0.006741633796937485
0.08,0.04,0.14,3.5724645607895154,5.9000824063894965,3.7700146874083567,4.908146564476995,-5.0211855537119945,13,0.0019775782590572,0.008136215007401582
0.08,0.04,0.18,3.5635439627533967,5.817556796068375,3.8215479371664594,4.191929599438341,-6.300783545401576,15,0.015346021969421919,0.0279781249720501
0.08,0.04,0.2,3.559701219791066,5.767932335955064,3.8087376246103455,3.994975368979523,-7.119268238160349,16,0.0038427429623308917,0.012810312556113868
0.08,0.06,0.0,3.585931751371615,6.074844519506074,3.7516680883377918,4.8722055298503335,-7.2563386621798855,7,0.011854137066914738,0.011077725531444482
0.08,0.06,0.02,3.582221681410001,6.064872999935826,3.7548791984306478,4.885941739499303,-6.828149047779617,8,0.0037100699616141597,0.0032111100928560177
0.08,0.06,0.04,3.57829608414679,6.045102089262066,3.75398119873165,4.892777940579398,-6.559031204240523,9,0.003925597263211067,0.0008979996989979533
0.08,0.06,0.06,3.5766721602722322,6.017599346367556,3.7554735116803344,4.89156178837299,-6.297701606429471,10,0.0016239238745576756,0.001492312948684571
0.08,0.06,0.08,3.571377393632204,5.992554721423356,3.7587286905240953,4.883562871986419,-5.919317708683213,11,0.005294766640028037,0.0032551788437609197
0.08,0.06,0.1,3.567893060679699,5.957516141843779,3.7632974724670207,4.853247141485231,-5.651197893937185,12,0.0034843329525053868,0.004568781942925426
0.08,0.06,0.12,3.5636702402089,5.9158920054803605,3.7730546611712765,4.781907564361168,-5.415801404455749,13,0.004222820470798805,0.009757188704255793
0.08,0.06,0.14,3.561385356343251,5.8715595878381315,3.8291220582352183,4.333405071812357,-5.7450267563482,14,0.0022848838656490678,0.056067397063941815
0.08,0.06,0.16,3.555515337177357,5.8269042158549205,3.814808956056602,4.122596259212,-6.572888156714062,15,0.005870019165894025,0.014313102178616255
0.08,0.06,0.18,3.551723341973555,5.778009072368277,3.8058159408544556,3.9286099268439583,-7.2784455496524645,16,0.00379199520380169,0.00899301520214646
0.08,0.06,0.2,3.5478862604854453,5.725365178999326,3.7919240495731508,3.7759250166168954,-7.98827169214279,17,0.003837081488109906,0.013891891281304858
0.08,0.08,0.0,3.573748237290858,6.086551107845833,3.7557428505660506,4.793663625863629,-7.103987633014393,8,0.012183514080756908,0.004074762228258866
0.08,0.08,0.02,3.5699348837623806,6.061025552905943,3.75517313573778,4.797144221434481,-6.823003985371825,9,0.00381335352847767,0.0005697148282703957
0.08,0.08,0.04,3.568655213702386,6.032944033798477,3.7574870351360867,4.791853655056395,-6.572464160537864,10,0.0012796700599944089,0.002313899398306507
0.08,0.08,0.06,3.563817812900078,5.999241629568563,3.758363968853991,4.778283629736245,-6.275929708534348,11,0.0048374008023079895,0.0008769337179042047
0.08,0.08,0.08,3.560934035167143,5.959367933619334,3.7644988750880755,4.739440450480932,-5.992820192388037,12,0.0028837777329351333,0.006134906234084525
0.08,0.08,0.12,3.552449476140604,5.875185675342599,3.824666821854575,4.259834028501577,-5.934051125964367,14,0.011220764068295974,0.05161216068329866
0.08,0.08,0.14,3.5468932948455913,5.826389016707417,3.810942277413567,4.0466759538935975,-6.740086803234157,15,0.005556181295012674,0.013724544441008124
0.08,0.08,0.16,3.5434436357695525,5.779497543575738,3.802681265909357,3.8631709707612503,-7.392162055258067,16,0.003449659076038891,0.008261011504210103
0.08,0.08,0.18,3.5394769642371746,5.727102844160584,3.7883169913539647,3.7216543134294824,-8.059187880532853,17,0.003966671532377841,0.014364274555392242
0.08,0.08,0.2,3.5356275761655285,5.6697550668270935,3.7779765321550585,3.6310755720823016,-8.41216536881994,18,0.0038493880716461426,0.010340459198906249
0.08,0.1,0.0,3.5647528160359014,6.060841016796507,3.7569210084859836,4.697671510167558,-7.093627146350183,9,0.008995421254956781,0.0011781579199330316
0.08,0.1,0.02,3.560754596180849,6.0288635615523845,3.7560720958352536,4.691645070689624,-6.846383417916153,10,0.003998219855052554,0.0008489126507300604
0.08,0.1,0.04,3.5562486958223944,5.994916020987406,3.7617206257406024,4.668326116290097,-6.456307220287384,11,0.00450590035845444,0.005648529905348809
0.08,0.1,0.06,3.5509139463475705,5.9539938776137555,3.765645842266199,4.621723403100013,-6.204343648223543,12,0.00533474947482393,0.003925216525596742
0.08,0.1,0.1,3.5434499836007785,5.865582132081213,3.8194867519165125,4.178576995647362,-6.11152328266731,14,0.016441823050394433,0.0228909811934912
0.08,0.1,0.12,3.538408831953477,5.818059295194819,3.806808257605223,3.967223766319333,-6.8958252216120055,15,0.014040644187126805,0.01785856424935206
0.08,0.1,0.14,3.53535123495762,5.768232901785273,3.7995561686199335,3.7918829028311536,-7.480367499420501,16,0.0030575969958572813,0.0072520889852896175
0.08,0.1,0.16,3.5313791998451745,5.717757869685929,3.785094013084661,3.662228452643344,-8.10173198323399,17,0.003972035112445482,0.014462155535272636
0.08,0.1,0.18,3.527394972872567,5.662523323352514,3.7787461413731465,3.5897839397047404,-8.246388493089484,18,0.003984226972607363,0.006347871711514408
0.08,0.1,0.2,3.523659250824924,5.606592573626432,3.764093730928649,3.572941631159385,-8.458233368149669,19,0.003735722047643275,0.014652410444497388
0.08,0.12,0.0,3.549220847894879,6.011441345702276,3.758088805751248,4.586977068579536,-6.8199272484977955,10,0.015531968141022645,0.00116779726526417
0.08,0.12,0.02,3.5478669786703714,5.975005400668545,3.76076145128135,4.55771069982897,-6.6572639649005465,11,0.0013538692245074202,0.002672645530102269
0.08,0.12,0.04,3.542992764960189,5.935744289964423,3.7661340054020607,4.503961616605543,-6.416486125664695,12,0.0048742137101824845,0.005372554120710582
0.08,0.12,0.08,3.533413439126242,5.845155227133999,3.8171409582478706,4.08855047240757,-6.191168062106115,14,0.015753002905164237,0.025753013061903918
0.08,0.12,0.1,3.528787105459472,5.797166469714364,3.8054957317837914,3.884333317128739,-6.912806362399663,15,0.0046263336667697885,0.011645226464079173
0.08,0.12,0.12,3.52613708967464,5.7502254243527435,3.794972358182725,3.7198123432624337,-7.552629133663124,16,0.012271742278837205,0.011835899422498297
0.08,0.12,0.14,3.522660127955964,5.7004556330150615,3.7860159308868075,3.605849939242641,-7.953520182437214,17,0.0034769617186758417,0.00895642729591728
0.08,0.12,0.16,3.5184839626182365,5.6475702454372385,3.7749305027319187,3.546482973153537,-8.193080988155637,18,0.004176165337727689,0.011085428154888888
0.08,0.12,0.18,3.5144905447318306,5.593815942851906,3.7639685581825617,3.5465221893776624,-8.206309346288585,19,0.003993417886405837,0.01096194454935695
0.08,0.12,0.2,3.508275647561665,5.538502642040522,3.7546358154356314,3.6106741028881033,-7.8252444613475935,20,0.006214897170165656,0.0093327427469303
0.08,0.14,0.0,3.5362683133083608,5.946432213230515,3.7637615249005845,4.4452298348577965,-6.598888678329394,11,0.012952534586518016,0.005672719149336647
0.08,0.14,0.02,3.534654574431,5.904997780044619,3.7703598776423584,4.3832752290717805,-6.456038664553507,12,0.0016137388773609374,0.006598352741773894
0.08,0.14,0.04,3.529286858984905,5.863105443170087,3.8217119459262454,4.222511968080659,-5.610303453268788,13,0.005367715446094934,0.05135206828388705
0.08,0.14,0.06,3.5260157520510846,5.818119157032547,3.8096638955787325,3.9942970997575955,-6.429874825171134,14,0.003271106933820267,0.012048050347512884
0.08,0.14,0.08,3.5217342660006214,5.770195019329742,3.798833629458007,3.800155113476005,-7.109507150335636,15,0.00428148605046319,0.010830266120725351
0.08,0.14,0.1,3.5167734570154034,5.725979834430758,3.7898355605799323,3.6469671572360025,-7.613699045219038,16,0.0049608089852180015,0.00899806887807486
0.08,0.14,0.12,3.513513230633903,5.67301128517185,3.7820044852698462,3.548691367200497,-7.912063731281659,17,0.003260226381500253,0.007831075310086089
0.08,0.14,0.14,3.5066651298125597,5.62606819231235,3.771335199562708,3.506437340282691,-8.008577826841615,18,0.006848100821343461,0.010669285707138432
0.08,0.14,0.16,3.502464383525891,5.57519395759706,3.759900563580092,3.5246316644318334,-7.9653228723852925,19,0.004200746286668888,0.011434635982615848
0.08,0.14,0.18,3.498629034245836,5.52114914708416,3.7494842787081435,3.603968098905347,-7.642579098906909,20,0.0038353492800546896,0.010416284871948456
0.08,0.14,0.2,3.495832815268406,5.465290519277667,3.738078716276669,3.7488637129547886,-7.08547306344033,21,0.0027962189774299873,0.011405562431474614
0.1,0.0,0.0,3.6362636088532243,5.23001710266852,3.725343655649587,4.328531395934796,-10.119950978410712,5,0.017468923923710022,0.008383062660699547
0.1,0.0,0.02,3.6321456206650233,5.320184975661575,3.7233652534048955,4.38383907059962,-10.264741009559849,6,0.004117988188200972,0.0019784022446915905
0.1,0.0,0.04,3.6281711783455695,5.399105919437534,3.717659658696299,4.455427752848074,-10.545247420572222,7,0.003974442319453875,0.00570559470859644
0.1,0.0,0.06,3.6244259821688276,5.470900984681987,3.715759744727376,4.547991424505287,-10.104801711032984,8,0.0037451961767418496,0.0018999139689230837
0.1,0.0,0.08,3.6204715723417205,5.52875451637288,3.7098819813294917,4.658104316354968,-9.73768278072626,9,0.003954409827107153,0.005877763397884372
0.1,0.0,0.1,3.616209718096718,5.573588009187501,3.703570001475676,4.789901182821621,-8.970745011967793,10,0.004261854245002361,0.006311979853815597
0.1,0.0,0.12,3.6144182559090954,5.605926995475645,3.6999006006263757,4.941789435712294,-7.769295074437697,11,0.0017914621876227166,0.0036694008493003416
0.1,0.0,0.14,3.608599376527025,5.634455655985031,3.6883242732399912,5.110191498783279,-6.575915163481007,12,0.005818879382070374,0.011576327386384477
0.1,0.0,0.16,3.604758399762919,5.646632291379978,3.673102748383716,5.279425100311838,-5.372897664232052,13,0.0038409767641058856,0.01522152485627526
0.1,0.0,0.18,3.6027420687189387,5.647956691860731,3.6314770940561423,5.333591409606871,-10.940142859273797,14,0.0020163310439804683,0.0416256543275737
0.1,0.0,0.2,3.597314738757145,5.641152287050278,3.622486217358522,5.3694695643658115,-10.793276270612232,15,0.0054273299617935145,0.00899087669762011
0.1,0.02,0.0,3.623198993116171,5.49008002658033,3.719911903168313,4.419497348225048,-11.069697704040582,6,0.013064615737053309,0.0054317524812739215
0.1,0.02,0.02,3.6193210864799816,5.559873992871993,3.7177819258977403,4.509159695957844,-10.671392841331395,7,0.0038779066361893655,0.002129977270572958
0.1,0.02,0.04,3.6156458506765574,5.618175287800453,3.715681462810287,4.618765451311008,-9.990540520244071,8,0.003675235803424215,0.0021004630874532637
0.1,0.02,0.06,3.612054234255202,5.666378554661626,3.713454725136386,4.74564495516832,-9.080169055317242,9,0.0035916164213554147,0.0022267376739009137
0.1,0.02,0.08,3.608231518991607,5.69920090779889,3.720906030992288,4.881783572339956,-7.25467828477475,10,0.0038227152635950112,0.007451305855902035
0.1,0.02,0.1,3.6068668886504467,5.7233945877176,3.7368435508925097,4.986038446155639,-5.672988741538381,11,0.0013646303411603,0.01593751990022163
0.1,0.02,0.12,3.6016614795395134,5.738201731646532,3.747083660416431,5.044362177843626,-4.771208557174363,12,0.005205409110933257,0.01024010952392107
0.1,0.02,0.14,3.5984426358168435,5.7392025284360395,3.751919150499557,5.066871635521885,-4.380676055252395,13,0.003218843722669895,0.004835490083126004
0.1,0.02,0.16,3.5942758360418843,5.733588834501937,3.754699422760127,5.074031454027697,-4.1113491723174285,14,0.004166799774959262,0.0027802722605700936
0.1,0.02,0.18,3.5921581306543064,5.7133085748718875,3.755718468246375,5.069204980669351,-3.938018248708793,15,0.0021177053875778284,0.0010190454862479825
0.1,0.02,0.2,3.5864198569408314,5.692577217185426,3.763881714111443,5.042860326163742,-3.6611635952679524,16,0.005738273713475017,0.008163245865068003
0.1,0.04,0.0,3.6138050363390217,5.706572289465495,3.721757833541991,4.566730444503009,-10.558705976088703,7,0.00939395677714927,0.001845930373677973
0.1,0.04,0.02,3.6101131525388968,5.7501193782246105,3.722893401739388,4.678895266161503,-9.498330777393257,8,0.003691883800124973,0.0011355681973967968
0.1,0.04,0.04,3.606469739314807,5.785243245751367,3.7341858459575143,4.7930271755550296,-7.768918864494625,9,0.0036434132240898975,0.011292444218126363
0.1,0.04,0.06,3.6026743397673235,5.8079636813071565,3.7376463968686373,4.883191130772524,-6.851585212489368,10,0.0037953995474833135,0.0034605509111229615
0.1,0.04,0.08,3.598827181459051,5.8167429878765,3.747212918962025,4.94159443534632,-5.897794270912593,11,0.003847158308272647,0.009566522093387597
0.1,0.04,0.1,3.5943065652231816,5.820167005167782,3.7518899319245342,4.967093943577027,-5.413471481463357,12,0.004520616235869301,0.00467701296250933
0.1,0.04,0.12,3.591636209016877,5.80926177837076,3.754561211224885,4.9775109036991525,-5.105115012425796,13,0.002670356206304625,0.002671279300350715
0.1,0.04,0.14,3.588043643115348,5.792220406591067,3.7551990364804193,4.978427364563746,-4.868482109039565,14,0.00359256590152901,0.0006378252555343522
0.1,0.04,0.16,3.583603347079285,5.771341965127712,3.757194273304874,4.968876082133056,-4.6227409487510664,15,0.004440296036062996,0.0019952368244546825
0.1,0.04,0.18,3.5784660146814433,5.737683480763633,3.766914494345995,4.925938285328608,-4.307517879050942,16,0.005137332397841643,0.009720221041121135
0.1,0.06,0.0,3.601571009568198,5.857025990647411,3.73713613780953,4.700333482446591,-8.532374978775412,8,0.012234026770823636,0.015378304267538834
0.1,0.06,0.02,3.5980189436912493,5.876304333283129,3.7411035307727576,4.780975671393662,-7.655112854786463,9,0.0035520658769487845,0.003967392963227567
0.1,0.06,0.04,3.5943478772855095,5.887242510406565,3.7480508413634226,4.837851047904754,-6.827398995180519,10,0.0036710664057397757,0.006947310590665001
0.1,0.06,0.06,3.590637214618897,5.889325370548219,3.7510414623274335,4.867149412188692,-6.372499313215683,11,0.003710662666612574,0.002990620964010926
0.1,0.06,0.08,3.5865773345561593,5.879548992357095,3.7531740771947293,4.879639876283283,-6.001972789126525,12,0.004059880062737609,0.002132614867295768
0.1,0.06,0.1,3.584466667981319,5.859283637031069,3.753610382185196,4.8852200352724395,-5.758792789571503,13,0.0021106665748402698,0.00043630499046676263
0.1,0.06,0.12,3.5785815606805493,5.835593037574194,3.7554401439989333,4.880160996008552,-5.402237333574338,14,0.005885107300769743,0.001829761813737285
0.1,0.06,0.14,3.5747205803284055,5.805122714029056,3.7620151346538053,4.861778040633889,-5.036690344750913,15,0.0038609803521438835,0.006574990654871993
0.1,0.06,0.16,3.5727506838985215,5.770232840083846,3.769928411246838,4.803800662586311,-4.901325268803419,16,0.0019698964298839883,0.007913276593032759
0.1,0.06,0.2,3.5635161553632337,5.685543090730861,3.8205812026021073,4.0878809739841655,-6.2150110795190825,18,0.01562989487778843,0.02865715302895655
0.1,0.08,0.0,3.5922730356313064,5.940863279691891,3.744607674417441,4.734899862863312,-7.916541020730388,9,0.00929797393689169,0.007471536607910778
0.1,0.08,0.02,3.5858145093377742,5.940782844658362,3.7517532752378866,4.7671487329599325,-7.072693986436566,10,0.006458526293532163,0.007145600820445797
0.1,0.08,0.04,3.5822107108973897,5.929612512604989,3.751463012588202,4.781840529278681,-6.781426142275118,11,0.003603798440384498,0.00029026264968479154
0.1,0.08,0.06,3.5783147965424655,5.912949269609325,3.7541240637592925,4.787401377974898,-6.402096484744916,12,0.0038959143549242015,0.0026610511710907225
0.1,0.08,0.08,3.5767753593588916,5.8900831738326,3.755651747629526,4.7876678328643285,-6.163000894787467,13,0.0015394371835739662,0.0015276838702336093
0.1,0.08,0.1,3.5715024928733943,5.861459564676438,3.758850480821378,4.779335806931169,-5.776009497607817,14,0.005272866485497296,0.0031987331918519324
0.1,0.08,0.12,3.5680385650441337,5.826498105639611,3.7633012356038544,4.74996048336238,-5.513279210979417,15,0.003463927829260527,0.004450754782476363
0.1,0.08,0.14,3.5637491335688125,5.787501823095841,3.772803854769217,4.677351303185976,-5.310334602994453,16,0.004289431475321237,0.009502619165362436
0.1,0.08,0.16,3.5613531611286056,5.741970200946635,3.8285375546312044,4.230705435832991,-5.656261375531815,17,0.0023959724402069504,0.05573369986198751
0.1,0.08,0.18,3.5553547714168805,5.698917779576381,3.817730045201526,4.019355786370596,-6.401372998982931,18,0.005998389711725061,0.01080750942967823
0.1,0.08,0.2,3.551501487985103,5.648100185704224,3.8044508415597766,3.8294009799457034,-7.189973724212816,19,0.0038532834317774878,0.013279203641749504
0.1,0.1,0.0,3.5799757488427875,5.975415695511078,3.752089636193304,4.681382543002623,-7.518470313049794,10,0.012297286788518935,0.007481961775863244
0.1,0.1,0.02,3.576365835263078,5.9560541532573845,3.7555696769278493,4.689972870727887,-7.065034269175427,11,0.0036099135797096338,0.00348004073454522
0.1,0.1,0.04,3.5725936168537893,5.9320991924578745,3.7549983066388566,4.692533217361625,-6.795691363839746,12,0.0037722184092885414,0.0005713702889926786
