% Model,failed_normal_copy.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 15 2026, 15:41"
% Table,Table 4 - Point Evaluation 1
% Time (s),"t (s), Point: 1","phis (V), Point: 1","phil (V), Point: 1","liion.Eeq_per1 (V), Point: 1","liion.eta_per1 (V), Point: 1","liion.etamid_per1 (V), Point: 1","liion.socloc_surface (1), Point: 1","liion.cs_average/liion.csmax (1), Point: 1","liion.cs_surface (mol/m^3), Point: 1","liion.pce1.per1.minput_concentration (mol/m^3), Point: 1","liion.csmax (mol/m^3), Point: 1","mat35.def.Eeq(liion.socloc_surface)+mat35.def.dEeqdT(liion.socloc_surface)*(T_init-298[K]) (V), Point: 1","liion.Isx (A/m^2), Point: 1"
0.024250000000000004,0.024250000000000004,0,-1.3504005648788762,1.4047788866046171,-0.054378321725740975,-0.054378321725740975,0.011852657792528478,0.011721298874971071,373.44168906919475,373.44168906919475,31507,1.4047788866046171,-2.50359952281948
0.024375000000000004,0.024375000000000004,0,-1.3503792528657879,1.404757196634147,-0.05437794376835914,-0.05437794376835914,0.011853003739823417,0.011721302059628113,373.4525888306164,373.4525888306164,31507,1.404757196634147,-2.5035995228217205
0.024500000000000004,0.024500000000000004,0,-1.350357996082371,1.404735562744525,-0.05437756666215399,-0.05437756666215399,0.011853348792648826,0.01172130524430102,373.46346040998657,373.46346040998657,31507,1.404735562744525,-2.503599522823964
0.024625000000000005,0.024625000000000005,0,-1.3503367940997273,1.4047139845003842,-0.054377190400656916,-0.054377190400656916,0.011853692957948653,0.01172130842898974,373.47430402608825,373.47430402608825,31507,1.4047139845003842,-2.503599522826208
0.024750000000000005,0.024750000000000005,0,-1.3503156464944843,1.4046924614719667,-0.05437681497748237,-0.05437681497748237,0.011854036242577378,0.011721311613694226,373.4851198948855,373.4851198948855,31507,1.4046924614719667,-2.5035995228284302
0.024875000000000005,0.024875000000000005,0,-1.3502945528486956,1.404670993235022,-0.0543764403863265,-0.0543764403863265,0.011854378653301653,0.011721314798414423,373.49590822957515,373.49590822957515,31507,1.404670993235022,-2.5035995228306573
0.025000000000000005,0.025000000000000005,0,-1.3502735127497436,1.4046495793707094,-0.054376066620965835,-0.054376066620965835,0.011854720196801834,0.01172131798315028,373.5066692406354,373.5066692406354,31507,1.4046495793707094,-2.5035995228328556
0.025125000000000005,0.025125000000000005,0,-1.350252525790245,1.4046282194655002,-0.0543756936752553,-0.0543756936752553,0.011855060879673555,0.011721321167901737,373.5174031358747,373.5174031358747,31507,1.4046282194655002,-2.5035995228350774
0.025250000000000005,0.025250000000000005,0,-1.350231591567961,1.404606913111086,-0.05437532154312508,-0.05437532154312508,0.011855400708429189,0.011721324352668767,373.52811012047846,373.52811012047846,31507,1.404606913111086,-2.5035995228372596
0.025375000000000005,0.025375000000000005,0,-1.3502107096857008,1.4045856599042852,-0.054374950218584406,-0.054374950218584406,0.011855739689499344,0.011721327537451297,373.53879039705583,373.53879039705583,31507,1.4045856599042852,-2.503599522839459
0.025500000000000005,0.025500000000000005,0,-1.3501898797512417,1.404564459446954,-0.054374579695712244,-0.054374579695712244,0.011856077829234268,0.011721330722249283,373.54944416568406,373.54944416568406,31507,1.404564459446954,-2.503599522841629
0.025625000000000005,0.025625000000000005,0,-1.3501691013772312,1.404543311345898,-0.05437420996866682,-0.05437420996866682,0.011856415133905266,0.011721333907062682,373.5600716239532,373.5600716239532,31507,1.404543311345898,-2.5035995228438193
0.025750000000000006,0.025750000000000006,0,-1.3501483741811162,1.4045222152127879,-0.054373841031671644,-0.054373841031671644,0.01185675160970606,0.011721337091891442,373.5706729670088,373.5706729670088,31507,1.4045222152127879,-2.5035995228459815
0.025875000000000006,0.025875000000000006,0,-1.3501276977850474,1.404501170664074,-0.05437347287902661,-0.05437347287902661,0.011857087262754131,0.011721340276735508,373.5812483875944,373.5812483875944,31507,1.404501170664074,-2.503599522848151
0.026000000000000006,0.026000000000000006,0,-1.3501070718158084,1.4044801773209048,-0.05437310550509644,-0.05437310550509644,0.011857422099092022,0.011721343461594836,373.59179807609235,373.59179807609235,31507,1.4044801773209048,-2.5035995228503056
0.026125000000000006,0.026125000000000006,0,-1.3500864959047298,1.4044592348090463,-0.05437273890431649,-0.05437273890431649,0.011857756124688628,0.01172134664646938,373.6023222205646,373.6023222205646,31507,1.4044592348090463,-2.50359952285245
0.026250000000000006,0.026250000000000006,0,-1.3500659696876163,1.4044383427588056,-0.05437237307118936,-0.05437237307118936,0.011858089345440423,0.011721349831359092,373.6128210067914,373.6128210067914,31507,1.4044383427588056,-2.5035995228545938
0.026375000000000006,0.026375000000000006,0,-1.3500454928046695,1.4044175008049515,-0.05437200800028208,-0.05437200800028208,0.011858421767172724,0.011721353016263923,373.62329461831104,373.62329461831104,31507,1.4044175008049515,-2.503599522856731
0.026500000000000006,0.026500000000000006,0,-1.3500250649004115,1.4043967085866402,-0.05437164368622871,-0.05437164368622871,0.011858753395640846,0.011721356201183822,373.63374323645616,373.63374323645616,31507,1.4043967085866402,-2.5035995228588543
0.026625000000000006,0.026625000000000006,0,-1.3500046856236185,1.404375965747342,-0.0543712801237235,-0.0543712801237235,0.01185908423653131,0.011721359386118742,373.644167040392,373.644167040392,31507,1.404375965747342,-2.503599522860979
0.026750000000000006,0.026750000000000006,0,-1.349984354627243,1.4043552719347714,-0.05437091730752841,-0.05437091730752841,0.01185941429546296,0.011721362571068657,373.6545662071515,373.6545662071515,31507,1.4043552719347714,-2.503599522863106
0.026875000000000007,0.026875000000000007,0,-1.3499640715683514,1.4043346268008121,-0.054370555232460704,-0.054370555232460704,0.011859743577988115,0.011721365756033495,373.6649409116715,373.6649409116715,31507,1.4043346268008121,-2.503599522865215
0.027000000000000007,0.027000000000000007,0,-1.349943836108046,1.4043140300014527,-0.05437019389340669,-0.05437019389340669,0.011860072089593634,0.011721368941013229,373.6752913268266,373.6752913268266,31507,1.4043140300014527,-2.503599522867324
0.027125000000000007,0.027125000000000007,0,-1.3499236479114132,1.4042934811967165,-0.054369833285303315,-0.054369833285303315,0.011860399835702027,0.011721372126007795,373.68561762346377,373.68561762346377,31507,1.4042934811967165,-2.5035995228694157
0.027250000000000007,0.027250000000000007,0,-1.3499035066474465,1.404272980050597,-0.05436947340315057,-0.05436947340315057,0.011860726821672477,0.011721375311017166,373.6959199704347,373.6959199704347,31507,1.404272980050597,-2.503599522871507
0.027375000000000007,0.027375000000000007,0,-1.3498834119889838,1.4042525262309924,-0.05436911424200863,-0.05436911424200863,0.011861053052801893,0.011721378496041285,373.70619853462927,373.70619853462927,31507,1.4042525262309924,-2.5035995228735923
0.027500000000000007,0.027500000000000007,0,-1.349863363612653,1.4042321194096423,-0.05436875579698941,-0.05436875579698941,0.011861378534325905,0.011721381681080117,373.7164534810063,373.7164534810063,31507,1.4042321194096423,-2.5035995228756565
0.027625000000000007,0.027625000000000007,0,-1.3498433611988032,1.4042117592620664,-0.05436839806326321,-0.05436839806326321,0.011861703271419858,0.01172138486613361,373.7266849726255,373.7266849726255,31507,1.4042117592620664,-2.503599522877738
0.027750000000000007,0.027750000000000007,0,-1.3498234044314465,1.4041914454675042,-0.054368041036057635,-0.054368041036057635,0.01186202726919978,0.011721388051201733,373.73689317067743,373.73689317067743,31507,1.4041914454675042,-2.5035995228797976
0.027875000000000007,0.027875000000000007,0,-1.3498034929982057,1.404171177708853,-0.054367684710647346,-0.054367684710647346,0.011862350532723328,0.011721391236284427,373.7470782345139,373.7470782345139,31507,1.404171177708853,-2.503599522881864
0.028000000000000008,0.028000000000000008,0,-1.349783626590245,1.4041509556726135,-0.05436732908236852,-0.05436732908236852,0.011862673066990716,0.011721394421381655,373.7572403216765,373.7572403216765,31507,1.4041509556726135,-2.5035995228839245
0.028125000000000008,0.028125000000000008,0,-1.349763804902225,1.4041307790488293,-0.05436697414660441,-0.05436697414660441,0.011862994876945634,0.011721397606493378,373.7673795879261,373.7673795879261,31507,1.4041307790488293,-2.503599522885966
0.028250000000000008,0.028250000000000008,0,-1.34974402763224,1.4041106475310339,-0.05436661989879377,-0.05436661989879377,0.011863315967476116,0.011721400791619555,373.77749618727,373.77749618727,31507,1.4041106475310339,-2.5035995228880097
0.028375000000000008,0.028375000000000008,0,-1.349724294481774,1.4040905608161927,-0.054366266334418656,-0.054366266334418656,0.011863636343415451,0.011721403976760131,373.7875902719906,373.7875902719906,31507,1.4040905608161927,-2.5035995228900374
0.028500000000000008,0.028500000000000008,0,-1.349704605155632,1.4040705186046536,-0.05436591344902153,-0.05436591344902153,0.01186395600954299,0.011721407161915083,373.79766199267095,373.79766199267095,31507,1.4040705186046536,-2.5035995228920727
0.028625000000000008,0.028625000000000008,0,-1.349684959361904,1.40405052060009,-0.05436556123818592,-0.05436556123818592,0.011864274970585034,0.011721410347084349,373.80771149822266,373.80771149822266,31507,1.40405052060009,-2.5035995228940933
0.028750000000000008,0.028750000000000008,0,-1.3496653568119046,1.404030566509452,-0.05436520969754732,-0.05436520969754732,0.011864593231215616,0.011721413532267902,373.8177389359104,373.8177389359104,31507,1.404030566509452,-2.503599522896102
0.02887500000000001,0.02887500000000001,0,-1.349645797220127,1.4040106560429155,-0.05436485882278852,-0.05436485882278852,0.011864910796057337,0.011721416717465698,373.8277444513785,373.8277444513785,31507,1.4040106560429155,-2.5035995228981314
0.02900000000000001,0.02900000000000001,0,-1.3496262803041936,1.4039907889138328,-0.05436450860963915,-0.05436450860963915,0.011865227669682128,0.011721419902677693,373.8377281886748,373.8377281886748,31507,1.4039907889138328,-2.503599522900123
0.02912500000000001,0.02912500000000001,0,-1.3496068057848074,1.403970964838682,-0.054364159053874594,-0.054364159053874594,0.011865543856612051,0.011721423087903847,373.8476902902759,373.8476902902759,31507,1.403970964838682,-2.503599522902135
0.02925000000000001,0.02925000000000001,0,-1.3495873733857064,1.403951183537023,-0.05436381015131664,-0.05436381015131664,0.011865859361320032,0.01172142627314413,373.85763089711025,373.85763089711025,31507,1.403951183537023,-2.5035995229041292
0.02937500000000001,0.02937500000000001,0,-1.349567982833618,1.403931444731448,-0.05436346189782992,-0.05436346189782992,0.011866174188230633,0.011721429458398486,373.86755014858255,373.86755014858255,31507,1.403931444731448,-2.503599522906107
0.02950000000000001,0.02950000000000001,0,-1.34954863385821,1.4039117481475367,-0.05436311428932683,-0.05436311428932683,0.011866488341720749,0.011721432643666884,373.87744818259563,373.87744818259563,31507,1.4039117481475367,-2.5035995229080985
0.02962500000000001,0.02962500000000001,0,-1.3495293261920505,1.4038920935138113,-0.05436276732176082,-0.05436276732176082,0.01186680182612036,0.011721435828949283,373.88732513557414,373.88732513557414,31507,1.4038920935138113,-2.50359952291006
0.02975000000000001,0.02975000000000001,0,-1.3495100595705654,1.403872480561693,-0.054362420991127536,-0.054362420991127536,0.011867114645713193,0.011721439014245648,373.8971811424856,373.8971811424856,31507,1.403872480561693,-2.5035995229120376
0.029875000000000006,0.029875000000000006,0,-1.3494908337319917,1.4038529090254581,-0.05436207529346637,-0.05436207529346637,0.011867426804737456,0.011721442199555936,373.907016336863,373.907016336863,31507,1.4038529090254581,-2.503599522914024
0.03,0.03,0,-1.3494716484173375,1.4038333786421968,-0.05436173022485935,-0.05436173022485935,0.01186773830738647,0.01172144538488011,373.9168308508255,373.9168308508255,31507,1.4038333786421968,-2.503599522915971
0.030125,0.030125,0,-1.349452503370343,1.4038138891517693,-0.05436138578142624,-0.05436138578142624,0.01186804915780936,0.011721448570218123,373.9266248150995,373.9266248150995,31507,1.4038138891517693,-2.5035995229179293
0.03025,0.03025,0,-1.3494333983374367,1.4037944402967684,-0.05436104195933167,-0.05436104195933167,0.01186835936011169,0.011721451755569948,373.93639835903906,373.93639835903906,31507,1.4037944402967684,-2.503599522919876
0.030375,0.030375,0,-1.3494143330677013,1.4037750318224762,-0.054360698754774894,-0.054360698754774894,0.01186866891835611,0.011721454940935554,373.946151610646,373.946151610646,31507,1.4037750318224762,-2.5035995229218275
0.0305,0.0305,0,-1.3493953073128293,1.4037556634768278,-0.05436035616399848,-0.05436035616399848,0.011868977836562976,0.011721458126314876,373.9558846965897,373.9558846965897,31507,1.4037556634768278,-2.5035995229237678
0.030625,0.030625,0,-1.3493763208270881,1.40373633501037,-0.054360014183281846,-0.054360014183281846,0.011869286118710966,0.011721461311707907,373.9655977422264,373.9655977422264,31507,1.40373633501037,-2.5035995229257124
0.03075,0.03075,0,-1.3493573733672843,1.4037170461762258,-0.054359672808941495,-0.054359672808941495,0.011869593768737686,0.011721464497114595,373.97529087161826,373.97529087161826,31507,1.4037170461762258,-2.5035995229276353
0.030875,0.030875,0,-1.3493384646927205,1.403697796730057,-0.05435933203733656,-0.05435933203733656,0.011869900790540247,0.011721467682534901,373.98496420755157,373.98496420755157,31507,1.403697796730057,-2.503599522929555
0.031,0.031,0,-1.349319594565169,1.4036785864300259,-0.05435899186485682,-0.05435899186485682,0.01187020718797587,0.01172147086796879,373.99461787155576,373.99461787155576,31507,1.4036785864300259,-2.5035995229314825
0.031125,0.031125,0,-1.3493007627488298,1.4036594150367614,-0.054358652287931575,-0.054358652287931575,0.011870512964862436,0.011721474053416234,374.00425198392077,374.00425198392077,31507,1.4036594150367614,-2.5035995229333885
0.03125,0.03125,0,-1.349281969010298,1.4036402823133238,-0.054358313303025874,-0.054358313303025874,0.011870818124979055,0.011721477238877185,374.0138666637151,374.0138666637151,31507,1.4036402823133238,-2.5035995229353136
0.031375,0.031375,0,-1.349263213118528,1.4036211880251699,-0.05435797490664185,-0.05435797490664185,0.011871122672066603,0.011721480424351621,374.0234620288025,374.0234620288025,31507,1.4036211880251699,-2.5035995229372006
0.0315,0.0315,0,-1.3492444948448064,1.4036021319401184,-0.05435763709531205,-0.05435763709531205,0.011871426609828288,0.01172148360983949,374.0330381958599,374.0330381958599,31507,1.4036021319401184,-2.503599522939105
0.031625,0.031625,0,-1.3492258139627096,1.403583113828319,-0.05435729986560944,-0.05435729986560944,0.011871729941930143,0.011721486795340767,374.042595280393,374.042595280393,31507,1.403583113828319,-2.5035995229409975
0.03175,0.03175,0,-1.3492071702480806,1.4035641334622173,-0.054356963214136744,-0.054356963214136744,0.01187203267200158,0.011721489980855414,374.0521333967538,374.0521333967538,31507,1.4035641334622173,-2.503599522942895
0.031875,0.031875,0,-1.3491885634789944,1.4035451906165244,-0.05435662713752998,-0.05435662713752998,0.011872334803635873,0.011721493166383391,374.0616526581555,374.0616526581555,31507,1.4035451906165244,-2.503599522944766
0.032,0.032,0,-1.3491699934357213,1.4035262850681844,-0.05435629163246314,-0.05435629163246314,0.011872636340390689,0.011721496351924666,374.07115317668945,374.07115317668945,31507,1.4035262850681844,-2.503599522946649
0.032125,0.032125,0,-1.349151459900709,1.4035074165963446,-0.05435595669563553,-0.05435595669563553,0.011872937285788546,0.011721499537479215,374.0806350633397,374.0806350633397,31507,1.4035074165963446,-2.503599522948518
0.03225,0.03225,0,-1.3491329626585387,1.403488584982324,-0.054355622323785324,-0.054355622323785324,0.011873237643317327,0.011721502723046992,374.090098427999,374.090098427999,31507,1.403488584982324,-2.5035995229503882
0.032375,0.032375,0,-1.3491145014959056,1.4034697900095852,-0.054355288513679545,-0.054355288513679545,0.011873537416430735,0.011721505908627961,374.0995433794832,374.0995433794832,31507,1.4034697900095852,-2.503599522952256
0.0325,0.0325,0,-1.3490960762015862,1.4034510314637016,-0.05435495526211542,-0.05435495526211542,0.011873836608548783,0.0117215090942221,374.1089700255465,374.1089700255465,31507,1.4034510314637016,-2.5035995229541275
0.032625,0.032625,0,-1.3490776865664122,1.403432309132334,-0.05435462256592172,-0.05435462256592172,0.01187413522305822,0.01172151227982937,374.11837847289536,374.11837847289536,31507,1.403432309132334,-2.5035995229559727
0.03275,0.03275,0,-1.3490593323832376,1.403413622805197,-0.054354290421959384,-0.054354290421959384,0.011874433263313017,0.011721515465449726,374.1277688272032,374.1277688272032,31507,1.403413622805197,-2.5035995229578236
0.032875,0.032875,0,-1.3490410134469162,1.403394972274035,-0.05435395882711891,-0.05435395882711891,0.011874730732634774,0.011721518651083148,374.13714119312385,374.13714119312385,31507,1.403394972274035,-2.5035995229596546
0.033,0.033,0,-1.3490227295542743,1.4033763573325924,-0.05435362777831809,-0.05435362777831809,0.011875027634313199,0.011721521836729597,374.146495674306,374.146495674306,31507,1.4033763573325924,-2.5035995229615113
0.033125,0.033125,0,-1.3490044805040817,1.4033577777765887,-0.05435329727250693,-0.05435329727250693,0.011875323971606486,0.01172152502238904,374.1558323734056,374.1558323734056,31507,1.4033577777765887,-2.5035995229633508
0.03325,0.03325,0,-1.34898626609703,1.4033392334036912,-0.05435296730666117,-0.05435296730666117,0.011875619747741786,0.01172152820806145,374.1651513921004,374.1651513921004,31507,1.4033392334036912,-2.503599522965168
0.033375,0.033375,0,-1.3489680861356985,1.4033207240134884,-0.05435263787778988,-0.05435263787778988,0.01187591496591557,0.011721531393746787,374.17445283110186,374.17445283110186,31507,1.4033207240134884,-2.50359952296701
0.0335,0.0335,0,-1.3489499404245413,1.4033022494074658,-0.054352308982924535,-0.054352308982924535,0.011876209629294083,0.011721534579445025,374.18373679016867,374.18373679016867,31507,1.4033022494074658,-2.503599522968825
0.033625,0.033625,0,-1.3489318287698535,1.4032838093889808,-0.05435198061912727,-0.05435198061912727,0.011876503741013705,0.011721537765156125,374.1930033681188,374.1930033681188,31507,1.4032838093889808,-2.5035995229706476
0.03375,0.03375,0,-1.34891375097975,1.403265403763237,-0.05435165278348708,-0.05435165278348708,0.011876797304181369,0.011721540950880061,374.2022526628424,374.2022526628424,31507,1.403265403763237,-2.5035995229724675
0.033875,0.033875,0,-1.3488957068641394,1.403247032337261,-0.0543513254731216,-0.0543513254731216,0.011877090321874931,0.011721544136616793,374.21148477131345,374.21148477131345,31507,1.403247032337261,-2.503599522974265
0.034,0.034,0,-1.348877696234704,1.4032286949198782,-0.054350998685174234,-0.054350998685174234,0.011877382797143562,0.0117215473223663,374.2206997896022,374.2206997896022,31507,1.4032286949198782,-2.503599522976074
0.034125,0.034125,0,-1.348859718904878,1.4032103913216893,-0.05435067241681124,-0.05435067241681124,0.011877674733008109,0.01172155050812854,374.22989781288646,374.22989781288646,31507,1.4032103913216893,-2.503599522977868
0.03425,0.03425,0,-1.3488417746898165,1.4031921213550467,-0.0543503466652302,-0.0543503466652302,0.011877966132461476,0.011721553693903493,374.23907893546374,374.23907893546374,31507,1.4031921213550467,-2.5035995229796626
0.034375,0.034375,0,-1.3488238634063823,1.4031738848340347,-0.05435002142765244,-0.05435002142765244,0.01187825699846897,0.011721556879691116,374.2482432507618,374.2482432507618,31507,1.4031738848340347,-2.50359952298147
0.0345,0.0345,0,-1.3488059848731222,1.403155681574443,-0.05434969670132084,-0.05434969670132084,0.011878547333968661,0.011721560065491387,374.25739085135064,374.25739085135064,31507,1.403155681574443,-2.5035995229832495
0.034625,0.034625,0,-1.3487881389102383,1.4031375113937485,-0.05434937248351024,-0.05434937248351024,0.011878837141871743,0.01172156325130428,374.266521828953,374.266521828953,31507,1.4031375113937485,-2.5035995229850285
0.03475,0.03475,0,-1.3487703253395782,1.4031193741110914,-0.05434904877151325,-0.05434904877151325,0.011879126425062862,0.011721566437129747,374.27563627445556,374.27563627445556,31507,1.4031193741110914,-2.503599522986813
0.034875,0.034875,0,-1.3487525439846029,1.4031012695472551,-0.054348725562652245,-0.054348725562652245,0.011879415186400451,0.011721569622967762,374.28473427791903,374.28473427791903,31507,1.4031012695472551,-2.503599522988585
0.035,0.035,0,-1.3487347946703743,1.403083197524645,-0.05434840285427067,-0.05434840285427067,0.011879703428717086,0.011721572808818307,374.29381592858925,374.29381592858925,31507,1.403083197524645,-2.5035995229903554
0.035125,0.035125,0,-1.3487170772235324,1.4030651578672688,-0.05434808064373642,-0.05434808064373642,0.011879991154819781,0.011721575994681337,374.30288131490687,374.30288131490687,31507,1.4030651578672688,-2.50359952299211
0.035250000000000004,0.035250000000000004,0,-1.3486993914722742,1.4030471504007151,-0.054347758928440904,-0.054347758928440904,0.011880278367490341,0.011721579180556843,374.3119305245182,374.3119305245182,31507,1.4030471504007151,-2.503599522993877
0.035375000000000004,0.035375000000000004,0,-1.3486817372463362,1.4030291749521342,-0.054347437705797974,-0.054347437705797974,0.011880565069485644,0.011721582366444773,374.3209636442842,374.3209636442842,31507,1.4030291749521342,-2.503599522995627
0.035500000000000004,0.035500000000000004,0,-1.3486641143769715,1.4030112313502188,-0.054347116973247234,-0.054347116973247234,0.011880851263537988,0.011721585552345102,374.3299807602914,374.3299807602914,31507,1.4030112313502188,-2.5035995229973893
0.035625000000000004,0.035625000000000004,0,-1.3486465226969386,1.4029933194251851,-0.054346796728246494,-0.054346796728246494,0.011881136952355367,0.011721588738257812,374.33898195786054,374.33898195786054,31507,1.4029933194251851,-2.503599522999139
0.035750000000000004,0.035750000000000004,0,-1.3486289620404739,1.4029754390087523,-0.054346476968278434,-0.054346476968278434,0.011881422138621799,0.011721591924182864,374.347967321557,374.347967321557,31507,1.4029754390087523,-2.50359952300088
0.035875000000000004,0.035875000000000004,0,-1.348611432243277,1.4029575899341256,-0.05434615769084861,-0.05434615769084861,0.011881706824997597,0.01172159511012023,374.35693693519926,374.35693693519926,31507,1.4029575899341256,-2.503599523002614
0.036000000000000004,0.036000000000000004,0,-1.3485939331424972,1.402939772035977,-0.05434583889347988,-0.05434583889347988,0.01188199101411968,0.011721598296069885,374.3658908818688,374.3658908818688,31507,1.402939772035977,-2.5035995230043504
0.036125000000000004,0.036125000000000004,0,-1.3485764645767047,1.402921985150429,-0.05434552057372444,-0.05434552057372444,0.01188227470860185,0.011721601482031793,374.3748292439185,374.3748292439185,31507,1.402921985150429,-2.5035995230060926
0.036250000000000004,0.036250000000000004,0,-1.3485590263858864,1.4029042291150338,-0.054345202729147335,-0.054345202729147335,0.011882557911035081,0.01172160466800594,374.38375210298227,374.38375210298227,31507,1.4029042291150338,-2.503599523007812
0.036375000000000005,0.036375000000000005,0,-1.348541618411419,1.4028865037687592,-0.05434488535734028,-0.05434488535734028,0.011882840623987784,0.011721607853992282,374.39265953998313,374.39265953998313,31507,1.4028865037687592,-2.5035995230095285
0.036500000000000005,0.036500000000000005,0,-1.348524240496054,1.402868808951968,-0.054344568455914066,-0.054344568455914066,0.011883122850006108,0.011721611039990795,374.4015516351425,374.4015516351425,31507,1.402868808951968,-2.5035995230112613
0.036625000000000005,0.036625000000000005,0,-1.3485068924839068,1.4028511445064047,-0.05434425202249793,-0.05434425202249793,0.011883404591614178,0.011721614226001448,374.4104284679879,374.4104284679879,31507,1.4028511445064047,-2.503599523012966
0.036750000000000005,0.036750000000000005,0,-1.348489574220431,1.4028335102751759,-0.05434393605474486,-0.05434393605474486,0.011883685851314387,0.011721617412024226,374.4192901173624,374.4192901173624,31507,1.4028335102751759,-2.5035995230146857
0.036875000000000005,0.036875000000000005,0,-1.3484722855524116,1.4028159061027363,-0.05434362055032471,-0.05434362055032471,0.011883966631587629,0.011721620598059089,374.42813666143144,374.42813666143144,31507,1.4028159061027363,-2.5035995230163963
0.037000000000000005,0.037000000000000005,0,-1.3484550263279387,1.4027983318348691,-0.05434330550693045,-0.05434330550693045,0.0118842469348936,0.011721623784106001,374.4369681776926,374.4369681776926,31507,1.4027983318348691,-2.503599523018098
0.037125000000000005,0.037125000000000005,0,-1.348437796396406,1.402780787318675,-0.05434299092226902,-0.05434299092226902,0.011884526763670992,0.01172162697016496,374.44578474298197,374.44578474298197,31507,1.402780787318675,-2.5035995230198087
0.037250000000000005,0.037250000000000005,0,-1.3484205956084794,1.4027632724025523,-0.0543426767940729,-0.0543426767940729,0.011884806120337809,0.011721630156235924,374.4545864334833,374.4545864334833,31507,1.4027632724025523,-2.503599523021492
0.037375000000000005,0.037375000000000005,0,-1.3484034238160931,1.402745786936183,-0.05434236312008989,-0.05434236312008989,0.01188508500729155,0.011721633342318861,374.46337332473485,374.46337332473485,31507,1.402745786936183,-2.5035995230231913
0.037500000000000006,0.037500000000000006,0,-1.3483862808724298,1.4027283307705187,-0.054342049898088884,-0.054342049898088884,0.011885363426909497,0.01172163652841375,374.4721454916375,374.4721454916375,31507,1.4027283307705187,-2.503599523024868
0.037625000000000006,0.037625000000000006,0,-1.348369166631909,1.4027109037577643,-0.054341737125855216,-0.054341737125855216,0.011885641381548927,0.01172163971452056,374.480903008462,374.480903008462,31507,1.4027109037577643,-2.5035995230265593
0.037750000000000006,0.037750000000000006,0,-1.3483520809501708,1.4026935057513634,-0.05434142480119264,-0.05434142480119264,0.011885918873547363,0.01172164290063927,374.4896459488568,374.4896459488568,31507,1.4026935057513634,-2.503599523028247
0.037875000000000006,0.037875000000000006,0,-1.3483350236840586,1.4026761366059843,-0.05434111292192578,-0.05434111292192578,0.011886195905222791,0.011721646086769847,374.4983743858545,374.4983743858545,31507,1.4026761366059843,-2.503599523029927
0.038000000000000006,0.038000000000000006,0,-1.3483179946916126,1.4026587961775048,-0.054340801485892154,-0.054340801485892154,0.011886472478873911,0.011721649272912268,374.5070883918803,374.5070883918803,31507,1.4026587961775048,-2.5035995230316077
0.038125000000000006,0.038125000000000006,0,-1.3483009938320445,1.4026414843230002,-0.054340490490955684,-0.054340490490955684,0.011886748596780322,0.01172165245906651,374.5157880387576,374.5157880387576,31507,1.4026414843230002,-2.503599523033261
0.038250000000000006,0.038250000000000006,0,-1.3482840209657407,1.4026242009007268,-0.05434017993498608,-0.05434017993498608,0.011887024261202781,0.011721655645232542,374.524473397716,374.524473397716,31507,1.4026242009007268,-2.5035995230349264
0.038375000000000006,0.038375000000000006,0,-1.3482670759542295,1.4026069457701102,-0.05433986981588079,-0.05433986981588079,0.0118872994743834,0.011721658831410332,374.53314453939777,374.53314453939777,31507,1.4026069457701102,-2.5035995230366073
0.038500000000000006,0.038500000000000006,0,-1.3482501586601807,1.4025897187917309,-0.05433956013155017,-0.05433956013155017,0.011887574238545875,0.011721662017599867,374.5418015338649,374.5418015338649,31507,1.4025897187917309,-2.5035995230382504
0.03862500000000001,0.03862500000000001,0,-1.348233268947392,1.4025725198273116,-0.05433925087991964,-0.05433925087991964,0.011887848555895676,0.011721665203801118,374.5504444506051,374.5504444506051,31507,1.4025725198273116,-2.503599523039896
0.03875000000000001,0.03875000000000001,0,-1.3482164066807676,1.4025553487397031,-0.054338942058935524,-0.054338942058935524,0.011888122428620283,0.011721668390014048,374.55907335853925,374.55907335853925,31507,1.4025553487397031,-2.5035995230415575
0.03887500000000001,0.03887500000000001,0,-1.348199571726316,1.4025382053928737,-0.05433863366655767,-0.05433863366655767,0.01188839585888936,0.01172167157623864,374.56768832602705,374.56768832602705,31507,1.4025382053928737,-2.5035995230431976
0.03900000000000001,0.03900000000000001,0,-1.3481827639511292,1.4025210896518934,-0.054338325700764134,-0.054338325700764134,0.011888668848854988,0.011721674762474876,374.5762894208741,374.5762894208741,31507,1.4025210896518934,-2.5035995230448442
0.03912500000000001,0.03912500000000001,0,-1.3481659832233759,1.4025040013829237,-0.05433801815954786,-0.05433801815954786,0.011888941400651836,0.011721677948722715,374.5848767103374,374.5848767103374,31507,1.4025040013829237,-2.503599523046495
0.03925000000000001,0.03925000000000001,0,-1.3481492294122877,1.4024869404532048,-0.054337711040917114,-0.054337711040917114,0.011889213516397388,0.011721681134982145,374.5934502611325,374.5934502611325,31507,1.4024869404532048,-2.5035995230481283
0.03937500000000001,0.03937500000000001,0,-1.3481325023881447,1.402469906731043,-0.054337404342898354,-0.054337404342898354,0.011889485198192098,0.01172168432125313,374.60201013943845,374.60201013943845,31507,1.402469906731043,-2.503599523049749
0.03950000000000001,0.03950000000000001,0,-1.3481158020222672,1.4024529000857995,-0.05433709806353226,-0.05433709806353226,0.011889756448119624,0.011721687507535647,374.610556410905,374.610556410905,31507,1.4024529000857995,-2.5035995230514034
