% Model,failed_normal_copy.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 15 2026, 15:53"
% Table,Table 5 - Point Evaluation 1
% Time (s),"t (s), Point: 4","phis (V), Point: 4","phil (V), Point: 4","liion.Eeq_per1 (V), Point: 4","liion.eta_per1 (V), Point: 4","liion.etamid_per1 (V), Point: 4","liion.socloc_surface (1), Point: 4","liion.cs_average/liion.csmax (1), Point: 4","liion.cs_surface (mol/m^3), Point: 4","liion.pce2.per1.minput_concentration (mol/m^3), Point: 4","liion.csmax (mol/m^3), Point: 4","mat54.def.Eeq(liion.socloc_surface)+mat54.def.dEeqdT(liion.socloc_surface)*(T_init-298[K]) (V), Point: 4","liion.Isx (A/m^2), Point: 4"
0.022125000000000002,0.022125000000000002,2.2384049468219898,-1.3482027901599822,3.5784128102802693,0.008194926701702965,0.008194926701702965,0.924015365122625,0.9240632817617241,46854.69393002853,46854.69393002853,50707.7,3.5784128102802693,-2.5035818447611975
0.022250000000000002,0.022250000000000002,2.2384273431159496,-1.3481804432132511,3.5784128841389915,0.008194902190209241,0.008194902190209241,0.9240152274762555,0.9240632783448475,46854.68695029772,46854.68695029772,50707.7,3.5784128841389915,-2.5035818448712575
0.022375000000000003,0.022375000000000003,2.2384496757737953,-1.3481581597567056,3.578412957791605,0.008194877738895823,0.008194877738895823,0.9240150902140002,0.9240632749279781,46854.67999004445,46854.67999004445,50707.7,3.578412957791605,-2.5035818450363467
0.022500000000000003,0.022500000000000003,2.238471945337461,-1.3481359392496342,3.5784130312398363,0.008194853347258668,0.008194853347258668,0.9240149533326387,0.9240632715111162,46854.67304910544,46854.67304910544,50707.7,3.5784130312398363,-2.5035818451464067
0.022625000000000003,0.022625000000000003,2.2384941523412274,-1.3481137811589707,3.578413104485391,0.008194829014807059,0.008194829014807059,0.9240148168289952,0.9240632680942616,46854.66612731964,46854.66612731964,50707.7,3.578413104485391,-2.503581845311496
0.022750000000000003,0.022750000000000003,2.23851629731187,-1.3480916849591256,3.5784131775299493,0.00819480474104628,0.00819480474104628,0.9240146806999376,0.9240632646774142,46854.65922452822,46854.65922452822,50707.7,3.5784131775299493,-2.503581845366526
0.022875000000000003,0.022875000000000003,2.238538380768806,-1.3480696501318588,3.5784132503751684,0.00819478052549627,0.00819478052549627,0.9240145449423771,0.9240632612605735,46854.652340574576,46854.652340574576,50707.7,3.5784132503751684,-2.5035818455316154
0.023000000000000003,0.023000000000000003,2.2385604032242465,-1.3480476761661184,3.578413323022683,0.008194756367681855,0.008194756367681855,0.9240144095532672,0.9240632578437398,46854.645475304205,46854.645475304205,50707.7,3.578413323022683,-2.503581845696705
0.023125000000000003,0.023125000000000003,2.238582365183322,-1.3480257625579168,3.578413395474106,0.008194732267132743,0.008194732267132743,0.9240142745296028,0.9240632544269137,46854.63862856474,46854.63862856474,50707.7,3.578413395474106,-2.5035818458617944
0.023250000000000003,0.023250000000000003,2.23860426714423,-1.348003908810185,3.578413467731028,0.008194708223386638,0.008194708223386638,0.9240141398684188,0.9240632510100945,46854.63180020582,46854.63180020582,50707.7,3.578413467731028,-2.5035818459168246
0.023375000000000003,0.023375000000000003,2.238626109598363,-1.3479821144326445,3.5784135397950183,0.008194684235988792,0.008194684235988792,0.9240140055667907,0.9240632475932826,46854.62499007915,46854.62499007915,50707.7,3.5784135397950183,-2.503581846191974
0.023500000000000004,0.023500000000000004,2.238647893030439,-1.3479603789416708,3.5784136116676257,0.008194660304484014,0.008194660304484014,0.924013871621833,0.9240632441764773,46854.61819803842,46854.61819803842,50707.7,3.5784136116676257,-2.5035818462470036
0.023625000000000004,0.023625000000000004,2.2386696179186263,-1.3479387018601843,3.5784136833503775,0.0081946364284331,0.0081946364284331,0.9240137380306982,0.9240632407596792,46854.611423939234,46854.611423939234,50707.7,3.5784136833503775,-2.503581846357063
0.023750000000000004,0.023750000000000004,2.2386912847346583,-1.347917082717515,3.578413754844781,0.008194612607392404,0.008194612607392404,0.9240136047905771,0.924063237342888,46854.60466763915,46854.60466763915,50707.7,3.578413754844781,-2.5035818464120934
0.023875000000000004,0.023875000000000004,2.2387128939439864,-1.3478955210492736,3.578413826152324,0.008194588840936046,0.008194588840936046,0.9240134718986969,0.9240632339261038,46854.59792899755,46854.59792899755,50707.7,3.578413826152324,-2.5035818466322124
0.024000000000000004,0.024000000000000004,2.2387344460058496,-1.347874016397254,3.578413897274476,0.008194565128627485,0.008194565128627485,0.9240133393523217,0.9240632305093268,46854.59120787572,46854.59120787572,50707.7,3.578413897274476,-2.5035818467422724
0.024125000000000004,0.024125000000000004,2.2387559413734284,-1.34785256830931,3.5784139682126836,0.00819454147005505,0.00819454147005505,0.9240132071487503,0.9240632270925567,46854.584504136685,46854.584504136685,50707.7,3.5784139682126836,-2.503581846852332
0.024250000000000004,0.024250000000000004,2.2387773804939393,-1.3478311763392374,3.5784140389683796,0.008194517864797302,0.008194517864797302,0.9240130752853178,0.9240632236757924,46854.57781764531,46854.57781764531,50707.7,3.5784140389683796,-2.503581846962392
0.024375000000000004,0.024375000000000004,2.2387987638087394,-1.347809840046674,3.5784141095429747,0.008194494312439016,0.008194494312439016,0.9240129437593925,0.9240632202590364,46854.57114826814,46854.57114826814,50707.7,3.5784141095429747,-2.503581847127481
0.024500000000000004,0.024500000000000004,2.238820091753453,-1.347788558996992,3.578414179937863,0.008194470812581844,0.008194470812581844,0.9240128125683768,0.9240632168422868,46854.56449587348,46854.56449587348,50707.7,3.578414179937863,-2.503581847237541
0.024625000000000005,0.024625000000000005,2.238841364758056,-1.3477673327611885,3.57841425015442,0.008194447364824775,0.008194447364824775,0.9240126817097069,0.9240632134255448,46854.5578603313,46854.5578603313,50707.7,3.57841425015442,-2.5035818474026303
0.024750000000000005,0.024750000000000005,2.2388625832469824,-1.347746160915791,3.578414320194004,0.008194423968769016,0.008194423968769016,0.9240125511808504,0.9240632100088092,46854.5512415132,46854.5512415132,50707.7,3.578414320194004,-2.5035818475126903
0.024875000000000005,0.024875000000000005,2.238883747639233,-1.347725043042751,3.578414390057958,0.008194400624025988,0.008194400624025988,0.9240124209793079,0.9240632065920805,46854.54463929245,46854.54463929245,50707.7,3.578414390057958,-2.50358184762275
0.025000000000000005,0.025000000000000005,2.2389048583484614,-1.3477039787293505,3.578414459747605,0.008194377330207114,0.008194377330207114,0.9240122911026113,0.924063203175358,46854.53805354388,46854.53805354388,50707.7,3.578414459747605,-2.50358184767778
0.025125000000000005,0.025125000000000005,2.2389259157830774,-1.347682967568115,3.5784145292642533,0.008194354086938915,0.008194354086938915,0.9240121615483227,0.9240631997586432,46854.53148414388,46854.53148414388,50707.7,3.5784145292642533,-2.5035818478428693
0.025250000000000005,0.025250000000000005,2.2389469203463324,-1.3476620091567029,3.5784145986091938,0.008194330893841695,0.008194330893841695,0.9240120323140351,0.9240631963419352,46854.524930970394,46854.524930970394,50707.7,3.5784145986091938,-2.503581848007959
0.025375000000000005,0.025375000000000005,2.2389678724364153,-1.34764110309783,3.578414667783703,0.008194307750542418,0.008194307750542418,0.9240119033973709,0.9240631929252345,46854.518393902865,46854.518393902865,50707.7,3.578414667783703,-2.503581848062989
0.025500000000000005,0.025500000000000005,2.23898877244654,-1.347620248999177,3.578414736789041,0.008194284656676487,0.008194284656676487,0.9240117747959827,0.924063189508539,46854.51187282225,46854.51187282225,50707.7,3.578414736789041,-2.5035818481730483
0.025625000000000005,0.025625000000000005,2.239009620765028,-1.3475994464733039,3.5784148056264518,0.008194261611880194,0.008194261611880194,0.9240116465075502,0.9240631860918516,46854.5053676109,46854.5053676109,50707.7,3.5784148056264518,-2.503581848338138
0.025750000000000006,0.025750000000000006,2.2390304177754015,-1.347578695137561,3.5784148742971653,0.008194238615797378,0.008194238615797378,0.924011518529783,0.9240631826751707,46854.49887815268,46854.49887815268,50707.7,3.5784148742971653,-2.5035818485582575
0.025875000000000006,0.025875000000000006,2.239051163856459,-1.3475579946140108,3.5784149428023944,0.008194215668075433,0.008194215668075433,0.9240113908604178,0.9240631792584963,46854.49240433281,46854.49240433281,50707.7,3.5784149428023944,-2.5035818486132873
0.026000000000000006,0.026000000000000006,2.239071859382357,-1.3475373445293475,3.578415011143341,0.008194192768363529,0.008194192768363529,0.9240112634972191,0.9240631758418286,46854.48594603793,46854.48594603793,50707.7,3.578415011143341,-2.503581848668317
0.026125000000000006,0.026125000000000006,2.2390925047226915,-1.3475167445148133,3.578415079321189,0.008194169916315719,0.008194169916315719,0.9240111364379774,0.9240631724251677,46854.47950315602,46854.47950315602,50707.7,3.578415079321189,-2.5035818488334067
0.026250000000000006,0.026250000000000006,2.239113100242581,-1.3474961942061219,3.5784151473371097,0.008194147111593164,0.008194147111593164,0.9240110096805106,0.9240631690085129,46854.473075576425,46854.473075576425,50707.7,3.5784151473371097,-2.5035818489434662
0.026375000000000006,0.026375000000000006,2.2391336463027245,-1.3474756932433931,3.5784152151922597,0.008194124353857912,0.008194124353857912,0.9240108832226622,0.9240631655918659,46854.466663189785,46854.466663189785,50707.7,3.5784152151922597,-2.503581849053526
0.026500000000000006,0.026500000000000006,2.239154143259499,-1.3474552412710628,3.578415282887783,0.008194101642778673,0.008194101642778673,0.9240107570623012,0.9240631621752257,46854.46026588805,46854.46026588805,50707.7,3.578415282887783,-2.5035818492736457
0.026625000000000006,0.026625000000000006,2.2391745914650167,-1.3474348379378203,3.57841535042481,0.00819407897802682,0.00819407897802682,0.9240106311973217,0.9240631587585919,46854.45388356443,46854.45388356443,50707.7,3.57841535042481,-2.503581849383705
0.026750000000000006,0.026750000000000006,2.2391949912671936,-1.3474144828965393,3.5784154178044574,0.008194056359275503,0.008194056359275503,0.9240105056256426,0.9240631553419638,46854.447516113396,46854.447516113396,50707.7,3.5784154178044574,-2.503581849438735
0.026875000000000007,0.026875000000000007,2.239215343009833,-1.347394175804199,3.578415485027827,0.00819403378620498,0.00819403378620498,0.9240103803452074,0.9240631519253433,46854.441163430674,46854.441163430674,50707.7,3.578415485027827,-2.5035818496038247
0.027000000000000007,0.027000000000000007,2.2392356470326824,-1.3473739163218235,3.5784155520960117,0.008194011258494172,0.008194011258494172,0.9240102553539833,0.9240631485087291,46854.43482541318,46854.43482541318,50707.7,3.5784155520960117,-2.503581849713884
0.027125000000000007,0.027125000000000007,2.239255903671503,-1.3473537041144197,3.5784156190100886,0.008193988775833994,0.008193988775833994,0.9240101306499608,0.9240631450921216,46854.42850195902,46854.42850195902,50707.7,3.5784156190100886,-2.503581849878974
0.027250000000000007,0.027250000000000007,2.2392761132581374,-1.3473335388508993,3.5784156857711236,0.008193966337913139,0.008193966337913139,0.9240100062311539,0.9240631416755205,46854.42219296748,46854.42219296748,50707.7,3.5784156857711236,-2.503581849989034
0.027375000000000007,0.027375000000000007,2.239296276120569,-1.347313420204026,3.5784157523801707,0.008193943944424298,0.008193943944424298,0.9240098820955991,0.9240631382589259,46854.41589833901,46854.41589833901,50707.7,3.5784157523801707,-2.5035818500990934
0.027500000000000007,0.027500000000000007,2.2393163925829893,-1.347293347850344,3.5784158188382706,0.008193921595062825,0.008193921595062825,0.9240097582413555,0.9240631348423389,46854.40961797518,46854.40961797518,50707.7,3.5784158188382706,-2.503581850154123
0.027625000000000007,0.027625000000000007,2.239336462965857,-1.3472733214701287,3.5784158851464527,0.008193899289532958,0.008193899289532958,0.9240096346665044,0.9240631314257572,46854.4033517787,46854.4033517787,50707.7,3.5784158851464527,-2.503581850264183
0.027750000000000007,0.027750000000000007,2.239356487585952,-1.3472533407473186,3.578415951305736,0.00819387702753449,0.00819387702753449,0.9240095113691487,0.9240631280091828,46854.397099653375,46854.397099653375,50707.7,3.578415951305736,-2.503581850484302
0.027875000000000007,0.027875000000000007,2.239376466756443,-1.3472334053694601,3.5784160173171267,0.008193854808776546,0.008193854808776546,0.9240093883474128,0.9240631245926143,46854.3908615041,46854.3908615041,50707.7,3.5784160173171267,-2.503581850484302
0.028000000000000008,0.028000000000000008,2.2393964007869482,-1.3472135150276372,3.5784160831816196,0.00819383263296558,0.00819383263296558,0.9240092655994414,0.9240631211760537,46854.38463723679,46854.38463723679,50707.7,3.5784160831816196,-2.5035818507044216
0.028125000000000008,0.028125000000000008,2.2394162899835757,-1.347193669416449,3.5784161489001987,0.008193810499825815,0.008193810499825815,0.924009143123401,0.9240631177594986,46854.37842675848,46854.37842675848,50707.7,3.5784161489001987,-2.5035818508144816
0.028250000000000008,0.028250000000000008,2.239436134648988,-1.3471738682339114,3.578416214473838,0.008193788409061487,0.008193788409061487,0.9240090209174776,0.9240631143429497,46854.372229977176,46854.372229977176,50707.7,3.578416214473838,-2.503581850979571
0.028375000000000008,0.028375000000000008,2.2394559350824643,-1.3471541111814327,3.578416279903499,0.008193766360398147,0.008193766360398147,0.9240088989798779,0.9240631109264079,46854.36604680195,46854.36604680195,50707.7,3.578416279903499,-2.503581850979571
0.028500000000000008,0.028500000000000008,2.239475691579936,-1.3471343979637571,3.578416345190134,0.00819374435355913,0.00819374435355913,0.9240087773088279,0.9240631075098725,46854.35987714285,46854.35987714285,50707.7,3.578416345190134,-2.5035818511446606
0.028625000000000008,0.028625000000000008,2.239495404434058,-1.3471147282888942,3.578416410334684,0.00819372238826821,0.00819372238826821,0.9240086559025739,0.9240631040933429,46854.35372091094,46854.35372091094,50707.7,3.578416410334684,-2.50358185125472
0.028750000000000008,0.028750000000000008,2.23951507393424,-1.347095101868097,3.5784164753380803,0.008193700464256715,0.008193700464256715,0.9240085347593799,0.9240631006768204,46854.347578018205,46854.347578018205,50707.7,3.5784164753380803,-2.5035818513097503
0.02887500000000001,0.02887500000000001,2.2395347003667125,-1.3470755184157848,3.578416540201244,0.008193678581253305,0.008193678581253305,0.9240084138775301,0.9240630972603041,46854.34144837763,46854.34144837763,50707.7,3.578416540201244,-2.5035818514748396
0.02900000000000001,0.02900000000000001,2.2395542840145666,-1.3470559776495166,3.578416604925086,0.008193656738997301,0.008193656738997301,0.9240082932553266,0.9240630938437947,46854.33533190312,46854.33533190312,50707.7,3.578416604925086,-2.5035818515848995
0.02912500000000001,0.02912500000000001,2.2395738251578057,-1.347036479289926,3.5784166695105064,0.008193634937225358,0.008193634937225358,0.9240081728910898,0.9240630904272917,46854.329228509516,46854.329228509516,50707.7,3.5784166695105064,-2.503581851749989
0.02925000000000001,0.02925000000000001,2.2395933240733856,-1.3470170230606868,3.5784167339583983,0.00819361317567413,0.00819361317567413,0.9240080527831588,0.9240630870107948,46854.32313811258,46854.32313811258,50707.7,3.5784167339583983,-2.503581851805019
0.02937500000000001,0.02937500000000001,2.239612781035273,-1.3469976086884605,3.5784167982696427,0.008193591454090932,0.008193591454090932,0.9240079329298897,0.9240630835943044,46854.317060628964,46854.317060628964,50707.7,3.5784167982696427,-2.5035818519701083
0.02950000000000001,0.02950000000000001,2.2396321963144863,-1.3469782359028457,3.5784168624451125,0.008193569772219522,0.008193569772219522,0.9240078133296564,0.9240630801778197,46854.310995976215,46854.310995976215,50707.7,3.5784168624451125,-2.503581852025138
0.02962500000000001,0.02962500000000001,2.2396515701791246,-1.3469589044363546,3.5784169264856702,0.008193548129808992,0.008193548129808992,0.9240076939808498,0.9240630767613428,46854.30494407273,46854.30494407273,50707.7,3.5784169264856702,-2.503581852135198
0.02975000000000001,0.02975000000000001,2.2396709028944413,-1.3469396140243415,3.5784169903921716,0.008193526526611095,0.008193526526611095,0.9240075748818781,0.9240630733448716,46854.29890483781,46854.29890483781,50707.7,3.5784169903921716,-2.5035818523002877
0.029875000000000006,0.029875000000000006,2.239690194722854,-1.3469203644049856,3.578417054165461,0.008193504962378473,0.008193504962378473,0.9240074560311662,0.9240630699284061,46854.29287819156,46854.29287819156,50707.7,3.578417054165461,-2.5035818524103473
0.03,0.03,2.2397094459240128,-1.346901155319233,3.578417117806375,0.008193483436870874,0.008193483436870874,0.9240073374271552,0.9240630665119475,46854.28686405496,46854.28686405496,50707.7,3.578417117806375,-2.5035818525204068
0.030125,0.030125,2.239728656754826,-1.3468819865107604,3.57841718131574,0.00819346194984627,0.00819346194984627,0.924007219068303,0.9240630630954952,46854.280862349784,46854.280862349784,50707.7,3.57841718131574,-2.503581852575437
0.03025,0.03025,2.2397478274695035,-1.3468628577259372,3.5784172446943767,0.008193440501063964,0.008193440501063964,0.9240071009530829,0.9240630596790492,46854.27487299864,46854.27487299864,50707.7,3.5784172446943767,-2.5035818527405262
0.030375,0.030375,2.239766958319599,-1.346843768713784,3.578417307943095,0.008193419090288145,0.008193419090288145,0.9240069830799841,0.9240630562626097,46854.268895924906,46854.268895924906,50707.7,3.578417307943095,-2.503581852905616
0.0305,0.0305,2.2397860495540485,-1.3468247192259366,3.5784173710626974,0.008193397717287443,0.008193397717287443,0.9240068654475115,0.9240630528461765,46854.26293105278,46854.26293105278,50707.7,3.5784173710626974,-2.5035818529606457
0.030625,0.030625,2.2398051014192055,-1.346805709016602,3.578417434053978,0.008193376381829598,0.008193376381829598,0.9240067480541854,0.9240630494297494,46854.25697830721,46854.25697830721,50707.7,3.578417434053978,-2.503581853180765
0.03075,0.03075,2.23982411415888,-1.346786737842528,3.5784174969177225,0.008193355083685905,0.008193355083685905,0.9240066308985408,0.9240630460133288,46854.25103761394,46854.25103761394,50707.7,3.5784174969177225,-2.503581853235795
0.030875,0.030875,2.239843088014376,-1.3467678054629608,3.5784175596547088,0.008193333822628102,0.008193333822628102,0.9240065139791284,0.9240630425969141,46854.24510889944,46854.24510889944,50707.7,3.5784175596547088,-2.5035818532908247
0.031,0.031,2.2398620232245317,-1.3467489116396114,3.5784176222657074,0.008193312598435476,0.008193312598435476,0.9240063972945125,0.9240630391805048,46854.23919209095,46854.23919209095,50707.7,3.5784176222657074,-2.5035818534559144
0.031125,0.031125,2.239880920025733,-1.3467300561366302,3.5784176847514804,0.00819329141088243,0.00819329141088243,0.9240062808432726,0.9240630357641036,46854.23328711641,46854.23328711641,50707.7,3.5784176847514804,-2.503581853565974
0.03125,0.03125,2.239899778651982,-1.3467112387205515,3.5784177471127823,0.008193270259750918,0.008193270259750918,0.9240061646240024,0.9240630323477077,46854.227393904526,46854.227393904526,50707.7,3.5784177471127823,-2.503581853676034
0.031375,0.031375,2.2399185993349056,-1.3466924591602787,3.57841780935036,0.008193249144824222,0.008193249144824222,0.9240060486353099,0.9240630289313183,46854.2215123847,46854.2215123847,50707.7,3.57841780935036,-2.5035818537860934
0.0315,0.0315,2.2399373823038027,-1.3466737172270375,3.5784178714649535,0.008193228065886515,0.008193228065886515,0.9240059328758161,0.9240630255149351,46854.21564248702,46854.21564248702,50707.7,3.5784178714649535,-2.5035818538961534
0.031625,0.031625,2.2399561277856606,-1.3466550126943602,3.578417933457295,0.008193207022725968,0.008193207022725968,0.9240058173441567,0.9240630220985576,46854.20978414229,46854.20978414229,50707.7,3.578417933457295,-2.503581853951183
0.03175,0.03175,2.2399748360052154,-1.3466363453380203,3.5784179953281097,0.008193186015126308,0.008193186015126308,0.92400570203898,0.924063018682186,46854.203937281985,46854.203937281985,50707.7,3.5784179953281097,-2.5035818540612427
0.031875,0.031875,2.2399935071849457,-1.346617714936055,3.5784180570781148,0.00819316504288592,0.00819316504288592,0.9240055869589484,0.9240630152658225,46854.198101838265,46854.198101838265,50707.7,3.5784180570781148,-2.5035818541713026
0.032,0.032,2.2400121415451375,-1.3465991212686765,3.5784181187080226,0.008193144105791195,0.008193144105791195,0.9240054721027365,0.9240630118494634,46854.19227774393,46854.19227774393,50707.7,3.5784181187080226,-2.503581854446452
0.032125,0.032125,2.240030739303899,-1.3465805641182769,3.5784181802185366,0.008193123203639185,0.008193123203639185,0.9240053574690331,0.9240630084331107,46854.186464932485,46854.186464932485,50707.7,3.5784181802185366,-2.503581854391422
0.03225,0.03225,2.240049300677192,-1.346562043269389,3.5784182416103527,0.008193102336228275,0.008193102336228275,0.9240052430565384,0.9240630050167643,46854.18066333803,46854.18066333803,50707.7,3.5784182416103527,-2.5035818545565114
0.032375,0.032375,2.24006782587886,-1.3465435585086596,3.5784183028841627,0.008193081503356847,0.008193081503356847,0.9240051288639666,0.924063001600425,46854.17487289535,46854.17487289535,50707.7,3.5784183028841627,-2.503581854721601
0.0325,0.0325,2.240086315120666,-1.3465251096248096,3.5784183640406493,0.008193060704826394,0.008193060704826394,0.9240050148900427,0.924062998184091,46854.169093539815,46854.169093539815,50707.7,3.5784183640406493,-2.503581854776631
0.032625,0.032625,2.2401047686123077,-1.3465066964086203,3.5784184250804905,0.008193039940437519,0.008193039940437519,0.9240049011335056,0.924062994767763,46854.16332520746,46854.16332520746,50707.7,3.5784184250804905,-2.5035818549417206
0.03275,0.03275,2.2401231865614535,-1.3464883186529015,3.578418486004356,0.008193019209999264,0.008193019209999264,0.924004787593105,0.9240629913514405,46854.15756783489,46854.15756783489,50707.7,3.578418486004356,-2.50358185505178
0.032875,0.032875,2.2401415691737685,-1.3464699761524554,3.57841854681291,0.008192998513313565,0.008192998513313565,0.9240046742676036,0.9240629879351251,46854.15182135936,46854.15182135936,50707.7,3.57841854681291,-2.50358185516184
0.033,0.033,2.240159916652944,-1.34645166870406,3.5784186075068116,0.008192977850192573,0.008192977850192573,0.9240045611557745,0.9240629845188152,46854.14608571866,46854.14608571866,50707.7,3.5784186075068116,-2.50358185516184
0.033125,0.033125,2.2401782292007195,-1.3464333961064332,3.5784186680867114,0.008192957220441333,0.008192957220441333,0.9240044482564039,0.9240629811025118,46854.14036085125,46854.14036085125,50707.7,3.5784186680867114,-2.5035818553819595
0.03325,0.03325,2.24019650701691,-1.3464151581602217,3.578418728553255,0.008192936623876435,0.008192936623876435,0.9240043355682884,0.924062977686215,46854.1346466961,46854.1346466961,50707.7,3.578418728553255,-2.503581855492019
0.033375,0.033375,2.240214750299433,-1.346396954667959,3.5784187889070815,0.008192916060310917,0.008192916060310917,0.9240042230902368,0.9240629742699232,46854.128943192794,46854.128943192794,50707.7,3.5784187889070815,-2.503581855547049
0.0335,0.0335,2.2402329592443313,-1.3463787854340539,3.5784188491488256,0.008192895529559596,0.008192895529559596,0.924004110821068,0.9240629708536378,46854.12325028147,46854.12325028147,50707.7,3.5784188491488256,-2.5035818557121385
0.033625,0.033625,2.2402511340458044,-1.3463606502647496,3.5784189092791143,0.008192875031439506,0.008192875031439506,0.9240039987596129,0.9240629674373592,46854.117567902824,46854.117567902824,50707.7,3.5784189092791143,-2.5035818557121385
0.03375,0.03375,2.240269274896223,-1.3463425489681178,3.578418969298568,0.008192854565772567,0.008192854565772567,0.9240038869047127,0.924062964021086,46854.111895998096,46854.111895998096,50707.7,3.578418969298568,-2.503581855877228
0.033875,0.033875,2.2402873819861564,-1.3463244813540232,3.5784190292078053,0.008192834132374038,0.008192834132374038,0.9240037752552196,0.9240629606048186,46854.1062345091,46854.1062345091,50707.7,3.5784190292078053,-2.5035818560423175
0.034,0.034,2.240305455504401,-1.3463064472341009,3.5784190890074337,0.008192813731068505,0.008192813731068505,0.9240036638099961,0.9240629571885578,46854.10058337814,46854.10058337814,50707.7,3.5784190890074337,-2.5035818560973473
0.034125,0.034125,2.2403234956380014,-1.3462884464217388,3.578419148698059,0.008192793361680994,0.008192793361680994,0.9240035525679156,0.9240629537723019,46854.09494254809,46854.09494254809,50707.7,3.578419148698059,-2.5035818562074073
0.03425,0.03425,2.2403415025722646,-1.3462704787320527,3.5784192082802813,0.008192773024036093,0.008192773024036093,0.9240034415278612,0.9240629503560537,46854.08931196232,46854.08931196232,50707.7,3.5784192082802813,-2.503581856262437
0.034375,0.034375,2.2403594764907973,-1.346252543981859,3.5784192677546933,0.008192752717962826,0.008192752717962826,0.9240033306887269,0.92406294693981,46854.08369156475,46854.08369156475,50707.7,3.5784192677546933,-2.5035818564825565
0.0345,0.0345,2.2403774175755093,-1.34623464198966,3.5784193271218823,0.00819273244328711,0.00819273244328711,0.9240032200494163,0.9240629435235725,46854.078081299784,46854.078081299784,50707.7,3.5784193271218823,-2.5035818565375862
0.034625,0.034625,2.2403953260066554,-1.3462167725756184,3.578419386382433,0.008192712199840635,0.008192712199840635,0.9240031096088432,0.9240629401073416,46854.07248111234,46854.07248111234,50707.7,3.578419386382433,-2.5035818566476458
0.03475,0.03475,2.2404132019628435,-1.346198935561533,3.5784194455369223,0.008192691987454204,0.008192691987454204,0.9240029993659308,0.9240629366911164,46854.066890947804,46854.066890947804,50707.7,3.5784194455369223,-2.5035818568127355
0.034875,0.034875,2.2404310456210546,-1.3461811307708291,3.5784195045859217,0.00819267180596217,0.00819267180596217,0.9240028893196125,0.9240629332748971,46854.06131075211,46854.06131075211,50707.7,3.5784195045859217,-2.5035818568677652
0.035,0.035,2.2404488571566787,-1.3461633580285226,3.57841956353,0.008192651655201555,0.008192651655201555,0.9240027794688311,0.9240629298586837,46854.055740471646,46854.055740471646,50707.7,3.57841956353,-2.503581856977825
0.035125,0.035125,2.240466636743507,-1.3461456171612127,3.5784196223697187,0.008192631535000938,0.008192631535000938,0.9240026698125383,0.924062926442476,46854.050180053244,46854.050180053244,50707.7,3.5784196223697187,-2.5035818570878847
0.035250000000000004,0.035250000000000004,2.240484384553782,-1.3461279079970592,3.5784196811056357,0.008192611445205333,0.008192611445205333,0.9240025603496957,0.9240629230262746,46854.044629444266,46854.044629444266,50707.7,3.5784196811056357,-2.5035818571429145
0.035375000000000004,0.035375000000000004,2.2405021007582047,-1.3461102303657486,3.578419739738302,0.008192591385651316,0.008192591385651316,0.9240024510792743,0.9240629196100789,46854.039088592515,46854.039088592515,50707.7,3.578419739738302,-2.5035818572529744
0.035500000000000004,0.035500000000000004,2.2405197855259384,-1.3460925840985072,3.5784197982682664,0.008192571356179013,0.008192571356179013,0.9240023420002538,0.9240629161938894,46854.033557446266,46854.033557446266,50707.7,3.5784197982682664,-2.503581857363034
0.035625000000000004,0.035625000000000004,2.240537439024661,-1.3460749690280418,3.5784198566960703,0.008192551356632105,0.008192551356632105,0.9240022331116227,0.9240629127777059,46854.02803595422,46854.02803595422,50707.7,3.5784198566960703,-2.503581857473094
0.035750000000000004,0.035750000000000004,2.240555061420552,-1.3460573849885542,3.578419915022253,0.008192531386852941,0.008192531386852941,0.9240021244123786,0.9240629093615278,46854.02252406557,46854.02252406557,50707.7,3.578419915022253,-2.5035818575831534
0.035875000000000004,0.035875000000000004,2.2405726528783276,-1.3460398318157052,3.578419973247347,0.00819251144668609,0.00819251144668609,0.9240020159015283,0.9240629059453563,46854.017021729924,46854.017021729924,50707.7,3.578419973247347,-2.5035818576932134
0.036000000000000004,0.036000000000000004,2.2405902135612563,-1.3460223093466,3.57842003137188,0.00819249153597612,0.00819249153597612,0.9240019075780868,0.9240629025291902,46854.01152889735,46854.01152889735,50707.7,3.57842003137188,-2.503581857748243
0.036125000000000004,0.036125000000000004,2.2406077436311715,-1.3460048174197785,3.5784200893963773,0.00819247165457293,0.00819247165457293,0.9240017994410773,0.92406289911303,46854.00604551831,46854.00604551831,50707.7,3.5784200893963773,-2.5035818579133324
0.036250000000000004,0.036250000000000004,2.2406252432484988,-1.3459873558751818,3.5784201473213573,0.008192451802323308,0.008192451802323308,0.9240016914895323,0.9240628956968754,46854.00057154375,46854.00057154375,50707.7,3.5784201473213573,-2.503581858078422
0.036375000000000005,0.036375000000000005,2.2406427125722623,-1.3459699245541525,3.5784202051473346,0.008192431979080261,0.008192431979080261,0.924001583722492,0.9240628922807264,46853.995106925,46853.995106925,50707.7,3.5784202051473346,-2.503581858133452
0.036500000000000005,0.036500000000000005,2.240660151760105,-1.3459525232994047,3.5784202628748205,0.008192412184689246,0.008192412184689246,0.9240014761390052,0.9240628888645839,46853.98965161383,46853.98965161383,50707.7,3.5784202628748205,-2.503581858243512
