% Model,failed_normal_copy.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 15 2026, 15:36"
% Table,Table 3 - Global Evaluation 2
% Time (s),Time (s),(comp1.minsurf1(comp1.liion.socloc_surface)<0)||(comp1.maxsurf1(comp1.liion.socloc_surface)>0.98)||(comp1.minsurf3(comp1.liion.socloc_surface)<0.2228930343076256)||(comp1.maxsurf3(comp1.liion.socloc_surface)>0.983245033354389),(comp1.minsurf1(comp1.liion.socloc_surface)<=0)||(comp1.maxsurf1(comp1.liion.socloc_surface)>=1)||(comp1.minsurf3(comp1.liion.socloc_surface)<=0)||(comp1.maxsurf3(comp1.liion.socloc_surface)>=1)
0.085125,0.085125,0,0
0.08525,0.08525,0,0
0.085375,0.085375,0,0
0.0855,0.0855,0,0
0.085625,0.085625,0,0
0.08575,0.08575,0,0
0.085875,0.085875,0,0
0.08600000000000001,0.08600000000000001,0,0
0.08612500000000001,0.08612500000000001,0,0
0.08625000000000001,0.08625000000000001,0,0
0.08637500000000001,0.08637500000000001,0,0
0.08650000000000001,0.08650000000000001,0,0
0.08662500000000001,0.08662500000000001,0,0
0.08675000000000001,0.08675000000000001,0,0
0.08687500000000001,0.08687500000000001,0,0
0.08700000000000001,0.08700000000000001,0,0
0.08712500000000001,0.08712500000000001,0,0
0.08725000000000001,0.08725000000000001,0,0
0.08737500000000001,0.08737500000000001,0,0
0.08750000000000001,0.08750000000000001,0,0
0.08762500000000001,0.08762500000000001,0,0
0.08775000000000001,0.08775000000000001,0,0
0.08787500000000001,0.08787500000000001,0,0
0.08800000000000001,0.08800000000000001,0,0
0.08812500000000001,0.08812500000000001,0,0
0.08825000000000001,0.08825000000000001,0,0
0.08837500000000001,0.08837500000000001,0,0
0.08850000000000001,0.08850000000000001,0,0
0.08862500000000001,0.08862500000000001,0,0
0.08875000000000001,0.08875000000000001,0,0
0.08887500000000001,0.08887500000000001,0,0
0.08900000000000001,0.08900000000000001,0,0
0.08912500000000001,0.08912500000000001,0,0
0.08925000000000001,0.08925000000000001,0,0
0.08937500000000001,0.08937500000000001,0,0
0.08950000000000001,0.08950000000000001,0,0
0.08962500000000001,0.08962500000000001,0,0
0.08975000000000001,0.08975000000000001,0,0
0.08987500000000001,0.08987500000000001,0,0
0.09,0.09,0,0
0.090125,0.090125,0,0
0.09025,0.09025,0,0
0.090375,0.090375,0,0
0.0905,0.0905,0,0
0.090625,0.090625,0,0
0.09075,0.09075,0,0
0.090875,0.090875,0,0
0.091,0.091,0,0
0.091125,0.091125,0,0
0.09125,0.09125,0,0
0.091375,0.091375,0,0
0.0915,0.0915,0,0
0.091625,0.091625,0,0
0.09175,0.09175,0,0
0.091875,0.091875,0,0
0.092,0.092,0,0
0.092125,0.092125,0,0
0.09225,0.09225,0,0
0.092375,0.092375,0,0
0.0925,0.0925,0,0
0.092625,0.092625,0,0
0.09275,0.09275,0,0
0.092875,0.092875,0,0
0.093,0.093,0,0
0.093125,0.093125,0,0
0.09325,0.09325,0,0
0.093375,0.093375,0,0
0.0935,0.0935,0,0
0.093625,0.093625,0,0
0.09375,0.09375,0,0
0.093875,0.093875,0,0
0.094,0.094,0,0
0.094125,0.094125,0,0
0.09425,0.09425,0,0
0.094375,0.094375,0,0
0.0945,0.0945,0,0
0.094625,0.094625,0,0
0.09475,0.09475,0,0
0.094875,0.094875,0,0
0.095,0.095,0,0
0.095125,0.095125,0,0
0.09525,0.09525,0,0
0.095375,0.095375,0,0
0.0955,0.0955,0,0
0.095625,0.095625,0,0
0.09575,0.09575,0,0
0.095875,0.095875,0,0
0.096,0.096,0,0
0.096125,0.096125,0,0
0.09625,0.09625,0,0
0.096375,0.096375,0,0
0.0965,0.0965,0,0
0.096625,0.096625,0,0
0.09675,0.09675,0,0
0.096875,0.096875,0,0
0.097,0.097,0,0
0.097125,0.097125,0,0
0.09725,0.09725,0,0
0.097375,0.097375,0,0
0.0975,0.0975,0,0
0.097625,0.097625,0,0
0.09775,0.09775,0,0
0.097875,0.097875,0,0
0.098,0.098,0,0
0.098125,0.098125,0,0
0.09825,0.09825,0,0
0.098375,0.098375,0,0
0.0985,0.0985,0,0
0.098625,0.098625,0,0
0.09875,0.09875,0,0
0.098875,0.098875,0,0
0.099,0.099,0,0
0.099125,0.099125,0,0
0.09925,0.09925,0,0
0.099375,0.099375,0,0
0.0995,0.0995,0,0
0.099625,0.099625,0,0
0.09975,0.09975,0,0
0.099875,0.099875,0,0
0.1,0.1,0,0
0.100125,0.100125,0,0
0.100375,0.100375,0,0
0.100875,0.100875,0,0
0.10187500000000001,0.10187500000000001,0,0
0.10387500000000001,0.10387500000000001,0,0
0.1069375,0.1069375,0,0
0.11,0.11,0,0
0.11499999999999999,0.11499999999999999,0,0
0.12,0.12,0,0
0.13,0.13,0,0
0.135,0.135,0,0
0.14,0.14,0,0
0.15,0.15,0,0
0.16,0.16,0,0
0.17,0.17,0,0
0.18,0.18,0,0
0.19,0.19,0,0
0.2,0.2,0,0
0.21,0.21,0,0
0.22,0.22,0,0
0.23,0.23,0,0
0.24,0.24,0,0
0.25,0.25,0,0
0.26,0.26,0,0
0.27,0.27,0,0
0.28,0.28,0,0
0.29,0.29,0,0
0.3,0.3,0,0
0.31,0.31,0,0
0.32,0.32,0,0
0.33,0.33,0,0
0.34,0.34,0,0
0.35,0.35,0,0
0.36,0.36,0,0
0.37,0.37,0,0
0.38,0.38,0,0
0.39,0.39,0,0
0.4,0.4,0,0
0.41,0.41,0,0
0.42,0.42,0,0
0.43,0.43,0,0
0.44,0.44,0,0
0.45,0.45,0,0
0.46,0.46,0,0
0.47,0.47,0,0
0.48,0.48,0,0
0.49,0.49,0,0
0.5,0.5,0,0
0.51,0.51,0,0
0.52,0.52,0,0
0.53,0.53,0,0
0.54,0.54,0,0
0.55,0.55,0,0
0.56,0.56,0,0
0.57,0.57,0,0
0.58,0.58,0,0
0.59,0.59,0,0
0.6,0.6,0,0
0.61,0.61,0,0
0.62,0.62,0,0
0.63,0.63,0,0
0.64,0.64,0,0
0.65,0.65,0,0
0.66,0.66,0,0
0.67,0.67,0,0
0.68,0.68,0,0
0.69,0.69,0,0
0.7,0.7,0,0
0.71,0.71,0,0
0.72,0.72,0,0
0.73,0.73,0,0
0.74,0.74,0,0
0.75,0.75,0,0
0.76,0.76,0,0
0.77,0.77,0,0
0.78,0.78,0,0
0.79,0.79,0,0
0.8,0.8,0,0
0.81,0.81,0,0
0.82,0.82,0,0
0.83,0.83,0,0
0.84,0.84,0,0
0.85,0.85,0,0
0.86,0.86,0,0
0.87,0.87,0,0
0.88,0.88,0,0
0.89,0.89,0,0
0.9,0.9,0,0
0.91,0.91,0,0
0.92,0.92,0,0
0.93,0.93,0,0
0.94,0.94,0,0
0.95,0.95,0,0
0.96,0.96,0,0
0.97,0.97,0,0
0.98,0.98,0,0
0.99,0.99,0,0
1,1,0,0
1.02,1.02,0,0
1.05,1.05,0,0
1.1,1.1,0,0
1.15,1.15,0,0
1.2,1.2,0,0
1.25,1.25,0,0
1.3,1.3,0,0
1.35,1.35,0,0
1.4,1.4,0,0
1.45,1.45,0,0
1.5,1.5,0,0
1.55,1.55,0,0
1.6,1.6,0,0
1.65,1.65,0,0
1.7,1.7,0,0
1.75,1.75,0,0
1.8,1.8,0,0
1.85,1.85,0,0
1.9,1.9,0,0
1.95,1.95,0,0
2,2,0,0
2.05,2.05,0,0
2.1,2.1,0,0
2.15,2.15,0,0
2.2,2.2,0,0
2.25,2.25,0,0
2.3,2.3,0,0
2.35,2.35,0,0
2.4,2.4,0,0
2.45,2.45,0,0
2.5,2.5,0,0
2.55,2.55,0,0
2.6,2.6,0,0
2.65,2.65,0,0
2.7,2.7,0,0
2.75,2.75,0,0
2.8,2.8,0,0
2.85,2.85,0,0
2.9,2.9,0,0
2.95,2.95,0,0
3,3,0,0
3.05,3.05,0,0
3.1,3.1,0,0
3.15,3.15,0,0
3.2,3.2,0,0
3.25,3.25,0,0
3.3,3.3,0,0
3.35,3.35,0,0
3.4,3.4,0,0
3.45,3.45,0,0
3.5,3.5,0,0
3.55,3.55,0,0
3.6,3.6,0,0
3.65,3.65,0,0
3.7,3.7,0,0
3.75,3.75,0,0
3.8,3.8,0,0
3.85,3.85,0,0
3.9,3.9,0,0
3.95,3.95,0,0
4,4,0,0
4.05,4.05,0,0
4.1,4.1,0,0
4.15,4.15,0,0
4.2,4.2,0,0
4.25,4.25,0,0
4.3,4.3,0,0
4.35,4.35,0,0
4.4,4.4,0,0
4.45,4.45,0,0
4.5,4.5,0,0
4.55,4.55,0,0
4.6,4.6,0,0
4.65,4.65,0,0
4.7,4.7,0,0
4.75,4.75,0,0
4.8,4.8,0,0
4.85,4.85,0,0
4.9,4.9,0,0
4.95,4.95,0,0
5,5,0,0
