cond_id,lli,lam_pe,lam_ne,q_mah,v_hi,v_lo
cebf600a2d26,0.08,0.1,0.12,5039.944791015404,4.1411041164016655,2.53688230295792
2be2ba7e3b40,0.08,0.1,0.14,4943.5241368935685,4.136451870915021,2.5386478126321768
706b5503c1d7,0.08,0.1,0.16,4834.688066294707,4.132545542316806,2.535557727077073
657a826215f1,0.08,0.1,0.18,4722.430376290637,4.12683622215173,2.5376717152560886
9012e44d0c88,0.08,0.1,0.2,4613.661603605776,4.116645294203423,2.5405070931548193
86b3958a6e81,0.08,0.12,0.0,5329.199563111957,4.171519459327902,2.537333192721892
cdde4ab66147,0.08,0.12,0.02,5318.433910862546,4.168939351087794,2.535627116612955
41ee0afcfaef,0.08,0.12,0.04,5296.502683089818,4.164876461195603,2.5360618491982514
c78c37df12f8,0.08,0.12,0.06,5258.750627810982,4.158894646241799,2.535800534860976
c1eefe233a09,0.08,0.12,0.08,5203.53679799469,4.151537609421513,2.5369985049994987
779aed6ac9e3,0.08,0.12,0.1,5133.249783203886,4.144525086774327,2.537561363168513
133ac2584d63,0.08,0.12,0.12,5046.174896159328,4.138611889860374,2.537592251736392
5d3f5b738b7c,0.08,0.12,0.14,4943.08910406365,4.134680802301065,2.540726866285484
d442b971422f,0.08,0.12,0.16,4832.021149416283,4.130255079817642,2.5386495704698007
669b59780b3f,0.08,0.12,0.18,4721.324288520419,4.122127102264073,2.5402150115865583
1ddab3caba42,0.08,0.12,0.2,4619.148290824914,4.110400455511609,2.54222292380116
b0fd7a84481f,0.08,0.14,0.0,5363.522797983225,4.170322134687756,2.537801870161652
47fa616a2ae4,0.08,0.14,0.02,5349.43207618216,4.1672120765020235,2.536832361904844
1ba4273a2e86,0.08,0.14,0.04,5322.221799412633,4.162413624146167,2.5363923873234526
e416fceef7c3,0.08,0.14,0.06,5277.61271666279,4.155704390235608,2.537185587207695
550c7cbde44e,0.08,0.14,0.08,5217.486021258539,4.148316332139119,2.5357932360774225
df454689aa75,0.08,0.14,0.1,5140.282223231177,4.1418887150650106,2.539259223477215
02258e512983,0.08,0.14,0.12,5048.114277179431,4.136978323496635,2.535523727004291
88fd018b369a,0.08,0.14,0.14,4938.172779342377,4.132830927757167,2.5390153122824293
6bc9aaa90546,0.08,0.14,0.16,4827.019992607779,4.126807332302102,2.5381950578811994
d10a1a4bebad,0.08,0.14,0.18,4719.921959194254,4.116074708886284,2.539132635367277
1ec6a7486947,0.08,0.14,0.2,4628.7941532591485,4.104908810372718,2.540286354806949
b579199a5716,0.1,0.0,0.0,4929.232595557144,4.176846071087248,2.5666800949797954
f1239ebd9922,0.1,0.0,0.02,4927.822122425569,4.176270052722468,2.557725235291653
6da341cff72a,0.1,0.0,0.04,4925.207507567145,4.175469117546279,2.55239458311358
28f5982fbd9c,0.1,0.0,0.06,4919.6182931302355,4.174323778222836,2.5612452205251435
7dbab989a965,0.1,0.0,0.08,4912.650279039932,4.172584359833348,2.5577462916837117
41d2471ecef7,0.1,0.0,0.1,4899.846976944929,4.169778088912551,2.5510289876397474
4b948359ed4e,0.1,0.0,0.12,4872.612842296436,4.16532682924389,2.562849696258507
cdff59ad76d3,0.1,0.0,0.14,4828.8118858947155,4.158960174303438,2.563448622004389
ad9398f12b99,0.1,0.0,0.16,4766.680754518274,4.151303402395951,2.5690913348354707
a0cc7207367c,0.1,0.0,0.18,4691.200304743094,4.143974196692726,2.5593540919924753
b8cce384838c,0.1,0.0,0.2,4600.332701744508,4.138000678437697,2.5611221934180213
ef9dc5d24a04,0.1,0.02,0.0,4973.914461322836,4.176449885476646,2.5581591304121587
7fff3730640e,0.1,0.02,0.02,4972.222726036278,4.17579558393838,2.549977144836658
3f56d13bf126,0.1,0.02,0.04,4968.228575462778,4.1748843073625785,2.5536382536408118
81e895594f05,0.1,0.02,0.06,4961.666835894297,4.173540450694578,2.5647365969997757
16974c67e866,0.1,0.02,0.08,4952.1617349865255,4.171438627222382,2.5682271035661284
9dbf668345b4,0.1,0.02,0.1,4934.27286000328,4.168018663721354,2.5717043847778367
ad75ca4247e1,0.1,0.02,0.12,4902.626402531785,4.162797160896192,2.5642026560963855
94b705b7f77d,0.1,0.02,0.14,4851.270718136289,4.155720902873703,2.569240731524535
b4a79c285ae2,0.1,0.02,0.16,4783.798949749794,4.148021847889544,2.5698694406540454
d40118730ed8,0.1,0.02,0.18,4702.066798912737,4.141394884245711,2.5729425320780424
ea5f1ee940b4,0.1,0.02,0.2,4605.006578993515,4.1359978760626595,2.574365661711068
10fdff3adc7b,0.1,0.04,0.0,5016.330706490881,4.176009260575932,2.5679207839637934
faac70a06167,0.1,0.04,0.02,5013.793144331749,4.175271735756889,2.5655793735758428
e6b30c49c42c,0.1,0.04,0.04,5009.786202066287,4.174216189652952,2.5655195072216452
bd0c03f31beb,0.1,0.04,0.06,5004.262134883808,4.1726196661259225,2.5578204531855095
35fb5044de9b,0.1,0.04,0.08,4991.732995312738,4.170055903807669,2.565762564019539
658599745f0e,0.1,0.04,0.1,4969.009734413736,4.165943898649785,2.567049118665441
27ced9b6fc5f,0.1,0.04,0.12,4930.037350265156,4.159916384988401,2.563222122526719
720bf54bbc56,0.1,0.04,0.14,4872.220152837929,4.152368032054389,2.566275879576633
19bde27ba6c5,0.1,0.04,0.16,4799.097789004439,4.144928901255206,2.5683705840005144
4c0594e7ef11,0.1,0.04,0.18,4710.375049699979,4.138771303765746,2.577287126279886
a5d3b927a8ef,0.1,0.04,0.2,4609.0796395124,4.134687394750275,2.5785616724600824
c3c2256aa82d,0.1,0.06,0.0,5059.6348374266245,4.17552298446139,2.5673385673556517
665274d39d42,0.1,0.06,0.02,5056.157043218842,4.17468462070363,2.5697721220387644
f2199db3bf61,0.1,0.06,0.04,5052.058469844602,4.173448379797904,2.565934775201055
2c598d8da0c7,0.1,0.06,0.06,5043.8417196088885,4.17152554117424,2.5682418367618585
5bdab1450929,0.1,0.06,0.08,5028.211035712107,4.168398546486627,2.5719471650173005
6551f5c2a1aa,0.1,0.06,0.1,5000.4622340787,4.163534758815918,2.5664854361817095
723d99ea286e,0.1,0.06,0.12,4954.074285078047,4.156733205373943,2.565920380711253
f3e349fc6e26,0.1,0.06,0.14,4889.579967150832,4.149032500088954,2.5725079543705665
13bf9f496a55,0.1,0.06,0.16,4811.526370474227,4.142223492790175,2.5723148145645487
157a8ef23940,0.1,0.06,0.18,4717.233404577172,4.136636033427849,2.5718286513373094
6caea8b5ebdb,0.1,0.06,0.2,4611.553331173519,4.133268887097846,2.5713314102881473
a6f15580ee31,0.1,0.08,0.0,5102.711405438365,4.174988820752539,2.561966522913065
e6441253a7ca,0.1,0.08,0.02,5099.211470944555,4.174019404906454,2.5618763227930317
235ec4d3026c,0.1,0.08,0.04,5093.09721409955,4.172554135796914,2.5630450107057072
bd3d00471c8b,0.1,0.08,0.06,5083.208550771525,4.1702150175624855,2.5628501615287034
3cd4a30e0be0,0.1,0.08,0.08,5063.697218962307,4.166435903086277,2.5628172409024508
4f1f24a137e7,0.1,0.08,0.1,5028.24523434591,4.160769608451825,2.5630996479392825
01c419e065ef,0.1,0.08,0.12,4975.1399011940275,4.153384733217022,2.562972637436258
55767d7b7395,0.1,0.08,0.14,4905.566248461288,4.145872753285425,2.5630149353709664
26999a50a053,0.1,0.08,0.16,4821.301777837031,4.139549682913884,2.5630202332036998
f05a31fed4fe,0.1,0.08,0.18,4721.8434681880335,4.135239655567002,2.5629433309083103
974ee4a81b9b,0.1,0.08,0.2,4611.390595346843,4.131576854336838,2.5627568410050774
34d5ea5e969d,0.1,0.1,0.0,5145.536344427706,4.174392574014257,2.5437051976093277
d3a2a9a929ff,0.1,0.1,0.02,5141.148824038455,4.173261941182504,2.5418357019529974
cc5205946e3b,0.1,0.1,0.04,5134.324656821657,4.171501835880157,2.5417658555925273
1e1b80218bb6,0.1,0.1,0.06,5121.272006856428,4.16864783478721,2.540753119634843
af390a3da677,0.1,0.1,0.08,5096.407002308836,4.164148174952097,2.5411329772368867
c859fd84a354,0.1,0.1,0.1,5054.161474110272,4.157665292047017,2.539942555501571
830fec6f6e81,0.1,0.1,0.12,4994.815171557514,4.150012300589073,2.540712670392366
f1405c87dc6a,0.1,0.1,0.14,4920.07118531871,4.143023775017979,2.5397414719444895
849b287e1920,0.1,0.1,0.16,4828.571441805471,4.137267757653082,2.5394694517469567
18374ded4fef,0.1,0.1,0.18,4723.745206983599,4.133674303774381,2.5383693950205384
9d81b807daea,0.1,0.1,0.2,4611.611968975035,4.129202107700125,2.5369812746789315
333a0406ab51,0.1,0.12,0.0,5181.797894130139,4.173728342490314,2.532344988260844
8d9a22ac012d,0.1,0.12,0.02,5177.353074013146,4.172385900890597,2.5313138030681666
b5af8e9f9314,0.1,0.12,0.04,5169.2779531508895,4.170253006652347,2.529709671811675
dfd585336970,0.1,0.12,0.06,5151.924825852145,4.166793984611905,2.532732319133151
579edcee7856,0.1,0.12,0.08,5120.8606566564495,4.161503680423986,2.5331493000296277
292456222683,0.1,0.12,0.1,5071.34700002885,4.1543404640487696,2.5365874383876545
3d3961e05bf3,0.1,0.12,0.12,5005.966164556404,4.146783376347469,2.537881035068206
d8ef914a3335,0.1,0.12,0.14,4925.846080666773,4.140336880417925,2.5347782218805275
043269183a8c,0.1,0.12,0.16,4829.137213704642,4.135773703068591,2.5332032135144398
d1db96e3bf9f,0.1,0.12,0.18,4717.911396006805,4.131874405537566,2.540193138992999
3162056f324a,0.1,0.12,0.2,4607.062490921588,4.125593038660996,2.5366965225277163
63524451fa52,0.1,0.14,0.0,5221.02994998198,4.172974443582005,2.534782642079895
5bdb51985856,0.1,0.14,0.02,5214.971084086693,4.171367058209126,2.536311878582841
a4afe2c9f898,0.1,0.14,0.04,5204.277079935187,4.168767088871038,2.5358595708172254
50894c6abba5,0.1,0.14,0.06,5182.436151501069,4.164625648279161,2.537848011763239
a9495ffbab53,0.1,0.14,0.08,5145.108063789426,4.158502113345332,2.5370792173380705
29dd2f8f234a,0.1,0.14,0.1,5089.475617542327,4.150948616536046,2.539462477499221
9bdf23bdbdeb,0.1,0.14,0.12,5019.2332097653,4.14379909196773,2.5376335791274207
e38b9f253432,0.1,0.14,0.14,4931.09503112281,4.1378846516118095,2.5379571465741724
34ee4d356e20,0.1,0.14,0.16,4827.550809462559,4.134062783102816,2.539678898292145
82be6b18a2f2,0.1,0.14,0.18,4715.625264243211,4.129356858942119,2.541260625386435
9f1a7ef57b84,0.1,0.14,0.2,4606.450030606983,4.120385469533638,2.538433431800719
578d7415bbcd,0.1,0.16,0.0,5256.119852939138,4.172109698150161,2.5358835938440856
52538505d191,0.1,0.16,0.02,5249.003494172108,4.170165971736922,2.5359757457238565
6943e6dc4d82,0.1,0.16,0.04,5235.989738138782,4.167012533534374,2.5331403796414422
b8eee4d4206a,0.1,0.16,0.06,5207.551417703756,4.1621088979277845,2.537357392545761
0d03e5580ccb,0.1,0.16,0.08,5163.528585666477,4.15522441519345,2.53687569990059
fbbd36070327,0.1,0.16,0.1,5102.510552282908,4.1476444339821965,2.5371253630212105
dfe652493b53,0.1,0.16,0.12,5026.049029613429,4.141120676887888,2.5361443557423224
35d9a78991eb,0.1,0.16,0.14,4931.716280043513,4.136292604798808,2.535596719923388
8ce27f9ac370,0.1,0.16,0.16,4822.371980314613,4.132151678537777,2.5361257360419653
7e4ff92ff455,0.1,0.16,0.18,4710.754802302855,4.125490836762545,2.5375956154011257
bfb2b4740a54,0.1,0.16,0.2,4604.546651904104,4.1138726237592,2.53889504104226
50118d126650,0.12,0.0,0.0,4773.314673472304,4.177478731496457,2.560064439580897
0b6eec749be4,0.12,0.0,0.02,4771.579794201464,4.177083964309107,2.5579147728281364
d4d6854cfaeb,0.12,0.0,0.04,4768.855053143393,4.176550034792334,2.5610390166043255
7acc445014d4,0.12,0.0,0.06,4766.8770984780695,4.175825362491992,2.5523275691142215
b419b0da8b87,0.12,0.0,0.08,4762.424309382443,4.174828140914467,2.5564028920890998
d3fc993fbac8,0.12,0.0,0.1,4756.247304361771,4.173365624096613,2.558714484062964
f1daf5a919b9,0.12,0.0,0.12,4745.714067604288,4.171070006660346,2.5619793222015517
af4d8e731b4d,0.12,0.0,0.14,4726.535692384516,4.167309836830938,2.5568572917597283
945af90448a3,0.12,0.0,0.16,4689.638760858948,4.16162507727252,2.5641969435260528
ae46960589c7,0.12,0.0,0.18,4634.548135029981,4.15414176095905,2.5635247299673747
5d9c0f20a3ed,0.12,0.0,0.2,4563.1583740573105,4.146297943446878,2.561646258498575
7a405ed060aa,0.12,0.02,0.0,4817.710109912014,4.177145357630425,2.554700994853161
b392a006505e,0.12,0.02,0.02,4815.305690459361,4.176707839904675,2.5579110681812334
466b0139dff0,0.12,0.02,0.04,4812.996901744814,4.176114523784379,2.5564662790771013
f3df8c78e80a,0.12,0.02,0.06,4810.2071437157665,4.175298259756355,2.5528562657011564
b5c840aee640,0.12,0.02,0.08,4806.091144436218,4.174146992758804,2.5494084592462785
e9bf412e6cad,0.12,0.02,0.1,4798.32165585647,4.172406599886176,2.5553439618804834
871d7e6ce1e5,0.12,0.02,0.12,4783.834325992008,4.169594084027883,2.5688410133235022
90f0dc7c417b,0.12,0.02,0.14,4758.582662900907,4.1650770058015425,2.5672270531677315
f266d5791852,0.12,0.02,0.16,4715.50172614773,4.158567857662991,2.563381584144998
eeb026a1dda8,0.12,0.02,0.18,4653.0937824940265,4.150709770461268,2.5696885408111103
728a3d3d0d7e,0.12,0.02,0.2,4576.978762918703,4.143229287459545,2.560223619828644
ab6393339d9d,0.12,0.04,0.0,4859.5084299772,4.176786369736705,2.5713465893288254
fe1412ee2d76,0.12,0.04,0.02,4859.200684806136,4.1762977468555835,2.5558435364792214
85a6774ac7ed,0.12,0.04,0.04,4857.005853096905,4.175628861039552,2.5520518508086063
e02627a6c124,0.12,0.04,0.06,4853.19644564819,4.1747054071623175,2.5546801375860246
51d10cd44b4e,0.12,0.04,0.08,4847.315881451796,4.1733581032484555,2.5610438595885197
3d9a7b4c3930,0.12,0.04,0.1,4837.973174717224,4.171257440095298,2.566160937374273
15ba36f206f9,0.12,0.04,0.12,4821.083953226109,4.167812041230415,2.5651766688088626
586148bd1de5,0.12,0.04,0.14,4788.0035846811425,4.162490217223161,2.575823426720933
a5a505d3668e,0.12,0.04,0.16,4737.955429196481,4.155240500990584,2.569078058795262
3cd71cd675a6,0.12,0.04,0.18,4669.463451739784,4.147350142570816,2.575979673397712
1d34a5952e18,0.12,0.04,0.2,4587.699626328163,4.140621292921646,2.5718341720185967
44bc9bc1829c,0.12,0.06,0.0,4904.029991819799,4.17639263238374,2.563638039118384
4cc0153f36d7,0.12,0.06,0.02,4901.75496745521,4.175850167968486,2.5647183961313846
5e1b024f8a1e,0.12,0.06,0.04,4898.420715721172,4.175093430641173,2.569318684978499
1dc6a342bf46,0.12,0.06,0.06,4894.438654838426,4.17403194941946,2.569845944547069
dccebf565f24,0.12,0.06,0.08,4889.205677871849,4.172433019777948,2.5614948154200596
103111f3bc5e,0.12,0.06,0.1,4877.39992622769,4.1698668260791125,2.5668544039326697
900c24100fbe,0.12,0.06,0.12,4855.037494026256,4.165700182422353,2.56978781725823
25d5de5fae78,0.12,0.06,0.14,4816.4097653746785,4.159542037389106,2.5657359753829194
40caa6bf10ec,0.12,0.06,0.16,4758.667836449167,4.151795273564191,2.567192789741865
af226dae7ad1,0.12,0.06,0.18,4684.416874107569,4.144192935308765,2.574632078316042
0690cb258750,0.12,0.06,0.2,4596.156715724294,4.138002407017096,2.5718529211972427
22794c2d2a3f,0.12,0.08,0.0,4948.022285970819,4.175965386245229,2.5593581140303234
dd9dbe383203,0.12,0.08,0.02,4944.931714427965,4.175352506510049,2.5656003365499505
cc6741601d0b,0.12,0.08,0.04,4941.623455711503,4.174500706923874,2.567304620605311
b41d2b8d91d8,0.12,0.08,0.06,4937.308550544399,4.173258686641389,2.565778362729443
7ef5ee5ec572,0.12,0.08,0.08,4929.107104568292,4.17133553759388,2.5700434619420744
0aaed442d961,0.12,0.08,0.1,4914.578037364653,4.168189066743701,2.5698304179121054
e583c126647b,0.12,0.08,0.12,4886.0708726955545,4.163240631094899,2.5727104305125614
a1bcbf145ca1,0.12,0.08,0.14,4840.304823104958,4.156272250706861,2.5692053902938636
ed432e95ef89,0.12,0.08,0.16,4776.26896491672,4.148376230175363,2.5706931552687196
7fab75c1c8a3,0.12,0.08,0.18,4697.006177607169,4.1413983369616005,2.572841162111002
1e0718d0b8bb,0.12,0.08,0.2,4601.508626752114,4.135906520238494,2.574653986186468
acbe5f64f5cf,0.12,0.1,0.0,4989.858246328076,4.175502074788769,2.5630495447343504
85891bc4f79e,0.12,0.1,0.02,4987.342522949487,4.174806244405861,2.563149573681039
401bf8f18e78,0.12,0.1,0.04,4984.382113197015,4.173828801082183,2.5618671768095376
768ebc21dcd9,0.12,0.1,0.06,4978.931482282505,4.172355737869327,2.562066441240339
a6e7068ff886,0.12,0.1,0.08,4968.899900546171,4.170020185910456,2.5630744289461935
8a0733bdbbb7,0.12,0.1,0.1,4949.814981888928,4.166196115459551,2.5632231951569917
8d6c87686bca,0.12,0.1,0.12,4914.98732004608,4.160409446762114,2.563256484175691
9d08cdc6829d,0.12,0.1,0.14,4861.701450423469,4.152831907323915,2.563261088124642
5fe074e601b2,0.12,0.1,0.16,4791.564360997296,4.145141641469607,2.563271397891979
203f7ef75b97,0.12,0.1,0.18,4706.272561613104,4.1387706976770895,2.5632705113377776
05db5520658b,0.12,0.1,0.2,4605.992659719262,4.134553377711632,2.5631561257663873
b28114dfae60,0.12,0.12,0.0,5033.01664069265,4.174990562255502,2.542292490875375
37567c00365b,0.12,0.12,0.02,5030.284752467949,4.174207704260835,2.5419792225190627
4e0415a117d9,0.12,0.12,0.04,5026.285301624579,4.173063459792028,2.541669875755274
f408cb656b30,0.12,0.12,0.06,5019.740225352708,4.171306077846781,2.5417305477712118
8f59140c708e,0.12,0.12,0.08,5007.167796088086,4.168438095476588,2.5408737799437224
8461b8ce5d00,0.12,0.12,0.1,4982.590013522258,4.163861669669418,2.539643494135482
8d0229754fec,0.12,0.12,0.12,4940.769184180618,4.157226122499139,2.539687718137082
8dc6eb0935c3,0.12,0.12,0.14,4881.010392045147,4.14937538279517,2.5390858213961254
b99b84ee4cf5,0.12,0.12,0.16,4805.617897339378,4.142258932320176,2.5380126448605322
8922f2ee637e,0.12,0.12,0.18,4713.111940075453,4.136529871110404,2.537662550836016
dd67ee9ed9cc,0.12,0.12,0.2,4607.707972161593,4.133036125664915,2.5369784076920814
b7f7eb9c11fa,0.12,0.14,0.0,5069.407607286015,4.174433183984858,2.533944466344831
f7521d800008,0.12,0.14,0.02,5066.099739703122,4.173533722980087,2.535727288836826
98bc9950c3e1,0.12,0.14,0.04,5062.569090066382,4.17218630301407,2.5316199289181807
93872ed564d4,0.12,0.14,0.06,5053.55305279299,4.170052469191178,2.5354049138282395
b669c49fb6a9,0.12,0.14,0.08,5037.707295633733,4.166555749297903,2.53431408093231
f2bf8a816ade,0.12,0.14,0.1,5007.215915574359,4.161157034994505,2.5342067886604505
24934d0846db,0.12,0.14,0.12,4957.622920569179,4.1538108715701485,2.538431299265632
ca1210ab9fd2,0.12,0.14,0.14,4891.601177228356,4.146068686867383,2.540965330713837
65ed9d715ba1,0.12,0.14,0.16,4810.715284601165,4.139547177594598,2.5373066909379856
1241a105a065,0.12,0.14,0.18,4712.377612068588,4.1350846145230165,2.5388661153048777
2e2173eaa077,0.12,0.14,0.2,4602.484846419883,4.131148151516661,2.5383537230873934
3f1b24efafab,0.12,0.16,0.0,5108.8171302976525,4.173821788896686,2.537073479924931
3d5d4a36624f,0.12,0.16,0.02,5106.39006897704,4.172773311428693,2.5340147039731087
ad56881b63b2,0.12,0.16,0.04,5100.387670952123,4.171163705530198,2.536215286239382
70128b0f6242,0.12,0.16,0.06,5089.169057671726,4.168554378550819,2.5394362708864944
df8230c1e61a,0.12,0.16,0.08,5069.03353766098,4.164344458435965,2.536729924256017
7b63159a37c8,0.12,0.16,0.1,5031.388889093342,4.158081347505545,2.538560156093312
412c5e29db84,0.12,0.16,0.12,4975.93551803491,4.150327101080561,2.539776506001388
752a5d7c9491,0.12,0.16,0.14,4904.119003328455,4.14304391904443,2.541935686923395
30812db20453,0.12,0.16,0.16,4815.034484040897,4.137143768614194,2.5421266120383947
576263a3ea2a,0.12,0.16,0.18,4712.191296888147,4.13342146063191,2.53772021874818
53bebd4cd1a5,0.12,0.16,0.2,4599.735328930196,4.128353332960394,2.5419243017020423
1d1f73a3ad01,0.12,0.18,0.0,5145.49546261326,4.173138620114381,2.531515345069012
022e3a9e1d47,0.12,0.18,0.02,5141.31618292013,4.171906476382114,2.532646491428327
cba3e0f5f84a,0.12,0.18,0.04,5133.846366463198,4.169960333157211,2.534547346245299
0b384f812a5d,0.12,0.18,0.06,5120.522334322045,4.166776171536169,2.533853206365346
91ce133f805c,0.12,0.18,0.08,5093.860977064001,4.161772227895868,2.5343403426749416
7023d4478b5f,0.12,0.18,0.1,5049.329159110264,4.154713726894791,2.5358023073321525
39c3dfba497c,0.12,0.18,0.12,4988.510753716025,4.146952442365418,2.534504808265762
65bc8abe34ba,0.12,0.18,0.14,4909.753534121827,4.140326015055299,2.5379568973351696
312bef34944b,0.12,0.18,0.16,4813.937366226582,4.135597191289297,2.538730275856241
9886b1779f2f,0.12,0.18,0.18,4704.939428920565,4.131417885803195,2.537229630467875
e697d122b3d4,0.12,0.18,0.2,4594.305126722152,4.124014370842461,2.5366254635646714
9d962a530faa,0.14,0.0,0.0,4617.500701031189,4.177952287899259,2.5503155748674065
6a3a02473361,0.14,0.0,0.02,4615.308628552159,4.1776552176831085,2.5537857240358006
2081629009f3,0.14,0.0,0.04,4613.796097780964,4.1772742101656855,2.5492939977336375
a8e6b76fb897,0.14,0.0,0.06,4611.785521540466,4.176778619417804,2.5461450688558473
48f4cd93c25d,0.14,0.0,0.08,4609.216898603305,4.176122814718209,2.54365462153853
11f5325e7ed8,0.14,0.0,0.1,4604.282431503659,4.175229986968146,2.5559424666653605
8d4926884773,0.14,0.0,0.12,4599.461373872733,4.173977992089102,2.5543889292482973
2838ce5a54e9,0.14,0.0,0.14,4591.460989366998,4.172082939628871,2.5554289703818975
9d6bf1a6c7ae,0.14,0.0,0.16,4577.052152353978,4.1689962104450915,2.5528145756656633
63a094d8f7f9,0.14,0.0,0.18,4546.8814806274295,4.164052044304881,2.5691607739565594
fc2c2c23e21b,0.14,0.0,0.2,4500.395135144849,4.157063813323017,2.556484905062601
06310b1819dd,0.14,0.02,0.0,4660.470197920287,4.177658925487645,2.5569458827792513
fe32acb3507d,0.14,0.02,0.02,4658.388395860743,4.177336097266007,2.5596183898115012
72d97fadfe66,0.14,0.02,0.04,4656.671593048889,4.176921051682227,2.5569215734723674
4fccde9ccc7d,0.14,0.02,0.06,4654.38120385834,4.176371242130717,2.556121130696802
ff7237d31974,0.14,0.02,0.08,4652.031888265125,4.175634229741635,2.550651924616326
176848d78460,0.14,0.02,0.1,4647.880651210587,4.17462722015628,2.552662953688402
07bf2c477209,0.14,0.02,0.12,4641.5276578851035,4.173161651242196,2.5580382337727454
704466476998,0.14,0.02,0.14,4631.7158031752515,4.170866818741929,2.5578983384010363
0bc343f45d47,0.14,0.02,0.16,4611.89225421428,4.167077675187756,2.56434908318144
b677c6801b39,0.14,0.02,0.18,4576.327984297971,4.161281606590653,2.56341016240036
6dfda87591d6,0.14,0.02,0.2,4520.587701349835,4.153608401874282,2.5692090370491067
1925e230275d,0.14,0.04,0.0,4703.354364179815,4.17733426718568,2.564071391257333
7d74155f3fb1,0.14,0.04,0.02,4702.104376013239,4.17698942637576,2.559777219895762
3c6373ae294e,0.14,0.04,0.04,4701.234461498106,4.176535232344436,2.5495734301584454
dffe2a046e5d,0.14,0.04,0.06,4697.624605560574,4.175925840254565,2.5593800860889777
f524c7816467,0.14,0.04,0.08,4694.204247458795,4.175096581099549,2.5618357305087827
5ceed6a4fedf,0.14,0.04,0.1,4690.085824692796,4.173937795311643,2.5593936769781718
4be3c9c8569e,0.14,0.04,0.12,4683.221244603289,4.172197096620343,2.5593659998102307
485e42139464,0.14,0.04,0.14,4670.398367328919,4.169381981766224,2.5615731384240856
7adc888d179c,0.14,0.04,0.16,4644.989976856428,4.164803397796261,2.5671916922965208
1ec0e1c6ef30,0.14,0.04,0.18,4601.183372433269,4.158151948432373,2.573434175414582
302076d1aaa7,0.14,0.04,0.2,4539.969406567236,4.150086000037559,2.565426175063676
e7c123258f8d,0.14,0.06,0.0,4747.619634315407,4.176994146934067,2.559276126497652
294299380962,0.14,0.06,0.02,4745.5399282356,4.176618022767623,2.5620863488397267
45c5165b93d1,0.14,0.06,0.04,4744.054088072436,4.176111183931266,2.556722298383338
4bcb5e6376d6,0.14,0.06,0.06,4741.974199959811,4.175430644241896,2.5519607386777783
6f2390cbff0c,0.14,0.06,0.08,4736.998109751103,4.174495127073508,2.565958579151009
d288b2174909,0.14,0.06,0.1,4731.938816213248,4.173142172574413,2.5661773786652082
728e12bed371,0.14,0.06,0.12,4723.49502432863,4.171043459642589,2.5659542843211764
3bb114347307,0.14,0.06,0.14,4708.176637246775,4.167578390043636,2.55511187938749
fad05a9fe127,0.14,0.06,0.16,4675.071415567242,4.162161073380078,2.571049024925238
42d3ba3660a9,0.14,0.06,0.18,4624.692761166,4.154728691477493,2.5681117264349194
b09cd20c3e7d,0.14,0.06,0.2,4555.076748678714,4.146645607987986,2.582496903995202
113f84d8b57b,0.14,0.08,0.0,4790.571602099092,4.176626772831748,2.565386511891642
b738fdf9798d,0.14,0.08,0.02,4789.467144078185,4.1762135103192,2.55953093989135
768e2ae4eb6c,0.14,0.08,0.04,4786.175578410652,4.1756522283042425,2.5694108753102975
bb2e94535bbe,0.14,0.08,0.06,4783.92881895015,4.174882796163493,2.564855941057944
963ec05dc1f4,0.14,0.08,0.08,4780.271348458288,4.173811618880107,2.5632176545022447
d7cfa8141f95,0.14,0.08,0.1,4774.812502670896,4.172212352212497,2.5585141260525166
9d39a5874a67,0.14,0.08,0.12,4763.666602540281,4.1696464228170536,2.561757854077948
f98aff533490,0.14,0.08,0.14,4741.257930140949,4.165434629203909,2.5705735353256705
792664aae2d4,0.14,0.08,0.16,4702.619202802767,4.15914171596778,2.5698700325177573
3768b183fb9d,0.14,0.08,0.18,4644.32439869238,4.151195532095266,2.5753656747675864
cda5f38bcf72,0.14,0.08,0.2,4570.943772372999,4.143428587361656,2.56981642336234
f6db6ee12ffd,0.14,0.1,0.0,4833.6780662048195,4.176235236895695,2.567778011718336
1e812b6d350f,0.14,0.1,0.02,4832.230322718921,4.175774230498988,2.5651497950550444
bf1baa95ed56,0.14,0.1,0.04,4829.660659243307,4.175143733859607,2.567329938164763
d7d333e8cdbd,0.14,0.1,0.06,4826.902207123961,4.174280068423192,2.5654512399973144
52ca500fb15b,0.14,0.1,0.08,4821.669558172689,4.173030930060829,2.571361707962529
a79cc3495e4f,0.14,0.1,0.1,4815.156470584635,4.171110978682473,2.5656932971846516
d4aa6ae0bb9a,0.14,0.1,0.12,4800.227429917051,4.16795421885835,2.572009565513925
f55177eaad8e,0.14,0.1,0.14,4772.903782496506,4.162921954905346,2.570661645333516
c6cd1ca1d9e4,0.14,0.1,0.16,4726.668912590849,4.15578733690668,2.5714494216767125
8595a71fc586,0.14,0.1,0.18,4662.4355200388145,4.147684039496688,2.5721329084761324
6ee3d00da895,0.14,0.1,0.2,4583.209037237259,4.140662417897245,2.5701375500555397
cf29295f4dc2,0.14,0.12,0.0,4876.888010561309,4.175808666488032,2.5627624624205234
2996d21f2ba1,0.14,0.12,0.02,4875.225777479607,4.175297636148505,2.5620515521070795
